station_or_segment_id,road_name,lat,lng,aadt,aadt_year
257136,25th Ave,41.916049,-87.864689,16500,2025
257137,25th Ave,41.914635,-87.864615,16500,2025
257138,25th Ave,41.922826,-87.86497,18000,2025
257139,25th Ave,41.890941,-87.863927,23700,2025
257140,25th Ave,41.896894,-87.864134,17000,2025
257141,25th Ave,41.91098,-87.864517,16500,2025
257142,25th Ave,41.889902,-87.863893,23700,2025
257143,25th Ave,41.892997,-87.864005,23700,2025
257144,25th Ave,41.907849,-87.864415,16500,2025
257145,25th Ave,41.914118,-87.864602,16500,2025
257146,25th Ave,41.890421,-87.86391,23700,2025
257147,25th Ave,41.892778,-87.863997,23700,2025
257148,25th Ave,41.913894,-87.864597,16500,2025
257149,25th Ave,41.893944,-87.864052,23700,2025
257150,Des Plaines River Rd,41.922489,-87.840542,28500,2025
257151,Des Plaines River Rd,41.916256,-87.83536,13700,2022
257152,Des Plaines River Rd,41.923097,-87.841268,28500,2025
257153,Des Plaines River Rd,41.917258,-87.836376,13700,2022
257154,Des Plaines River Rd,41.929244,-87.845902,28500,2025
257155,Des Plaines River Rd,41.91682,-87.835908,13700,2022
257156,Des Plaines River Rd,41.919132,-87.838232,13700,2022
257157,Des Plaines River Rd,41.922814,-87.840928,28500,2025
257158,Des Plaines River Rd,41.92185,-87.839839,13700,2022
257159,Des Plaines River Rd,41.9259,-87.843815,28500,2025
257160,Grand Ave,41.92935,-87.840209,22900,2025
257161,Chicago Ave,41.893641,-87.834889,6850,2025
257162,Grand Ave,41.929951,-87.844265,22900,2025
257163,Grand Ave,41.930369,-87.887192,26400,2025
257164,Grand Ave,41.930385,-87.887673,26400,2025
257165,Grand Ave,41.929626,-87.8458,22900,2025
257166,Chicago Ave,41.893746,-87.833495,8700,2025
257167,Grand Ave,41.929206,-87.851443,23700,2025
257168,Grand Ave,41.930332,-87.886035,26400,2025
257169,Grand Ave,41.928559,-87.835133,22200,2025
257170,Chicago Ave,41.89354,-87.838953,6850,2025
257171,Grand Ave,41.930401,-87.888155,26400,2025
257172,Chicago Ave,41.893832,-87.832865,8700,2025
257173,Grand Ave,41.929199,-87.852067,23700,2025
257174,Grand Ave,41.929167,-87.858279,23700,2025
257175,Grand Ave,41.929659,-87.864623,23700,2025
257176,Grand Ave,41.929185,-87.85471,23700,2025
257177,Grand Ave,41.928732,-87.836232,22900,2025
257178,Grand Ave,41.929214,-87.849061,23700,2025
257179,Chicago Ave,41.893684,-87.834131,8700,2025
257180,Grand Ave,41.930294,-87.884878,26400,2025
257181,Grand Ave,41.927799,-87.830331,22200,2025
257182,Grand Ave,41.929384,-87.861179,23700,2025
257183,Chicago Ave,41.893584,-87.836609,6850,2025
257184,Grand Ave,41.929492,-87.846502,23700,2025
257185,Grand Ave,41.929564,-87.86338,23700,2025
257186,Grand Ave,41.930469,-87.890273,26400,2025
257187,Chicago Ave,41.893558,-87.838248,6850,2025
257188,Chicago Ave,41.89393,-87.829608,8700,2025
257189,Grand Ave,41.929747,-87.845166,22900,2025
257190,DIVISION ST,41.900505,-87.857603,3350,2022
257191,DIVISION ST,41.900706,-87.847818,3350,2022
257192,Chicago Ave,41.893321,-87.851516,5600,2025
257193,17th Ave,41.893057,-87.854252,5600,2025
257194,17th Ave,41.89323,-87.854044,5600,2025
257195,Grand Ave,41.929998,-87.874345,24500,2025
257196,Grand Ave,41.929724,-87.865849,24500,2025
257197,Chicago Ave,41.893515,-87.840956,5600,2025
257198,Grand Ave,41.930257,-87.883729,24500,2025
257199,Grand Ave,41.930186,-87.880687,24500,2025
257200,Grand Ave,41.929808,-87.868878,24500,2025
257201,Grand Ave,41.929764,-87.867054,24500,2025
257202,Chicago Ave,41.893496,-87.842565,5600,2025
257203,Chicago Ave,41.893399,-87.848119,5600,2025
257204,Chicago Ave,41.893483,-87.843734,5600,2025
257205,Chicago Ave,41.893526,-87.839739,5600,2025
257206,Grand Ave,41.930067,-87.877365,24500,2025
257207,Chicago Ave,41.893429,-87.846861,5600,2025
257208,Grand Ave,41.930018,-87.875535,24500,2025
257209,Chicago Ave,41.893447,-87.845479,5600,2025
257210,Grand Ave,41.929936,-87.87192,24500,2025
257211,Chicago Ave,41.893479,-87.844302,5600,2025
257212,George St,41.908486,-87.849711,1775,2022
257213,George St,41.912015,-87.849855,1775,2022
257214,George St,41.915252,-87.849961,1775,2022
257215,WEST ST,41.920028,-87.850113,1775,2022
257216,George St,41.916408,-87.850004,1775,2022
257217,Des Plaines River Rd,41.931697,-87.847655,28700,2025
257218,Des Plaines River Rd,41.930005,-87.8463,28700,2025
257219,Belmont Ave,41.936286,-87.890173,1125,2022
257220,Up Term Five ORD,41.97529,-87.890256,4050,2022
257221,Montrose Ave,41.959464,-87.831125,7700,2022
257222,Montrose Ave,41.959516,-87.828175,7700,2022
257223,East River Rd,41.96318,-87.846603,8750,2022
257224,East River Rd,41.95933,-87.838662,7700,2022
257225,East River Rd,41.959338,-87.838063,7700,2022
257226,East River Rd,41.959322,-87.839176,7700,2022
257227,East River Rd,41.959736,-87.844417,8750,2022
257228,East River Rd,41.964885,-87.846588,8750,2022
257229,East River Rd,41.973996,-87.846514,12800,2022
257230,Montrose Ave,41.959374,-87.83563,7700,2022
257231,East River Rd,41.970931,-87.846532,12800,2022
257232,Montrose Ave,41.959401,-87.83416,7700,2022
257233,East River Rd,41.972681,-87.846516,12800,2022
257234,East River Rd,41.95935,-87.837205,7700,2022
257235,East River Rd,41.962953,-87.846605,8750,2022
257236,East River Rd,41.968771,-87.846567,12800,2022
257237,Montrose Ave,41.959417,-87.833266,7700,2022
257238,Foster Ave,41.973902,-87.836144,7800,2022
257239,Foster Ave,41.973952,-87.832388,7800,2022
257240,Foster Ave,41.973836,-87.839596,7800,2022
257241,Foster Ave,41.973808,-87.841277,7800,2022
257242,Foster Ave,41.973757,-87.84403,7800,2022
257243,Foster Ave,41.973895,-87.836732,7800,2022
257244,Foster Ave,41.973883,-87.837215,7800,2022
257245,Foster Ave,41.973868,-87.837892,7800,2022
257246,I-294 SB TO IL-19 EB,41.95764,-87.879728,4500,2024
257247,I-294 SB TO IL-19 EB,41.956286,-87.88195,4500,2024
257248,I-294 SB TO IL-19 EB,41.956351,-87.880569,4500,2024
257249,Cullerton St,41.934443,-87.89203,1050,2022
257250,Franklin Ave,41.940079,-87.887176,4900,2022
257251,Franklin Ave,41.940036,-87.888855,4900,2022
257252,Balmoral Ave SB to U,41.971814,-87.876549,6800,2022
257253,Foster Ave,41.973921,-87.834187,7800,2022
257254,Balmoral Ave SB to U,41.973155,-87.875868,6800,2022
257255,Foster Ave,41.974031,-87.827211,7800,2022
257256,Foster Ave,41.974041,-87.826647,7800,2022
257257,Foster Ave,41.973992,-87.829865,7800,2022
257258,LASALLE CT,41.941787,-87.868447,20,2022
257259,KIMMEY CT,41.943195,-87.863737,50,2022
257260,Belmont Ave,41.937415,-87.844554,13400,2022
257261,Belmont Ave,41.937674,-87.830874,22000,2022
257262,Belmont Ave,41.937737,-87.828365,22000,2022
257263,Canfield Ave,41.973575,-87.826746,4350,2022
257264,Belmont Ave,41.937581,-87.836327,13400,2022
257265,Belmont Ave,41.936831,-87.86429,13700,2022
257266,Belmont Ave,41.937618,-87.833621,22000,2022
257267,Belmont Ave,41.937484,-87.840937,13400,2022
257268,Belmont Ave,41.936899,-87.861065,13700,2022
257269,Belmont Ave,41.936926,-87.859302,13700,2022
257270,Belmont Ave,41.937307,-87.848188,24300,2025
257271,Belmont Ave,41.936998,-87.854797,17000,2025
257272,Belmont Ave,41.937352,-87.846589,24300,2025
257273,Belmont Ave,41.937618,-87.834599,22000,2022
257274,Belmont Ave,41.93755,-87.837502,13400,2022
257275,Belmont Ave,41.93687,-87.862572,13700,2022
257276,Belmont Ave,41.937328,-87.847375,24300,2025
257277,Belmont Ave,41.937607,-87.835246,22000,2022
257278,Belmont Ave,41.936982,-87.856251,13700,2022
257279,Belmont Ave,41.936943,-87.858417,13700,2022
257280,Belmont Ave,41.937653,-87.832581,22000,2022
257281,Canfield Ave,41.96995,-87.826746,4350,2022
257282,Belmont Ave,41.937382,-87.845697,24300,2025
257283,Belmont Ave,41.937565,-87.83696,13400,2022
257284,Belmont Ave,41.937336,-87.847105,24300,2025
257285,Belmont Ave,41.937282,-87.849125,24300,2025
257286,Belmont Ave,41.937618,-87.834304,22000,2022
257287,Belmont Ave,41.936959,-87.85753,13700,2022
257288,Belmont Ave,41.936916,-87.859893,13700,2022
257289,Belmont Ave,41.937321,-87.847646,24300,2025
257290,Belmont Ave,41.937404,-87.845028,24300,2025
257291,Belmont Ave,41.937292,-87.848731,24300,2025
257292,Belmont Ave,41.937592,-87.835876,22000,2022
257293,HACKE CT,41.943143,-87.864765,20,2022
257294,Belmont Ave,41.937253,-87.850193,24300,2025
257295,Belmont Ave,41.93725,-87.85065,17000,2025
257296,Belmont Ave,41.937274,-87.849445,24300,2025
257297,US-45/US-12 NB to Ba,41.973164,-87.875853,3000,2022
257298,Belmont Ave,41.937265,-87.849766,24300,2025
257299,Belmont Ave,41.937214,-87.851931,17000,2025
257300,Belmont Ave,41.937073,-87.853271,17000,2025
257301,Belmont Ave,41.937255,-87.851219,17000,2025
257302,Franklin Ave,41.938748,-87.877217,4900,2022
257303,Balmoral Ave,41.97507,-87.875873,3000,2022
257304,Franklin Ave,41.940668,-87.884343,4900,2022
257305,Franklin Ave,41.93679,-87.870438,4900,2022
257306,US-45/US-12 NB to Ba,41.970742,-87.876317,3000,2022
257307,Franklin Ave,41.937513,-87.872981,4900,2022
257308,Franklin Ave,41.940315,-87.88589,4900,2022
257309,Franklin Ave,41.94047,-87.883032,4900,2022
257310,Franklin Ave,41.939783,-87.880756,4900,2022
257311,Balmoral Ave,41.973518,-87.87586,3000,2022
257312,Balmoral Ave,41.973884,-87.875864,3000,2022
257313,Franklin Ave,41.936037,-87.867916,4900,2022
257314,I294NB TO OHAREOASIS,41.948527,-87.883281,3700,2024
257315,LOWER TERM 5 CIRCLE,41.975127,-87.88976,5900,2022
257316,GUSTAV ST,41.932703,-87.866552,450,2022
257317,EDGINGTON,41.935294,-87.86303,1000,2022
257318,EDGINGTON,41.938658,-87.863175,1000,2022
257319,EDGINGTON,41.936154,-87.863071,1000,2022
257320,Waveland Ave,41.946455,-87.888472,2400,2022
257321,COMMERCE,41.933033,-87.858806,700,2018
257322,Forest Preserve Dr,41.940632,-87.835315,14800,2025
257323,Forest Preserve Dr,41.942024,-87.83191,14800,2025
257324,Forest Preserve Dr,41.940967,-87.834184,14800,2025
257325,Forest Preserve Dr,41.940458,-87.836027,14800,2025
257326,Forest Preserve Dr,41.940857,-87.834529,14800,2025
257327,Forest Preserve Dr,41.941066,-87.833936,14800,2025
257328,Forest Preserve Dr,41.939485,-87.839774,9900,2025
257329,Forest Preserve Dr,41.94016,-87.837215,9900,2025
257330,Forest Preserve Dr,41.939845,-87.838402,9900,2025
257331,Forest Preserve Dr,41.940321,-87.836572,9900,2025
257332,Forest Preserve Dr,41.937993,-87.844038,9900,2025
257333,Forest Preserve Dr,41.943291,-87.829293,14800,2025
257334,Forest Preserve Dr,41.941458,-87.833091,14800,2025
257335,Forest Preserve Dr,41.938871,-87.842055,9900,2025
257336,Forest Preserve Dr,41.937554,-87.844696,9900,2025
257337,Forest Preserve Dr,41.937749,-87.844404,9900,2025
257338,DE SOTA CT,41.942541,-87.86846,20,2022
257339,BALMORAL TO I-294 SB,41.973116,-87.869792,9300,2025
257340,BALMORAL TO I-294 SB,41.972064,-87.870196,9300,2025
257341,BALMORAL TO I-294 SB,41.975094,-87.869574,9300,2025
257342,I294SB TO OHAREOASIS,41.951844,-87.883163,3550,2024
257343,PACIFIC AVE,41.939587,-87.874754,2350,2022
257344,Front St,41.941937,-87.883941,2350,2022
257345,PACIFIC AVE,41.93925,-87.87361,2350,2022
257346,ERNST,41.941748,-87.882727,2350,2022
257347,PACIFIC AVE,41.93703,-87.866101,2350,2022
257348,PACIFIC AVE,41.937767,-87.868575,2350,2022
257349,PACIFIC AVE,41.9387,-87.87175,2350,2022
257350,Front St,41.942928,-87.885653,2350,2022
257351,PACIFIC AVE,41.940486,-87.877839,2350,2022
257352,PACIFIC AVE,41.94155,-87.881525,2350,2022
257353,US-45/US-12 SB to Ba,41.970836,-87.877362,3050,2022
257354,GUSTAV ST,41.938806,-87.866792,225,2022
257355,US-45/US-12 SB to Ba,41.969375,-87.876676,3050,2022
257356,US-45/US-12 SB to Ba,41.971091,-87.875685,3050,2022
257357,RUBY ST,41.938008,-87.870407,1600,2022
257358,RUBY ST,41.937233,-87.870383,1600,2022
257359,Old River Rd,41.95569,-87.860694,3550,2022
257360,SCOTT ST,41.938708,-87.875299,1600,2022
257361,SCOTT ST,41.941543,-87.875458,1600,2022
257362,SCOTT ST,41.934092,-87.875133,2300,2022
257363,Seymour Ave,41.950782,-87.889204,6800,2022
257364,WASHINGTON ST,41.938684,-87.861932,250,2018
257365,OHAREOASIS TO I294NB,41.951701,-87.881726,3700,2024
257366,OHAREOASIS TO I294SB,41.948153,-87.8841,3550,2024
257367,ELM,41.935221,-87.851486,2700,2022
257368,ELM,41.937855,-87.851558,2700,2022
257369,ELM,41.932429,-87.851377,2700,2022
257370,FRANKLIN AVE,41.933655,-87.859919,3500,2022
257371,FRANKLIN AVE,41.934262,-87.861958,3500,2022
257372,FRANKLIN AVE,41.934925,-87.864232,3500,2022
257373,Mannheim Rd,41.94353,-87.885066,5150,2022
257374,Addison St,41.943682,-87.884747,5150,2022
257375,Addison St,41.94395,-87.869385,5150,2022
257376,Addison St,41.943988,-87.86706,2900,2018
257377,Addison St,41.943908,-87.871928,5150,2022
257378,Addison St,41.943866,-87.874448,5150,2022
257379,Addison St,41.944069,-87.86442,2900,2018
257380,Addison St,41.943767,-87.880041,5150,2022
257381,Mannheim Rd,41.944715,-87.885679,5150,2022
257382,Mannheim Rd,41.943528,-87.885513,5150,2022
257383,CALWAGNER,41.940782,-87.868125,350,2022
257384,CALWAGNER,41.937241,-87.867956,350,2022
257385,CALWAGNER,41.933332,-87.867799,350,2022
257386,25th Ave,41.940503,-87.8657,13600,2022
257387,25th Ave,41.943737,-87.865856,13600,2022
257388,25th Ave,41.939585,-87.865651,13600,2022
257389,25th Ave,41.956968,-87.871026,6900,2022
257390,25th Ave,41.941761,-87.865753,13600,2022
257391,Lawrence Ave,41.966295,-87.851042,15500,2025
257392,Lawrence Ave,41.966741,-87.829255,17900,2025
257393,Lawrence Ave,41.966683,-87.83206,17900,2025
257394,Lawrence Ave,41.966442,-87.846097,15500,2025
257395,Lawrence Ave,41.965606,-87.875804,18200,2022
257396,I 294 Northbound to,41.973243,-87.869033,10700,2024
257397,I 294 Northbound to,41.975303,-87.868651,10700,2024
257398,Lawrence Ave,41.966605,-87.837257,15500,2025
257399,Lawrence Ave,41.966221,-87.852937,15500,2025
257400,Lawrence Ave,41.966625,-87.836097,17900,2025
257401,Lawrence Ave,41.9661,-87.857125,19500,2025
257402,Lawrence Ave,41.965631,-87.874582,18200,2022
257403,Lawrence Ave,41.965767,-87.866731,18400,2022
257404,I 294 Northbound to,41.972929,-87.86919,10700,2024
257405,I 294 Northbound to,41.973648,-87.868894,10700,2024
257406,Lawrence Ave,41.966445,-87.845522,15500,2025
257407,Lawrence Ave,41.966636,-87.835003,17900,2025
257408,Lawrence Ave,41.966031,-87.859303,19500,2025
257409,Lawrence Ave,41.966418,-87.847527,15500,2025
257410,Lawrence Ave,41.966475,-87.843422,15500,2025
257411,Lawrence Ave,41.965637,-87.874264,18200,2022
257412,Lawrence Ave,41.966371,-87.848954,15500,2025
257413,Lawrence Ave,41.965755,-87.867492,18400,2022
257414,Lawrence Ave,41.96678,-87.827313,17900,2025
257415,Lawrence Ave,41.966538,-87.839764,15500,2025
257416,Lawrence Ave,41.966202,-87.853705,15500,2025
257417,Lawrence Ave,41.965747,-87.868019,18400,2022
257418,Lawrence Ave,41.966588,-87.837915,15500,2025
257419,Lawrence Ave,41.966173,-87.854852,19500,2025
257420,25th Ave,41.937794,-87.865541,13600,2022
257421,25th Ave,41.935338,-87.865477,10600,2022
257422,Lawrence Ave,41.965868,-87.864157,22800,2025
257423,Lawrence Ave,41.965961,-87.861481,19500,2025
257424,Lawrence Ave,41.965896,-87.863551,22800,2025
257425,Lawrence Ave,41.966192,-87.854285,19500,2025
257426,25th Ave,41.955084,-87.871061,13600,2022
257427,25th Ave,41.954577,-87.871066,13600,2022
257428,25th Ave,41.943196,-87.865837,13600,2022
257429,Lawrence Ave,41.965992,-87.860534,19500,2025
257430,I-294 SB TO IL-19 WB,41.957201,-87.880336,9500,2024
257431,Lawrence Ave,41.965943,-87.862127,22800,2025
257432,25th Ave,41.964733,-87.873506,6900,2022
257433,25th Ave,41.936536,-87.865484,10600,2022
257434,25th Ave,41.948719,-87.867638,13600,2022
257435,25th Ave,41.945933,-87.86594,13600,2022
257436,Lawrence Ave,41.966619,-87.836693,17900,2025
257437,Lawrence Ave,41.966164,-87.855137,19500,2025
257438,25th Ave,41.944935,-87.865893,13600,2022
257439,Lawrence Ave,41.965923,-87.862862,22800,2025
257440,25th Ave,41.952529,-87.871049,13600,2022
257441,Lawrence Ave,41.965823,-87.865202,22800,2025
257442,25th Ave,41.933776,-87.865397,10600,2022
257443,Lawrence Ave,41.966757,-87.828333,17900,2025
257444,Lawrence Ave,41.966183,-87.854568,19500,2025
257445,25th Ave,41.961189,-87.871949,6900,2022
257446,Lawrence Ave,41.965643,-87.87383,18400,2022
257447,Lawrence Ave,41.96566,-87.872805,18400,2022
257448,Lawrence Ave,41.965712,-87.870252,18400,2022
257449,I-294 SB TO IL-19 WB,41.959871,-87.878334,5000,2024
257450,25th Ave,41.936197,-87.865494,10600,2022
257451,Des Plaines River Rd,41.937774,-87.850774,28500,2025
257452,Des Plaines River Rd,41.948729,-87.855958,28500,2025
257453,Des Plaines River Rd,41.93834,-87.851437,28500,2025
257454,Des Plaines River Rd,41.951708,-87.856314,28500,2025
257455,Des Plaines River Rd,41.950986,-87.856218,28500,2025
257456,Des Plaines River Rd,41.971991,-87.861999,26100,2025
257457,Des Plaines River Rd,41.96545,-87.861545,25900,2025
257458,Des Plaines River Rd,41.956741,-87.860266,25900,2025
257459,Des Plaines River Rd,41.975016,-87.862683,26100,2025
257460,Des Plaines River Rd,41.9467,-87.855619,28500,2025
257461,Des Plaines River Rd,41.953878,-87.856808,25900,2025
257462,Des Plaines River Rd,41.962684,-87.861279,25900,2025
257463,Des Plaines River Rd,41.975306,-87.862736,26100,2025
257464,Des Plaines River Rd,41.950699,-87.856185,28500,2025
257465,Des Plaines River Rd,41.955011,-87.858077,25900,2025
257466,Des Plaines River Rd,41.935719,-87.850018,28700,2025
257467,Des Plaines River Rd,41.954327,-87.857196,25900,2025
257468,Des Plaines River Rd,41.966303,-87.861594,26100,2025
257469,Des Plaines River Rd,41.974454,-87.862561,26100,2025
257470,Des Plaines River Rd,41.946141,-87.855425,28500,2025
257471,Des Plaines River Rd,41.969159,-87.861751,26100,2025
257472,Des Plaines River Rd,41.960275,-87.861034,25900,2025
257473,Des Plaines River Rd,41.938935,-87.852008,28500,2025
257474,Des Plaines River Rd,41.973682,-87.862385,26100,2025
257475,Des Plaines River Rd,41.952935,-87.85647,28500,2025
257476,Addison St,41.944916,-87.831275,10500,2025
257477,Des Plaines River Rd,41.96399,-87.861415,25900,2025
257478,Des Plaines River Rd,41.942634,-87.853939,28500,2025
257479,Des Plaines River Rd,41.972822,-87.86218,26100,2025
257480,Belmont Ave,41.936597,-87.875987,3600,2022
257481,Williams Dr,41.938243,-87.886632,3600,2022
257482,Belmont Ave,41.936421,-87.884165,3600,2022
257483,East River Rd,41.969614,-87.846553,12800,2022
257484,East River Rd,41.96749,-87.846576,12800,2022
257485,Belmont Ave,41.936453,-87.882346,3600,2022
257486,Belmont Ave,41.936747,-87.870518,3600,2022
257487,Belmont Ave,41.936378,-87.885761,3600,2022
257488,East River Rd,41.974728,-87.846509,12800,2022
257489,Forest Preserve Dr,41.942551,-87.830806,14800,2025
257490,Des Plaines River Rd,41.936736,-87.850293,28700,2025
257491,Des Plaines River Rd,41.936152,-87.850151,28700,2025
257492,Des Plaines River Rd,41.93365,-87.849228,28700,2025
257493,Des Plaines River Rd,41.934863,-87.849745,28700,2025
257494,IL-19 EB TO I-294 NB,41.955406,-87.879065,6200,2024
257495,Ontario St,41.890574,-87.803894,3100,2022
257496,Forest Ave,41.88972,-87.800205,3100,2022
257497,Ontario St,41.890603,-87.801546,3100,2022
257498,Lake St,41.888668,-87.800466,8700,2018
257499,Forest Ave,41.888032,-87.800743,4150,2022
257500,Keystone Ave,41.894059,-87.823689,500,2022
257501,FOREST AVE,41.89755,-87.821853,275,2022
257502,Neva Ave,41.923156,-87.804377,1400,2022
257503,Neva Ave,41.924525,-87.804412,1400,2022
257504,Neva Ave,41.922463,-87.80436,1400,2022
257505,Lake St,41.88864,-87.802892,8250,2025
257506,THATCHER AVE EXPRESS,41.915205,-87.825599,6850,2025
257507,Thatcher Ave,41.915812,-87.828179,6850,2025
257508,Thatcher Ave,41.902684,-87.825497,11600,2022
257509,Thatcher Ave,41.913093,-87.825446,6850,2025
257510,Thatcher Ave,41.905396,-87.825121,11600,2022
257511,Thatcher Ave,41.908924,-87.824072,6850,2025
257512,THATCHER AVE EXPRESS,41.915571,-87.825915,6850,2025
257513,Thatcher Ave,41.906893,-87.82509,11600,2022
257514,Thatcher Ave,41.914556,-87.825494,6850,2025
257515,Thatcher Ave,41.907663,-87.824333,11600,2022
257516,Thatcher Ave,41.90969,-87.824182,6850,2025
257517,Thatcher Ave,41.893451,-87.825712,11600,2022
257518,Thatcher Ave,41.894813,-87.825758,11600,2022
257519,Thatcher Ave,41.911464,-87.825193,6850,2025
257520,Thatcher Ave,41.908468,-87.824066,11600,2022
257521,Thatcher Ave,41.897769,-87.825873,11600,2022
257522,Thatcher Ave,41.90812,-87.824119,11600,2022
257523,Thatcher Ave,41.888541,-87.825505,11600,2022
257524,Thatcher Ave,41.900379,-87.825953,11600,2022
257525,Thatcher Ave,41.915828,-87.826808,6850,2025
257526,Thatcher Ave,41.890275,-87.825582,11600,2022
257527,Thatcher Ave,41.907375,-87.824593,11600,2022
257528,Thatcher Ave,41.892397,-87.825671,11600,2022
257529,Thatcher Ave,41.910542,-87.824665,6850,2025
257530,W ARMITAGE AV,41.916871,-87.767536,75,2022
257531,W ARMITAGE AV,41.916916,-87.765265,75,2022
257532,W ARMITAGE AV,41.916858,-87.768766,75,2022
257533,W ARMITAGE AV,41.916892,-87.766315,75,2022
257534,Augusta St,41.897521,-87.82386,1500,2022
257535,Ridgeland Ave,41.898539,-87.785016,11900,2022
257536,Ridgeland Ave,41.888546,-87.784705,11900,2022
257537,Ridgeland Ave,41.90126,-87.78508,11900,2022
257538,Ridgeland Ave,41.899939,-87.785057,11900,2022
257539,Ridgeland Ave,41.891298,-87.784793,11900,2022
257540,Ridgeland Ave,41.894505,-87.784865,11900,2022
257541,Ridgeland Ave,41.887964,-87.784683,16200,2025
257542,Ridgeland Ave,41.896782,-87.784967,11900,2022
257543,Ridgeland Ave,41.901609,-87.784969,11900,2022
257544,Ridgeland Ave,41.905524,-87.783565,6600,2022
257545,Thatcher Ave,41.912062,-87.825396,6850,2025
257546,Lake St,41.887873,-87.770006,7450,2022
257547,GRAND AVE,41.92101,-87.778054,14400,2022
257548,GRAND AVE,41.918333,-87.763422,15800,2022
257549,GRAND AVE,41.923576,-87.788432,14400,2022
257550,GRAND AVE,41.918886,-87.766493,15800,2022
257551,GRAND AVE,41.919776,-87.771304,15800,2022
257552,75th Ave,41.917834,-87.813398,2250,2022
257553,75th Ave,41.927038,-87.81368,2250,2022
257554,75th Ave,41.930735,-87.813817,2250,2022
257555,75th Ave,41.910569,-87.81315,2250,2022
257556,75th Ave,41.924133,-87.813579,2250,2022
257557,Austin Blvd,41.909023,-87.775579,16400,2022
257558,Austin Blvd,41.906567,-87.775506,16400,2022
257559,Austin Blvd,41.903399,-87.775402,16600,2022
257560,Austin Ave,41.911273,-87.775281,16400,2022
257561,Austin Blvd,41.899146,-87.775279,16600,2022
257562,Austin Ave,41.921492,-87.775632,10900,2022
257563,Austin Ave,41.920766,-87.775611,10900,2022
257564,Austin Ave,41.917279,-87.775484,10900,2022
257565,Austin Ave,41.912191,-87.775307,10900,2022
257566,Austin Blvd,41.910342,-87.775242,16400,2022
257567,Austin Ave,41.920359,-87.775597,10900,2022
257568,Austin Ave,41.9147,-87.775398,10900,2022
257569,Austin Blvd,41.909445,-87.77543,16400,2022
257570,Austin Blvd,41.902051,-87.775357,16600,2022
257571,GRAND AVE,41.922327,-87.784474,14400,2022
257572,Lake St,41.888178,-87.779791,7450,2022
257573,Lake St,41.88867,-87.796436,9250,2022
257574,Lake St,41.888446,-87.788698,9250,2022
257575,75th Ave,41.925092,-87.813607,2250,2022
257576,Austin Blvd,41.894686,-87.775154,17100,2022
257577,Austin Ave,41.923863,-87.775726,11200,2022
257578,Austin Blvd,41.888006,-87.774886,17100,2022
257579,Austin Blvd,41.895878,-87.775175,17100,2022
257580,Austin Ave,41.922371,-87.775662,10900,2022
257581,Austin Ave,41.923074,-87.775692,11200,2022
257582,Austin Ave,41.919032,-87.775555,10900,2022
257583,Austin Blvd,41.893281,-87.775087,17100,2022
257584,Austin Blvd,41.891869,-87.775044,17100,2022
257585,Austin Blvd,41.889934,-87.774982,17100,2022
257586,Austin Ave,41.916573,-87.775447,10900,2022
257587,Austin Ave,41.92597,-87.775786,11200,2022
257588,Austin Ave,41.929182,-87.775892,11200,2022
257589,Austin Blvd,41.887526,-87.774874,17100,2022
257590,Lake St,41.888388,-87.812716,9650,2025
257591,Lake St,41.888286,-87.816791,9650,2025
257592,Nordica Ave,41.921722,-87.802517,1425,2022
257593,Division St,41.90155,-87.805827,6500,2022
257594,Lake St,41.888322,-87.815254,9650,2025
257595,Chicago Ave,41.894777,-87.771285,13000,2022
257596,Lake St,41.888489,-87.808191,9650,2025
257597,Chicago Ave,41.894852,-87.765727,13000,2022
257598,Chicago Ave,41.89472,-87.774965,13000,2022
257599,Lake St,41.888449,-87.810165,9650,2025
257600,Chicago Ave,41.894834,-87.767037,13000,2022
257601,Division St,41.901624,-87.800181,7050,2022
257602,Lathrop Ave,41.902047,-87.815235,4900,2022
257603,Division St,41.902155,-87.766064,11700,2022
257604,Lake St,41.888371,-87.813409,9650,2025
257605,Lathrop Ave,41.891193,-87.814837,7700,2022
257606,Division St,41.901883,-87.784486,7300,2022
257607,Division St,41.901371,-87.81312,6500,2022
257608,Lake St,41.888468,-87.809153,9650,2025
257609,Division St,41.901709,-87.79483,7050,2022
257610,Lake St,41.888348,-87.81432,9650,2025
257611,Division St,41.901202,-87.823054,6500,2022
257612,Division St,41.901794,-87.789541,7050,2022
257613,Division St,41.901946,-87.779746,7300,2022
257614,Lake St,41.888541,-87.806449,9650,2025
257615,Lathrop Ave,41.905726,-87.815395,4900,2022
257616,Division St,41.90208,-87.770908,11700,2022
257617,Division St,41.902158,-87.765357,11700,2022
257618,Lake St,41.888416,-87.811535,9650,2025
257619,Lathrop Ave,41.897683,-87.815094,4900,2022
257620,Chicago Ave,41.894861,-87.764671,13000,2022
257621,Division St,41.901538,-87.805238,7050,2022
257622,Grand Ave,41.923914,-87.805632,22600,2025
257623,Grand Ave,41.92402,-87.806201,22600,2025
257624,Grand Ave,41.923968,-87.805916,22600,2025
257625,Central Ave,41.923646,-87.765968,14200,2022
257626,Central Ave,41.905166,-87.76577,13600,2022
257627,Central Ave,41.8872,-87.765104,13600,2022
257628,Central Ave,41.922731,-87.765923,14200,2022
257629,Central Ave,41.917877,-87.76575,14200,2022
257630,Central Ave,41.91112,-87.765555,14200,2022
