bg_geoid,lat,lng,population,acs_vintage,jobs,lodes_vintage
170310701023,41.9313460,-87.6425230,897,ACS 2020-2024 5-year,105,LODES8 2023
170310701031,41.9261533,-87.6423753,668,ACS 2020-2024 5-year,215,LODES8 2023
170310701032,41.9275062,-87.6428481,821,ACS 2020-2024 5-year,134,LODES8 2023
170310702001,41.9308566,-87.6465087,2012,ACS 2020-2024 5-year,3108,LODES8 2023
170310702002,41.9268380,-87.6467403,1200,ACS 2020-2024 5-year,192,LODES8 2023
170310702003,41.9285043,-87.6450527,823,ACS 2020-2024 5-year,453,LODES8 2023
170310703001,41.9303710,-87.6516304,1604,ACS 2020-2024 5-year,439,LODES8 2023
170310703002,41.9272370,-87.6508732,2107,ACS 2020-2024 5-year,445,LODES8 2023
170310704001,41.9306211,-87.6553399,1242,ACS 2020-2024 5-year,609,LODES8 2023
170310704002,41.9265195,-87.6558294,887,ACS 2020-2024 5-year,164,LODES8 2023
170310704003,41.9294288,-87.6574655,1304,ACS 2020-2024 5-year,151,LODES8 2023
170310705001,41.9299931,-87.6599108,1150,ACS 2020-2024 5-year,149,LODES8 2023
170310705002,41.9263300,-87.6607390,971,ACS 2020-2024 5-year,1141,LODES8 2023
170310705003,41.9302479,-87.6622007,1117,ACS 2020-2024 5-year,95,LODES8 2023
170310706001,41.9300797,-87.6661413,1695,ACS 2020-2024 5-year,81,LODES8 2023
170310706002,41.9268825,-87.6650132,1782,ACS 2020-2024 5-year,539,LODES8 2023
170310707001,41.9302709,-87.6718942,2665,ACS 2020-2024 5-year,645,LODES8 2023
170310707002,41.9269956,-87.6738163,1122,ACS 2020-2024 5-year,1235,LODES8 2023
170310710001,41.9235168,-87.6559703,2182,ACS 2020-2024 5-year,445,LODES8 2023
170310710002,41.9198842,-87.6558525,1977,ACS 2020-2024 5-year,357,LODES8 2023
170310711001,41.9221941,-87.6501631,1656,ACS 2020-2024 5-year,1132,LODES8 2023
170310711002,41.9211878,-87.6523342,1323,ACS 2020-2024 5-year,910,LODES8 2023
170310712001,41.9239808,-87.6458783,1503,ACS 2020-2024 5-year,1218,LODES8 2023
170310712002,41.9205740,-87.6464108,1272,ACS 2020-2024 5-year,187,LODES8 2023
170310713001,41.9216338,-87.6402212,2079,ACS 2020-2024 5-year,221,LODES8 2023
170310713002,41.9219110,-87.6425757,2044,ACS 2020-2024 5-year,178,LODES8 2023
170310714001,41.9202428,-87.6381381,916,ACS 2020-2024 5-year,364,LODES8 2023
170310714002,41.9227255,-87.6295259,1412,ACS 2020-2024 5-year,668,LODES8 2023
170310714003,41.9248984,-87.6380579,1545,ACS 2020-2024 5-year,222,LODES8 2023
170310714004,41.9234346,-87.6374724,575,ACS 2020-2024 5-year,484,LODES8 2023
170310715001,41.9129690,-87.6357444,742,ACS 2020-2024 5-year,542,LODES8 2023
170310715002,41.9137617,-87.6340308,1618,ACS 2020-2024 5-year,27,LODES8 2023
170310715003,41.9142415,-87.6250923,973,ACS 2020-2024 5-year,365,LODES8 2023
170310715004,41.9139749,-87.6376188,838,ACS 2020-2024 5-year,180,LODES8 2023
170310715005,41.9119946,-87.6334194,547,ACS 2020-2024 5-year,193,LODES8 2023
170310715006,41.9156020,-87.6353231,764,ACS 2020-2024 5-year,44,LODES8 2023
170310716001,41.9164722,-87.6411823,1783,ACS 2020-2024 5-year,147,LODES8 2023
170310717001,41.9137547,-87.6411024,789,ACS 2020-2024 5-year,32,LODES8 2023
170310717002,41.9119642,-87.6410406,867,ACS 2020-2024 5-year,44,LODES8 2023
170310718001,41.9145987,-87.6453676,2254,ACS 2020-2024 5-year,368,LODES8 2023
170310718002,41.9145452,-87.6477834,606,ACS 2020-2024 5-year,464,LODES8 2023
170310801001,41.9049767,-87.6279768,342,ACS 2020-2024 5-year,91,LODES8 2023
170310801002,41.9048447,-87.6262607,840,ACS 2020-2024 5-year,99,LODES8 2023
170310801003,41.9073132,-87.6266346,1574,ACS 2020-2024 5-year,33,LODES8 2023
170310801004,41.9103488,-87.6269018,986,ACS 2020-2024 5-year,166,LODES8 2023
170310801005,41.9079102,-87.6263395,1019,ACS 2020-2024 5-year,205,LODES8 2023
170310801006,41.9067663,-87.6281414,1204,ACS 2020-2024 5-year,163,LODES8 2023
170310801007,41.9063199,-87.6264171,422,ACS 2020-2024 5-year,144,LODES8 2023
170310802011,41.9089305,-87.6318392,2038,ACS 2020-2024 5-year,52,LODES8 2023
170310802012,41.9104086,-87.6306811,1166,ACS 2020-2024 5-year,806,LODES8 2023
170310802013,41.9086396,-87.6294617,242,ACS 2020-2024 5-year,24,LODES8 2023
170310802021,41.9048337,-87.6318870,935,ACS 2020-2024 5-year,92,LODES8 2023
170310802022,41.9067928,-87.6315684,1204,ACS 2020-2024 5-year,266,LODES8 2023
170310802023,41.9056550,-87.6296051,1848,ACS 2020-2024 5-year,613,LODES8 2023
170310803001,41.9067492,-87.6354934,1079,ACS 2020-2024 5-year,304,LODES8 2023
170310803002,41.9049265,-87.6359417,2438,ACS 2020-2024 5-year,646,LODES8 2023
170310803003,41.9093794,-87.6370940,1470,ACS 2020-2024 5-year,530,LODES8 2023
170310803004,41.9094140,-87.6344127,1114,ACS 2020-2024 5-year,858,LODES8 2023
170310804001,41.9087964,-87.6397322,3071,ACS 2020-2024 5-year,201,LODES8 2023
170310804002,41.9049679,-87.6406697,451,ACS 2020-2024 5-year,615,LODES8 2023
170310804003,41.9082960,-87.6420782,1893,ACS 2020-2024 5-year,293,LODES8 2023
170310810001,41.9024838,-87.6318193,225,ACS 2020-2024 5-year,212,LODES8 2023
170310810002,41.8988700,-87.6311909,2330,ACS 2020-2024 5-year,552,LODES8 2023
170310810003,41.9011975,-87.6314148,940,ACS 2020-2024 5-year,703,LODES8 2023
170310810004,41.9030115,-87.6335962,1010,ACS 2020-2024 5-year,87,LODES8 2023
170310810005,41.8990425,-87.6333042,2242,ACS 2020-2024 5-year,650,LODES8 2023
170310810006,41.9032231,-87.6311406,1517,ACS 2020-2024 5-year,992,LODES8 2023
170310811001,41.9001721,-87.6290881,1600,ACS 2020-2024 5-year,1225,LODES8 2023
170310811002,41.8975682,-87.6290069,801,ACS 2020-2024 5-year,107,LODES8 2023
170310811003,41.9028552,-87.6292292,1583,ACS 2020-2024 5-year,2191,LODES8 2023
170310812011,41.8999580,-87.6262541,1096,ACS 2020-2024 5-year,8173,LODES8 2023
170310812012,41.8979487,-87.6261804,2221,ACS 2020-2024 5-year,2075,LODES8 2023
170310812013,41.9011531,-87.6262264,1125,ACS 2020-2024 5-year,507,LODES8 2023
170310812021,41.9043769,-87.6242374,997,ACS 2020-2024 5-year,467,LODES8 2023
170310812022,41.9019935,-87.6263697,604,ACS 2020-2024 5-year,372,LODES8 2023
170310812023,41.9035889,-87.6267757,873,ACS 2020-2024 5-year,201,LODES8 2023
170310812024,41.9028100,-87.6265543,1027,ACS 2020-2024 5-year,170,LODES8 2023
170310813001,41.8984017,-87.6210161,819,ACS 2020-2024 5-year,125,LODES8 2023
170310813002,41.8995441,-87.6189971,488,ACS 2020-2024 5-year,37,LODES8 2023
170310813003,41.8992140,-87.6229989,1302,ACS 2020-2024 5-year,4476,LODES8 2023
170310813004,41.8977626,-87.6190648,2025,ACS 2020-2024 5-year,135,LODES8 2023
170310813005,41.8994630,-87.6210488,613,ACS 2020-2024 5-year,43,LODES8 2023
170310813006,41.8975912,-87.6227585,457,ACS 2020-2024 5-year,1740,LODES8 2023
170310814011,41.8950618,-87.6222890,1024,ACS 2020-2024 5-year,23495,LODES8 2023
170310814012,41.8950136,-87.6177287,1479,ACS 2020-2024 5-year,8462,LODES8 2023
170310814021,41.8910215,-87.6129138,3516,ACS 2020-2024 5-year,1743,LODES8 2023
170310814022,41.8930593,-87.6160564,1614,ACS 2020-2024 5-year,221,LODES8 2023
170310814023,41.8911484,-87.6161902,1557,ACS 2020-2024 5-year,281,LODES8 2023
170310814031,41.8895460,-87.6132392,4777,ACS 2020-2024 5-year,19292,LODES8 2023
170310814032,41.8929908,-87.6209560,1954,ACS 2020-2024 5-year,3458,LODES8 2023
170310814033,41.8921894,-87.6210021,3560,ACS 2020-2024 5-year,989,LODES8 2023
170310815001,41.8945803,-87.6274721,2020,ACS 2020-2024 5-year,2637,LODES8 2023
170310815002,41.8940596,-87.6256661,1272,ACS 2020-2024 5-year,6178,LODES8 2023
170310815003,41.8897692,-87.6260186,1945,ACS 2020-2024 5-year,19975,LODES8 2023
170310816001,41.8906516,-87.6288234,3046,ACS 2020-2024 5-year,4081,LODES8 2023
170310816002,41.8953635,-87.6289552,1507,ACS 2020-2024 5-year,265,LODES8 2023
170310817001,41.8957237,-87.6319652,1774,ACS 2020-2024 5-year,2341,LODES8 2023
170310817002,41.8910134,-87.6317954,3387,ACS 2020-2024 5-year,23649,LODES8 2023
170310818001,41.8955171,-87.6364609,4223,ACS 2020-2024 5-year,9114,LODES8 2023
170310818002,41.8895486,-87.6376428,4906,ACS 2020-2024 5-year,23228,LODES8 2023
170310818003,41.8947177,-87.6400257,1628,ACS 2020-2024 5-year,1606,LODES8 2023
170310818004,41.8937187,-87.6396153,2764,ACS 2020-2024 5-year,1131,LODES8 2023
170310819001,41.8979900,-87.6414870,1326,ACS 2020-2024 5-year,259,LODES8 2023
170310901001,42.0170665,-87.8102366,747,ACS 2020-2024 5-year,120,LODES8 2023
170310901002,42.0134349,-87.8102765,1312,ACS 2020-2024 5-year,210,LODES8 2023
170310901003,42.0132824,-87.8169803,601,ACS 2020-2024 5-year,91,LODES8 2023
170310901004,42.0169385,-87.8174878,907,ACS 2020-2024 5-year,49,LODES8 2023
170310902001,42.0089333,-87.8094690,817,ACS 2020-2024 5-year,249,LODES8 2023
170310902002,42.0031984,-87.8090930,2060,ACS 2020-2024 5-year,113,LODES8 2023
170310902003,42.0006536,-87.8118100,1262,ACS 2020-2024 5-year,290,LODES8 2023
170310902004,42.0070091,-87.8186417,1882,ACS 2020-2024 5-year,241,LODES8 2023
170310902005,42.0078666,-87.8143560,597,ACS 2020-2024 5-year,60,LODES8 2023
170310903001,41.9991127,-87.8163644,1373,ACS 2020-2024 5-year,1350,LODES8 2023
170311001001,41.9942117,-87.7853422,1491,ACS 2020-2024 5-year,356,LODES8 2023
170311001002,41.9908425,-87.7804668,2319,ACS 2020-2024 5-year,1388,LODES8 2023
170311001003,41.9888922,-87.7849959,1074,ACS 2020-2024 5-year,6,LODES8 2023
170311001004,41.9847156,-87.7828420,966,ACS 2020-2024 5-year,160,LODES8 2023
170311002001,41.9991614,-87.7875510,1794,ACS 2020-2024 5-year,122,LODES8 2023
170311002002,41.9955569,-87.7913480,839,ACS 2020-2024 5-year,172,LODES8 2023
170311002003,41.9909539,-87.7900588,1321,ACS 2020-2024 5-year,165,LODES8 2023
170311002004,41.9903698,-87.7939223,507,ACS 2020-2024 5-year,269,LODES8 2023
170311002005,41.9955390,-87.8017835,1247,ACS 2020-2024 5-year,331,LODES8 2023
170311002006,41.9996278,-87.8032001,855,ACS 2020-2024 5-year,40,LODES8 2023
170311002007,41.9970287,-87.7970253,1179,ACS 2020-2024 5-year,10,LODES8 2023
170311003001,41.9846713,-87.7925050,856,ACS 2020-2024 5-year,72,LODES8 2023
170311003002,41.9863982,-87.8094359,1202,ACS 2020-2024 5-year,101,LODES8 2023
170311003003,41.9876486,-87.7997396,382,ACS 2020-2024 5-year,74,LODES8 2023
170311003004,41.9909358,-87.8042044,1452,ACS 2020-2024 5-year,223,LODES8 2023
170311003005,41.9951093,-87.8124044,1005,ACS 2020-2024 5-year,20,LODES8 2023
170311003006,41.9915800,-87.8118305,1598,ACS 2020-2024 5-year,210,LODES8 2023
170311004001,41.9943265,-87.8190378,1272,ACS 2020-2024 5-year,51,LODES8 2023
170311004002,41.9899866,-87.8201476,653,ACS 2020-2024 5-year,23,LODES8 2023
170311004003,41.9861043,-87.8166981,1425,ACS 2020-2024 5-year,3556,LODES8 2023
170311005001,41.9807826,-87.8109767,1161,ACS 2020-2024 5-year,71,LODES8 2023
170311005002,41.9759798,-87.8110480,911,ACS 2020-2024 5-year,545,LODES8 2023
170311005003,41.9786797,-87.8159665,560,ACS 2020-2024 5-year,21,LODES8 2023
170311005004,41.9803053,-87.8211997,1276,ACS 2020-2024 5-year,26,LODES8 2023
170311005005,41.9759176,-87.8278840,2044,ACS 2020-2024 5-year,773,LODES8 2023
170311006001,41.9799591,-87.7901043,1387,ACS 2020-2024 5-year,171,LODES8 2023
170311006002,41.9769527,-87.7945440,1258,ACS 2020-2024 5-year,75,LODES8 2023
170311006003,41.9772414,-87.8030245,770,ACS 2020-2024 5-year,528,LODES8 2023
170311006004,41.9808053,-87.7994984,1391,ACS 2020-2024 5-year,726,LODES8 2023
170311007001,41.9722446,-87.7897593,646,ACS 2020-2024 5-year,15,LODES8 2023
170311007002,41.9722132,-87.7933942,1136,ACS 2020-2024 5-year,16,LODES8 2023
170311007003,41.9721828,-87.7970431,1605,ACS 2020-2024 5-year,29,LODES8 2023
170311007004,41.9721523,-87.8006669,1126,ACS 2020-2024 5-year,46,LODES8 2023
170311007005,41.9719027,-87.8047797,822,ACS 2020-2024 5-year,112,LODES8 2023
170311101001,41.9843330,-87.7629794,1007,ACS 2020-2024 5-year,1517,LODES8 2023
170311101002,41.9845699,-87.7714096,1922,ACS 2020-2024 5-year,46,LODES8 2023
170311101003,41.9846880,-87.7760932,483,ACS 2020-2024 5-year,311,LODES8 2023
170311101004,41.9882342,-87.7752146,671,ACS 2020-2024 5-year,40,LODES8 2023
170311101005,41.9925921,-87.7745190,1318,ACS 2020-2024 5-year,13,LODES8 2023
170311102001,41.9797234,-87.7706652,1383,ACS 2020-2024 5-year,311,LODES8 2023
170311102002,41.9803813,-87.7759421,1488,ACS 2020-2024 5-year,944,LODES8 2023
170311103001,41.9808197,-87.7838017,873,ACS 2020-2024 5-year,11,LODES8 2023
170311103002,41.9776996,-87.7838222,937,ACS 2020-2024 5-year,49,LODES8 2023
170311103003,41.9753591,-87.7820170,600,ACS 2020-2024 5-year,77,LODES8 2023
170311103004,41.9722555,-87.7842011,1558,ACS 2020-2024 5-year,23,LODES8 2023
170311103005,41.9701691,-87.7820435,1215,ACS 2020-2024 5-year,44,LODES8 2023
170311104001,41.9745732,-87.7716225,1772,ACS 2020-2024 5-year,248,LODES8 2023
170311104002,41.9698630,-87.7727830,1690,ACS 2020-2024 5-year,105,LODES8 2023
170311104003,41.9723556,-87.7750220,1196,ACS 2020-2024 5-year,95,LODES8 2023
170311105011,41.9790502,-87.7667313,559,ACS 2020-2024 5-year,563,LODES8 2023
170311105012,41.9747067,-87.7588648,2045,ACS 2020-2024 5-year,44,LODES8 2023
170311105013,41.9788954,-87.7598023,760,ACS 2020-2024 5-year,202,LODES8 2023
170311105014,41.9770260,-87.7635136,1653,ACS 2020-2024 5-year,50,LODES8 2023
170311105021,41.9690396,-87.7620481,1543,ACS 2020-2024 5-year,832,LODES8 2023
170311105022,41.9711087,-87.7584044,1976,ACS 2020-2024 5-year,743,LODES8 2023
170311201001,42.0093321,-87.7756127,1378,ACS 2020-2024 5-year,171,LODES8 2023
170311201002,42.0018167,-87.7708808,1233,ACS 2020-2024 5-year,28,LODES8 2023
170311201003,41.9977148,-87.7737292,523,ACS 2020-2024 5-year,131,LODES8 2023
170311201004,42.0089825,-87.7829123,1150,ACS 2020-2024 5-year,380,LODES8 2023
170311202001,42.0034197,-87.7648596,1326,ACS 2020-2024 5-year,583,LODES8 2023
170311202002,41.9976960,-87.7602369,988,ACS 2020-2024 5-year,157,LODES8 2023
170311202003,41.9952293,-87.7553357,1038,ACS 2020-2024 5-year,19,LODES8 2023
170311202004,41.9898417,-87.7543233,1248,ACS 2020-2024 5-year,991,LODES8 2023
170311203001,41.9955693,-87.7319548,545,ACS 2020-2024 5-year,193,LODES8 2023
170311203002,41.9909722,-87.7349650,1557,ACS 2020-2024 5-year,1090,LODES8 2023
170311203003,41.9851844,-87.7427843,1199,ACS 2020-2024 5-year,59,LODES8 2023
170311203004,41.9892699,-87.7447724,996,ACS 2020-2024 5-year,356,LODES8 2023
170311203005,41.9943738,-87.7396671,1494,ACS 2020-2024 5-year,18,LODES8 2023
170311203006,41.9940060,-87.7447109,1234,ACS 2020-2024 5-year,118,LODES8 2023
170311204001,41.9815134,-87.7533270,884,ACS 2020-2024 5-year,27,LODES8 2023
170311204002,41.9756415,-87.7515917,1437,ACS 2020-2024 5-year,458,LODES8 2023
170311204003,41.9708766,-87.7505854,1671,ACS 2020-2024 5-year,19,LODES8 2023
170311301001,41.9953792,-87.7240572,1054,ACS 2020-2024 5-year,124,LODES8 2023
170311301002,41.9881599,-87.7239044,1699,ACS 2020-2024 5-year,151,LODES8 2023
170311301003,41.9937346,-87.7151270,2665,ACS 2020-2024 5-year,2262,LODES8 2023
170311302001,41.9818378,-87.7375733,1394,ACS 2020-2024 5-year,1590,LODES8 2023
170311303001,41.9860947,-87.7092770,523,ACS 2020-2024 5-year,30,LODES8 2023
170311303002,41.9866136,-87.7175351,750,ACS 2020-2024 5-year,189,LODES8 2023
170311303003,41.9876027,-87.7128869,1847,ACS 2020-2024 5-year,56,LODES8 2023
170311303004,41.9848151,-87.7144227,1824,ACS 2020-2024 5-year,129,LODES8 2023
170311401001,41.9712095,-87.7051949,1431,ACS 2020-2024 5-year,36,LODES8 2023
170311401002,41.9699885,-87.7065046,2179,ACS 2020-2024 5-year,198,LODES8 2023
170311402001,41.9719663,-87.7106236,2358,ACS 2020-2024 5-year,295,LODES8 2023
170311402002,41.9693302,-87.7115580,1168,ACS 2020-2024 5-year,397,LODES8 2023
170311402003,41.9704161,-87.7162721,2522,ACS 2020-2024 5-year,491,LODES8 2023
170311403011,41.9692321,-87.7207245,1280,ACS 2020-2024 5-year,47,LODES8 2023
170311403012,41.9691790,-87.7256118,1435,ACS 2020-2024 5-year,110,LODES8 2023
170311403021,41.9710011,-87.7256603,1311,ACS 2020-2024 5-year,17,LODES8 2023
170311403022,41.9721477,-87.7209344,775,ACS 2020-2024 5-year,40,LODES8 2023
170311403023,41.9735278,-87.7254826,1321,ACS 2020-2024 5-year,448,LODES8 2023
170311404001,41.9703353,-87.7307619,1263,ACS 2020-2024 5-year,264,LODES8 2023
170311404002,41.9718182,-87.7343002,965,ACS 2020-2024 5-year,76,LODES8 2023
170311404003,41.9717936,-87.7367675,1311,ACS 2020-2024 5-year,21,LODES8 2023
170311404004,41.9716535,-87.7393529,1070,ACS 2020-2024 5-year,253,LODES8 2023
170311404005,41.9717718,-87.7442759,1241,ACS 2020-2024 5-year,1145,LODES8 2023
170311405001,41.9672903,-87.7321617,543,ACS 2020-2024 5-year,81,LODES8 2023
170311405002,41.9658244,-87.7338713,1414,ACS 2020-2024 5-year,108,LODES8 2023
170311405003,41.9634838,-87.7300707,1358,ACS 2020-2024 5-year,234,LODES8 2023
170311406011,41.9646471,-87.7258909,2468,ACS 2020-2024 5-year,209,LODES8 2023
170311406021,41.9674242,-87.7194471,640,ACS 2020-2024 5-year,34,LODES8 2023
170311406022,41.9637817,-87.7193408,1742,ACS 2020-2024 5-year,12,LODES8 2023
170311406023,41.9658129,-87.7223503,838,ACS 2020-2024 5-year,42,LODES8 2023
170311406024,41.9622838,-87.7220370,991,ACS 2020-2024 5-year,64,LODES8 2023
170311407011,41.9667977,-87.7109034,1893,ACS 2020-2024 5-year,227,LODES8 2023
170311407012,41.9674664,-87.7157806,977,ACS 2020-2024 5-year,63,LODES8 2023
170311407021,41.9630016,-87.7098429,1149,ACS 2020-2024 5-year,412,LODES8 2023
170311407022,41.9631195,-87.7125422,1444,ACS 2020-2024 5-year,38,LODES8 2023
170311407023,41.9652048,-87.7169598,1243,ACS 2020-2024 5-year,31,LODES8 2023
170311407024,41.9631030,-87.7152836,1284,ACS 2020-2024 5-year,23,LODES8 2023
170311408001,41.9656839,-87.7059431,656,ACS 2020-2024 5-year,21,LODES8 2023
170311408002,41.9622459,-87.6976059,788,ACS 2020-2024 5-year,209,LODES8 2023
170311408003,41.9629867,-87.7021877,913,ACS 2020-2024 5-year,68,LODES8 2023
170311408004,41.9629563,-87.7064674,1113,ACS 2020-2024 5-year,88,LODES8 2023
170311408005,41.9668889,-87.7023453,2454,ACS 2020-2024 5-year,308,LODES8 2023
170311502001,41.9565532,-87.7523261,1235,ACS 2020-2024 5-year,240,LODES8 2023
170311502002,41.9640983,-87.7509021,1798,ACS 2020-2024 5-year,142,LODES8 2023
170311502003,41.9542713,-87.7522495,1047,ACS 2020-2024 5-year,333,LODES8 2023
170311502004,41.9635609,-87.7546963,2382,ACS 2020-2024 5-year,200,LODES8 2023
170311502005,41.9588356,-87.7524007,944,ACS 2020-2024 5-year,243,LODES8 2023
170311503001,41.9654915,-87.7599676,1749,ACS 2020-2024 5-year,278,LODES8 2023
170311503002,41.9615111,-87.7598066,872,ACS 2020-2024 5-year,21,LODES8 2023
170311503003,41.9582894,-87.7597764,553,ACS 2020-2024 5-year,19,LODES8 2023
170311503004,41.9550949,-87.7596710,871,ACS 2020-2024 5-year,267,LODES8 2023
170311503005,41.9564076,-87.7646440,839,ACS 2020-2024 5-year,49,LODES8 2023
170311503006,41.9614504,-87.7648131,744,ACS 2020-2024 5-year,256,LODES8 2023
170311503007,41.9655362,-87.7649738,1552,ACS 2020-2024 5-year,197,LODES8 2023
170311504011,41.9668624,-87.7699524,970,ACS 2020-2024 5-year,151,LODES8 2023
170311504012,41.9627320,-87.7697609,1717,ACS 2020-2024 5-year,96,LODES8 2023
170311504013,41.9663177,-87.7748623,1780,ACS 2020-2024 5-year,114,LODES8 2023
170311504014,41.9622620,-87.7745786,843,ACS 2020-2024 5-year,22,LODES8 2023
170311504021,41.9549753,-87.7695057,706,ACS 2020-2024 5-year,140,LODES8 2023
170311504022,41.9549104,-87.7743936,1301,ACS 2020-2024 5-year,43,LODES8 2023
170311504023,41.9586228,-87.7721373,1916,ACS 2020-2024 5-year,289,LODES8 2023
170311505011,41.9665745,-87.7820452,1721,ACS 2020-2024 5-year,75,LODES8 2023
170311505012,41.9633642,-87.7838138,1190,ACS 2020-2024 5-year,15,LODES8 2023
170311505013,41.9621501,-87.7806382,1024,ACS 2020-2024 5-year,14,LODES8 2023
170311505021,41.9585981,-87.7831820,2161,ACS 2020-2024 5-year,130,LODES8 2023
170311505022,41.9567998,-87.7781071,1161,ACS 2020-2024 5-year,195,LODES8 2023
170311505023,41.9547913,-87.7829535,1138,ACS 2020-2024 5-year,63,LODES8 2023
170311506001,41.9513260,-87.7693822,926,ACS 2020-2024 5-year,116,LODES8 2023
170311506002,41.9476758,-87.7692568,978,ACS 2020-2024 5-year,126,LODES8 2023
170311506003,41.9476197,-87.7741344,1054,ACS 2020-2024 5-year,6,LODES8 2023
170311506004,41.9512647,-87.7742669,1078,ACS 2020-2024 5-year,183,LODES8 2023
170311507001,41.9514443,-87.7595543,909,ACS 2020-2024 5-year,97,LODES8 2023
170311507002,41.9477954,-87.7594369,591,ACS 2020-2024 5-year,26,LODES8 2023
170311507003,41.9477617,-87.7643409,1568,ACS 2020-2024 5-year,65,LODES8 2023
170311507004,41.9514135,-87.7644983,847,ACS 2020-2024 5-year,75,LODES8 2023
170311508001,41.9520136,-87.7497381,741,ACS 2020-2024 5-year,253,LODES8 2023
170311508002,41.9492801,-87.7496510,1372,ACS 2020-2024 5-year,11,LODES8 2023
170311508003,41.9469761,-87.7520291,1089,ACS 2020-2024 5-year,52,LODES8 2023
170311508004,41.9492203,-87.7545689,687,ACS 2020-2024 5-year,5,LODES8 2023
170311508005,41.9519548,-87.7546508,763,ACS 2020-2024 5-year,30,LODES8 2023
170311510011,41.9437503,-87.7543934,2049,ACS 2020-2024 5-year,43,LODES8 2023
170311510012,41.9401005,-87.7542847,567,ACS 2020-2024 5-year,33,LODES8 2023
170311510021,41.9409210,-87.7498002,1174,ACS 2020-2024 5-year,79,LODES8 2023
170311510022,41.9435122,-87.7447359,855,ACS 2020-2024 5-year,320,LODES8 2023
170311510023,41.9442687,-87.7494819,1900,ACS 2020-2024 5-year,103,LODES8 2023
170311510024,41.9397536,-87.7457732,544,ACS 2020-2024 5-year,583,LODES8 2023
170311511001,41.9441457,-87.7593192,1571,ACS 2020-2024 5-year,68,LODES8 2023
170311511002,41.9404940,-87.7592037,1773,ACS 2020-2024 5-year,71,LODES8 2023
170311511003,41.9404328,-87.7641108,958,ACS 2020-2024 5-year,72,LODES8 2023
170311511004,41.9440834,-87.7642332,1106,ACS 2020-2024 5-year,88,LODES8 2023
170311512001,41.9435674,-87.7691105,949,ACS 2020-2024 5-year,677,LODES8 2023
170311512002,41.9398826,-87.7714101,1512,ACS 2020-2024 5-year,239,LODES8 2023
