license_id,name,category,lat,lng
3045683,181 WEST MADISON PROPERTY,other,41.88184,-87.63326
3045686,ColorVibes,retail_general,41.91717,-87.67775
3045690,KINEMA FITNESS AT 1330 W FULTON,gym_fitness,41.88674,-87.66016
3045692,NEW MATH COFFEE,other,41.93181,-87.73378
3045701,"CHICAGO CHEFS TABLE, LLC",other,41.92976,-87.64285
3045705,FIT191,gym_fitness,41.88553,-87.63668
3045707,AUTO GLASS NOW,other,41.93895,-87.74568
3045708,JAIMES WESTERN WEAR,retail_general,41.76423,-87.72080
3045709,AUGBRE LLC,other,41.99655,-87.80264
3045712,THE SUGAR ROOM,personal_services,41.88148,-87.65888
3045748,"Code&Company, LLC",retail_general,41.93973,-87.67468
3045749,JHOJANNA J RODRIGUEZ,other,41.76544,-87.63850
3045750,PURE BARRE HYDE PARK,gym_fitness,41.79945,-87.58767
3045752,"COLEMAN'S CAFE, LLC",other,41.75817,-87.68160
3045753,FOUND BY STEPH,retail_general,41.91968,-87.64871
3045755,GRACE ZION TAILOR,personal_services,41.96062,-87.75464
3045758,Collaboraction,other,41.91347,-87.71165
3045764,DUBAI COFFEE,other,41.88391,-87.70606
3045766,KIKI'S IMPORTS,other,41.68443,-87.53179
3045768,"THE WESTECH GROUP, LLC",other,41.77161,-87.56978
3045769,MIDWEST REFUAH HEALTH CENTER,other,41.99716,-87.71862
3045782,"CHICAGO LIGHT FOOD MART, INC.",retail_general,41.89489,-87.74593
3045783,PRESIDENT TAYLOR,retail_general,41.73544,-87.55187
3045785,DANANA,grocery,41.84969,-87.70534
3045786,LEGACY PARKING,other,41.88962,-87.62208
3045789,ANMOL ZABIHA MEAT MARKET,grocery,41.99781,-87.69151
3045791,METRO BY T-MOBILE,retail_general,41.88107,-87.68508
3045792,METRO BY T-MOBILE,retail_general,41.78685,-87.66471
3045794,METRO BY T-MOBILE,retail_general,41.93129,-87.75629
3045797,N DA CUT TATTOO SUPPLIES,other,41.74129,-87.71369
3045811,ALEX'S CATERING,other,41.82809,-87.65585
3045823,WINDY BEAR HVAC AND APPLIANCE REPAIR INC.,other,42.01277,-87.68185
3045824,HAROLD'S CHICKEN,liquor_tavern,41.77919,-87.69589
3045826,NEW GOLDEN TOUCH,personal_services,41.79508,-87.58813
3045828,El Rincon De Mexico,liquor_tavern,41.80745,-87.72372
3045829,"RIGO'S GROCERY, INC.",grocery,41.83894,-87.71723
3045833,MEXICO DISTRIBUTOR,other,41.84994,-87.67242
3045834,MEXICO DISTRIBUTOR,other,41.84975,-87.67293
3045839,Call Me I Clean,other,41.88591,-87.62437
3045840,Source Solar LLC,other,41.98545,-87.78704
3045843,YUMI EXPRESS,restaurant_cafe,41.71396,-87.65405
3045847,TRG REO & PROPERTY SERVICES,other,41.87797,-87.65264
3045848,DEVIL DAWGS ANDERSONVILLE,restaurant_cafe,41.97791,-87.66820
3045850,SANCHEZ APPLIANCE REPAIRS INC.,retail_general,41.77893,-87.69887
3045852,AUDIOLOGY EN ESPANOL,other,41.89503,-87.62540
3045860,ARMEN JEWELRY,retail_general,41.99013,-87.66002
3045872,P & D,grocery,41.90936,-87.77599
3045882,1259 W 79 ST Chicago Illinois 60620,other,41.75035,-87.65612
3045885,POPEYES # 2858,restaurant_cafe,41.93221,-87.69768
3045886,VERIZON WIRELESS PREMIUM RETAILER,retail_general,41.94716,-87.66387
3045888,ZITNALTA Studio,other,41.87805,-87.62978
3045889,"Strata Decision Technology, LLC",other,41.88463,-87.62225
3045890,Chicago Neighborhood Market & Goods,grocery,42.00875,-87.90687
3045892,LEVAIN BAKERY,restaurant_cafe,41.91804,-87.65045
3045896,CANDELA CUBAN CAFE,restaurant_cafe,41.93133,-87.75384
3045903,Henry Griffin,retail_general,41.81944,-87.66538
3045904,THE JOY LAB,retail_general,41.96577,-87.67394
3045917,TOTAL WIRELESS,retail_general,41.88105,-87.68688
3045919,WESTLAKE ACE HARDWARE,retail_general,41.99722,-87.76471
3045921,CLEM'S AFRICAN HAIR BRAIDING,personal_services,41.96245,-87.65542
3045924,"MEDICAL SUPPLY FOR YOU, LLC",retail_general,41.96794,-87.74556
3045928,ALPHA BEAUTY SUPPLY,retail_general,42.01217,-87.70006
3045933,METRO BY T-MOBILE,retail_general,41.88085,-87.72463
3045936,METRO BY T-MOBILE,retail_general,41.70536,-87.64264
3045944,MAHI FOOD,restaurant_cafe,41.96788,-87.72787
3045946,RACHEL BACHMAN,other,41.90401,-87.69317
3045950,BEZZ TRAINING,gym_fitness,41.99193,-87.65530
3045951,Hyde Park Animal Hospital,retail_general,41.76869,-87.58585
3045953,C & C ESSENTIALS,retail_general,41.90236,-87.75546
3045954,1ST CHOICE FOOD MART,grocery,41.75122,-87.60290
3045956,POP SMOKE 3,retail_general,41.96432,-87.83684
3045957,SUMMER'S MINI MART,grocery,41.79219,-87.78419
3045959,SUMMER'S MINI MART,retail_general,41.79219,-87.78419
3045969,DAYBRK TATTOO STUDIO,personal_services,41.91020,-87.68821
3045971,CASA ZEPEDA LLC,other,41.95533,-87.68865
3045973,PINE GROVE PATCHWORKS,other,41.95034,-87.64685
3045974,DAVID FREDERICK CONNELL,other,41.99629,-87.73027
3045975,ROLL UP,liquor_tavern,41.87158,-87.62431
3045976,BLINK WINDOW SHADES & MORE CORP.,other,41.80915,-87.74212
3045978,MAMA'S AFRICAN KITCHEN RESTAURANT & BAR,liquor_tavern,42.00279,-87.66094
3045979,SECRETS OF AFRICA SAFARIS,other,41.98470,-87.65537
3045983,WRIGLEYVILLE CONVENIENCE STORE,grocery,41.94455,-87.65452
3045986,LS Food Wine & Spirits,grocery,41.96511,-87.68608
3045987,LS Food Wine & Spirits,liquor_tavern,41.96511,-87.68608
3045988,LS Food Wine & Spirits,retail_general,41.96511,-87.68608
3045994,Q & T FOOD MARKET,grocery,41.87025,-87.72518
3045997,FOREVER WEDDED LLC,other,41.77674,-87.60083
3045999,KAJANA DILLAH,other,41.79960,-87.59376
3046001,SHARKS ON DIVISION CORPORATION,restaurant_cafe,41.90197,-87.77011
3046007,GOLDEN POTHOS TATTOOS LLC,personal_services,41.95391,-87.71923
3046010,ONE CREATIVE CORNER LLC,retail_general,41.74371,-87.61408
3046014,MO 79 FOOD,grocery,41.75068,-87.64895
3046017,EXPRESSO EXPRESS,other,41.85045,-87.65880
3046020,PERFUMES Y REGALOS 2R INC.,retail_general,41.93869,-87.76644
3046022,AZUL 18 ON TAYLOR,restaurant_cafe,41.86951,-87.65792
3046023,AZUL,other,41.90343,-87.65809
3046024,NEW SOUND CAFE LLC,restaurant_cafe,41.88812,-87.77438
3046025,ZOSIA MARIA HOLDEN,other,41.94546,-87.73077
3046027,BAGS,other,41.78933,-87.74165
3046028,"SAYBROOK FUND ADVISORS, LLC",other,41.88001,-87.63657
3046030,"WHOLEFIT MINERAL BEVERAGES, INC.",other,41.95002,-87.64873
3046031,amai Bakery,other,41.84464,-87.64738
3046035,Wingtips,other,41.97620,-87.90531
3046037,Montelimar Bread Company,restaurant_cafe,42.01762,-87.69034
3046041,Gap #1352,retail_general,41.88246,-87.62770
3046043,GOLDMART PLUS LTD,retail_general,41.95902,-87.75326
3046045,CHIPOTLE MEXICAN GRILL #42,restaurant_cafe,41.91758,-87.65902
3046047,OJITOS FIT NUTRITION,retail_general,41.82070,-87.69474
3046048,MUNDO SALUDABLE CORP.,gym_fitness,42.00908,-87.67510
3046051,ABC 47TH PHONES & REPAIR,retail_general,41.79554,-87.76276
3046053,MISHELLE'S NAIL SPA,personal_services,41.91153,-87.65016
3046055,DIEGO'S BARBERSHOP & BEAUTY SALON LLC,personal_services,41.84444,-87.71860
3046056,COZY WELLNESS SPA,personal_services,41.90327,-87.67882
3046058,"MEJURI (US), INC.",personal_services,41.89918,-87.62701
3046060,DELTALABS,other,41.87912,-87.64661
3046064,THE NATIONAL ANTI-VIVISECTION SOCIETY,other,41.91227,-87.67736
3046066,CASSAVA EMPANADAS,other,41.92301,-87.73789
3046068,Negative Space Chicago,personal_services,41.91875,-87.67751
3046069,LA QUINTA INN AND SUITES,liquor_tavern,41.88190,-87.63516
3046072,VeyoRide,other,41.87911,-87.63243
3046073,CHICAGO GROUT MEDIC,other,41.90571,-87.66405
3046078,WE CARE BEFORE AND AFTER CARE,other,41.77698,-87.70294
3046079,ELIZABETH'S RAINBOW KIDS ACADEMY,other,41.78604,-87.72397
3046080,DERRICK MORGAN,other,41.79268,-87.66562
3046081,A BRI CHICAGO PRODUCTION CO.,other,41.85844,-87.62409
3046084,ALEX NOEL MILLER,other,41.98725,-87.66033
3046085,VIP NAIL SALON,personal_services,41.69265,-87.62639
3046089,CEE FILMWORKS,other,41.77344,-87.56690
3046095,"5 STAR TAXI ASSOCIATION, INC.",other,41.97331,-87.86672
3046096,AMERICAN UNITED TAXI AFFILIATION INC.,other,41.94999,-87.74195
3046099,WOLLEY TAXI INC,other,41.90282,-87.72149
3046100,TOP CAB ASSOCIATION,other,41.94396,-87.70517
3046102,TAXI TOWN AFFILIATION LLC,other,41.99963,-87.69008
3046103,BALLEX THE SPACE,other,41.88936,-87.68436
3046104,"SUN TAXI ASSOCIATION, INC.",other,41.94482,-87.74351
3046105,PEACE TAXI ASSOCIATION INC,other,41.96723,-87.70858
3046106,BLUE DIAMOND TAXI AFFILIATION INC,other,41.94999,-87.74195
3046107,BLUE RIBBON TAXI ASSOCIATION INC.,other,41.99203,-87.72984
3046108,CHECKER TAXI ASSOCIATION CO,other,41.94999,-87.74195
3046109,CHICAGO CITY TAXI ASSOCIATION INC,other,41.94396,-87.70517
3046110,Choice Taxi Association Inc.,other,42.01586,-87.69036
3046112,"CITY SERVICE TAXI ASSOCIATION, INC.",other,41.99036,-87.69459
3046113,FLASH CAB CO.,other,41.97331,-87.86672
3046114,CHICAGO TAXI AFFILIATION LLC dba KOAM TAXI ASSOCIATION,other,41.99203,-87.72984
3046115,NORTHSTAR AFFILIATION SERVICES LLC,other,41.96318,-87.73319
3046121,NARRATENT DIGITAL MARKETING,other,41.85202,-87.62364
3046129,Trixie Girl Blow Dry Bar,personal_services,41.87804,-87.64710
3046132,Laramie Auto Sales,other,41.85205,-87.69288
3046133,Vitalogy on Dearborn,liquor_tavern,41.87289,-87.62900
3046134,ROADRUNNER SUBMISSION GRAPPLING,gym_fitness,41.89772,-87.69690
3046136,El Cangrejo Bar & Grill,restaurant_cafe,41.75596,-87.74143
3046137,El Cangrejo Bar & Grill,liquor_tavern,41.75596,-87.74143
3046138,"Transdev Services, Inc.",other,41.73526,-87.59737
3046139,Crate & Barrel,other,41.93190,-87.72711
3046140,Mezze Mediterannean Grill,restaurant_cafe,41.80941,-87.60755
3046144,LALA GENERAL MERCHANDISE STORE INC.,grocery,41.99706,-87.69733
3046146,TOTAL WIRELESS,retail_general,41.70284,-87.53422
3046150,JORGE L BARICO HEREDIA,other,41.86737,-87.71404
3046151,TOWN NAILS SALON & SPA LLC,personal_services,41.95225,-87.74743
3046154,GIOVAIRA MERCADO GONZALEZ,other,41.86416,-87.72770
3046155,ANGELA MARIE BARRERA,other,41.97583,-87.68577
3046157,MUSA ISA,other,41.83041,-87.67788
3046160,BC CLEANERS,personal_services,41.87407,-87.68638
3046161,DADDY AND DAUGHTERS DUMPSTERS,other,41.88569,-87.73170
3046165,Liberty Tax Service,financial_services,41.75012,-87.67319
3046169,METRO BY T-MOBILE,retail_general,41.72135,-87.66012
3046171,Restaurantware,other,41.81586,-87.67860
3046172,Domino's #9165,restaurant_cafe,41.88107,-87.68523
3046179,LUCKY'S FOOD AND LIQUOR,grocery,41.95612,-87.67997
3046181,LUCKY'S FOOD AND LIQUOR,retail_general,41.95612,-87.67997
3046182,LUCKY'S FOOD AND LIQUOR,liquor_tavern,41.95612,-87.67997
3046184,TAJWEED UL QURAN,other,42.01924,-87.69848
3046185,THREE CITIES SOCIAL,other,41.91133,-87.67871
3046186,QIN ZHENG,other,41.84350,-87.63885
3046193,LADIES UNDERWEAR,retail_general,41.84443,-87.70324
3046195,COACH TOM,gym_fitness,41.91750,-87.68872
3046198,OTIS CASON JR.,retail_general,41.81944,-87.66538
3046200,FOSTER EXPRESS MART INC.,grocery,41.97584,-87.71067
3046203,NEW PILSEN CAR WASH,other,41.85865,-87.66632
3046204,JANETH GONZALEZ,other,41.77588,-87.71798
3046205,AROUND THE CLOCK,grocery,42.01927,-87.67157
3046206,AROUND THE CLOCK,liquor_tavern,42.01927,-87.67157
3046207,AROUND THE CLOCK,retail_general,42.01927,-87.67157
3046209,LITTLE LEAF MARKET,other,41.85597,-87.66015
3046212,PATIENTS FIRST,medical_health,41.89379,-87.70230
3046214,TB SPICES AND DRY PEPPERS,other,41.80552,-87.70898
3046215,"AGAINST THE GRAIN STUDIOS, LLC",other,41.98567,-87.67322
3046216,RUDY'S AUTO REPAIR & TIRE SHOP LLC,other,41.74448,-87.55747
3046224,SANTA A NAJERA GALAN,other,41.80742,-87.72465
3046225,Hops & Grapes #3,liquor_tavern,41.97319,-87.65601
3046226,Hops & Grapes #3,retail_general,41.97319,-87.65601
3046227,IN HIS IMAGE BARBER LOUNGE 2 LLC,personal_services,41.91716,-87.71785
3046229,BKB WEST LOOP,gym_fitness,41.88034,-87.65213
3046230,UNIVERSITY HAIR STYLIST,personal_services,41.79144,-87.58918
3046233,ECUAMEX ENVIOS EXPRESS,retail_general,41.93099,-87.77869
3046236,BACARDI BIKES,retail_general,41.94383,-87.73138
3046237,NURZADA ASYLBEKOVA,other,41.98389,-87.65534
3046238,MIKHAIL VASIAK,other,41.95508,-87.75180
3046239,TRES TESOROS KIDS,retail_general,41.88151,-87.65698
3046248,TUTU SCHOOL FRANCHISES,other,41.94930,-87.67355
3046249,MOMO & CO,retail_general,41.93699,-87.69504
3046250,TRQPITECA RECORDS,retail_general,41.81090,-87.66518
3046253,STEAM & STITCH CHICAGO,personal_services,41.78594,-87.73336
3046256,EVELYN BARRIOS,other,41.92481,-87.68613
3046258,Cynthia Neavin,other,41.96022,-87.70347
3046264,THREE STARS RERSALE SHOP,retail_general,41.93364,-87.71513
3046265,LOZANO'S ARTS AND CRAFTS,retail_general,41.78645,-87.69782
3046270,TRANSCEND MARKETING LLC,other,41.89566,-87.63722
3046272,MADISON EXPRESS MART,grocery,41.88065,-87.72337
3046274,MADISON EXPRESS MART,retail_general,41.88065,-87.72337
3046276,JR Laundromat Inc,personal_services,41.75894,-87.56152
3046279,GAIJIN,liquor_tavern,41.88570,-87.65176
3046283,REACH PATHWAYS,other,41.87831,-87.62753
3046285,CHI CHA SAN CHEA,restaurant_cafe,41.85348,-87.63382
3046287,WOW PIZZA CAFE,restaurant_cafe,41.96968,-87.65498
3046288,CATRINA CORNER GROCERY,grocery,41.81204,-87.69173
3046291,TANDOOR SAMSA HOUSE,restaurant_cafe,41.98653,-87.69942
3046292,JENNIS,retail_general,41.80112,-87.70392
3046293,REVMOTORS,other,41.95838,-87.72621
3046294,PEACOCKS TREASURE,retail_general,41.72114,-87.55120
3046295,BUCK DEVELOPMENT LLC,other,41.88280,-87.63224
3046297,DAVID ESPINOZA,retail_general,41.81944,-87.66538
3046298,ACTIVE ELECTRICAL SUPPLY COMPANY FOX LIGHTING GALLERIES CO.,other,41.96828,-87.73466
3046299,VERIZON WIRELESS PREMIUM RETAILER,retail_general,41.91063,-87.73802
3046301,MOOD NAILS,personal_services,41.89661,-87.64097
3046302,ISPECTRA,other,41.87748,-87.62445
3046303,KITCHEN GUARD OF CHICAGO,other,41.95718,-87.75132
3046306,GLENDALE ARTS,personal_services,41.94175,-87.65230
3046307,Pink Hats Construction,other,41.69397,-87.64258
3046308,LAWRENCE PARTY ROOM LLC,other,41.96858,-87.70660
3046310,CHICAGO MINORITY SUPPLIER DEVELOPMENT COUNCIL,other,41.87968,-87.62950
3046311,LAWRENCE PARTY ROOM 2,other,41.96858,-87.70669
3046312,DUNKIN' / BASKIN ROBBINS,restaurant_cafe,41.69080,-87.60066
3046313,THE GRAPPLING STORE,retail_general,41.99223,-87.79860
3046343,LADY J PHOTOGRAPHER,other,41.72361,-87.63495
3046349,JAIME HERNANDEZ,other,41.96548,-87.75515
3046352,JOEMEN E PALOMAR,other,41.95698,-87.66445
3046365,JIFFY LUBE,other,41.96094,-87.73850
3046402,EXTREME AUTO PARTS CORP.,other,41.79218,-87.79606
3046413,DIGOS TACOS,liquor_tavern,41.91037,-87.69311
3046414,WILLIE JAMES SHEARS,other,41.82163,-87.60194
3046418,DOUGHBOY'S CHGO ENTERPRISES LLC,other,41.77923,-87.60301
3046420,CAFE JON & GALLERIA,retail_general,41.85777,-87.67620
3046434,ANA MARIA CUNDULLE YUGCHA,other,41.89425,-87.76369
3046436,Cache',liquor_tavern,41.90893,-87.63479
3046438,"PARKING ENFORCEMENT OF ILLINOIS, INC.",other,41.98118,-87.69268
3046440,312 TRUCK BODY REPAIR & PAINTING,other,41.69656,-87.55967
3046441,CK'S CARDS,other,41.88139,-87.64837
3046442,MAACO HARRISON 2395,other,41.87330,-87.74352
3046443,SAMMY'S TOUCH,restaurant_cafe,41.78010,-87.68381
3046444,ORTEGA COMPLETE AUTO REPAIR INC,other,41.70110,-87.54363
3046445,TWIN MART FOOD & TOBACCO,grocery,41.90230,-87.76066
3046452,RIVIERA GRILL,restaurant_cafe,41.79221,-87.78317
3046455,MICAH MILES,other,41.89352,-87.63397
3046456,VICENTE ISRAEL TIGASI  TIGASI,other,41.90404,-87.73141
3046459,LITTLE CAESARS,restaurant_cafe,41.69204,-87.64222
3046461,JEEP DAI MAI,other,41.97831,-87.84632
3046464,AUDI CHICAGO,other,41.91054,-87.66626
3046466,AUDI CHICAGO,other,41.89974,-87.65650
3046472,HUBBARD PLACE CLEANERS,personal_services,41.89004,-87.63787
3046502,STANDARD PARKING,other,41.89366,-87.63427
3046503,LOUIS PELLEGRINO,other,41.95435,-87.76718
3046515,Glowout Salon,personal_services,41.87873,-87.64271
3046517,"SHOP & SAVE ASHLAND, INC.",retail_general,41.74452,-87.66315
3046522,Willie Lill's,liquor_tavern,41.93277,-87.64069
3046524,JADEITE JEWELRY,retail_general,41.84939,-87.63208
3046525,STANDARD PARKING,other,41.99774,-87.69462
3046531,"FRIENDS OF SCHURZ, NFP",other,41.94641,-87.73563
3046537,RAY'S CHICKEN & FRIES,restaurant_cafe,41.79623,-87.63040
3046538,LACARBRA'S TREASURES LLC,other,41.65811,-87.63730
3046540,COLOR LAB,personal_services,41.94215,-87.64949
3046541,NEW SUDZ COIN LAUNDRY,personal_services,41.75194,-87.55909
3046547,THAI TWINS CO.,restaurant_cafe,41.79799,-87.72344
3046553,AMELIA HERMAN ART LLC,other,41.98257,-87.66478
3046555,BRIAN C. HEFFERNAN,other,41.92266,-87.66309
3046556,NARI BEAUTY LLC,personal_services,41.89648,-87.63405
3046558,CING,other,41.85416,-87.62465
3046560,The NURSERY,personal_services,41.69137,-87.70097
3046561,The Healthy Hair Boutique,personal_services,41.79970,-87.58595
3046562,"BLACKROCK INVESTMENT MANAGEMENT, LLC",other,41.88054,-87.63459
3046563,"BLACKROCK FINANCIAL MANAGEMENT, INC.",other,41.88054,-87.63459
3046564,Workbox,other,41.90374,-87.63129
3046567,312 BARBERSHOP,personal_services,41.99303,-87.78400
3046568,BALANCED HEATING & COOLING,retail_general,41.84787,-87.72450
3046572,VERONICA TERCERO,retail_general,41.81944,-87.66538
3046573,ROSA RENDON,retail_general,41.81944,-87.66538
3046575,"CHICAGO PORT LOGISTICS, LLC",other,41.66406,-87.58527
3046577,WAGS & WHISKERS,other,41.91386,-87.63344
3046578,HUCKBERRY,retail_general,41.91805,-87.64995
3046580,ILLUSION'S MENS CUT LLC,personal_services,41.95826,-87.74760
3046581,ANCIENT GROUNDS,restaurant_cafe,41.97603,-87.75326
3046584,Atelier Restaurant,restaurant_cafe,41.96449,-87.68892
3046585,Atelier Restaurant,liquor_tavern,41.96449,-87.68892
3046587,BUFFALO WILD WINGS GO,restaurant_cafe,42.01206,-87.69010
3046593,EDISON PTO,other,41.97114,-87.70963
3046595,SMACK DAB CHICAGO,liquor_tavern,42.00441,-87.67294
3046597,NAKED FRIES,other,41.91006,-87.63992
3046598,MOE 96 FOOD INC.,grocery,41.72136,-87.65996
3046601,Space Time Love,personal_services,41.89592,-87.68291
3046604,BARRIO INK TATTOOS,personal_services,41.89943,-87.68679
3046609,Fever Hub Chicago,other,41.91049,-87.63200
3046610,MVS HAIR SALON BY ORALIA,personal_services,41.93287,-87.64702
3046611,FAMILY ROOM,retail_general,41.94053,-87.64427
3046617,LYRICO STONE BISTRO,grocery,41.86602,-87.72832
3046618,ARION JONES,other,41.91046,-87.77260
3046619,CAFE DESCARTES COMPANY,restaurant_cafe,41.88332,-87.63030
3046621,"CROWN ROYAL, INC.",financial_services,41.90930,-87.78087
3046624,NEXVITA GLOBAL LLC,other,41.87040,-87.68262
3046630,PLATFORM COWORKING,other,41.96223,-87.67469
3046632,LIMITLESS WIRELESS ELITE CORP.,retail_general,41.77984,-87.66438
3046633,KRYSTLE  RAMIREZ,other,41.84311,-87.71368
3046634,RUDY DIAZ,retail_general,41.81944,-87.66538
3046636,UPTOWN CHAMBER OF COMMERCE,other,41.96596,-87.65767
3046637,WEIRD MEMENTOS TATTOO AND PIERCING LLC,personal_services,42.00572,-87.67336
3046644,PROMISE IN THE PROCESS INC.,other,41.90312,-87.63999
3046645,CASA MADAI,liquor_tavern,41.85443,-87.65618
3046646,SIL LA BELLE BEAUTY SALON,personal_services,41.96169,-87.68884
3046647,STUDIO CREAR LLC,other,41.91750,-87.70786
3046648,SHAYLEE MARYSSAH BOWMAN,other,41.91764,-87.69199
3046651,ONIMAKI,restaurant_cafe,41.86943,-87.66273
3046654,GUMA ELECTRONICS PONGALE BASS,retail_general,41.81944,-87.66538
3046656,Japanese Arts Foundation,other,41.93519,-87.66260
3046660,LEVEL EXTENSIONS SALON,personal_services,41.74578,-87.59640
3046662,CATALINA MERCEDES URGILES LEON,retail_general,41.90233,-87.74046
3046663,THE SCULPT SPOT,personal_services,41.88275,-87.62454
3046664,NAIA RESTAURANT & KAFE MERA,restaurant_cafe,41.88753,-87.63265
3046665,NAIA RESTAURANT & KAFE MERA,other,41.88753,-87.63265
3046666,NAIA RESTAURANT & KAFE MERA,liquor_tavern,41.88753,-87.63265
3046667,NAIA RESTAURANT & KAFE MERA,liquor_tavern,41.88753,-87.63265
3046668,NAIA RESTAURANT & KAFE MERA,liquor_tavern,41.88753,-87.63265
3046674,URBANO PILSEN CHICAGO,retail_general,41.85775,-87.66247
3046676,GOOD FINDS,retail_general,41.83073,-87.65581
3046678,MOCHINUT,restaurant_cafe,41.86932,-87.65575
3046680,"FTI CONSULTING, INC.",other,41.88462,-87.63668
3046687,ZO GLOBAL LLC,other,41.75728,-87.57016
3046688,DAVID WALKER,other,41.72547,-87.66171
3046692,THE FLAME,other,41.90438,-87.66738
3046695,THE CHAKRA BOUTIQUE,gym_fitness,41.91294,-87.68714
3046696,BANDIT RUNNING,retail_general,41.91260,-87.67766
3046697,MARIA L ALVAREZ MORENO,other,41.84026,-87.72337
3046700,VICTORY HONDA CHICAGO NORTHSIDE,other,41.99082,-87.67784
3046701,DAISY NAILS,personal_services,41.93977,-87.67129
3046702,"EL PORTAL, INCORPORATED",other,41.79819,-87.71457
3046703,KHUBZ,restaurant_cafe,41.95409,-87.67505
3046709,The Fresh Market of Illinois,grocery,41.90490,-87.63437
3046710,The Fresh Market of Illinois,liquor_tavern,41.90490,-87.63437
3046711,The Fresh Market of Illinois,liquor_tavern,41.90490,-87.63437
3046713,Las Chamas Food,other,41.84436,-87.70863
3046715,THOMAS SIMON,other,42.00872,-87.81380
3046725,ILearn Center of Grand LLC,other,41.89085,-87.68193
3046726,CONFIDENT HOME,other,41.97427,-87.65150
3046727,THE BLOG LAW GUIDE,other,41.94010,-87.64862
3046728,EMMA GENES HAIR HEAVEN LLC,retail_general,41.90958,-87.75798
3046729,THE FILM LLC,other,41.93216,-87.66824
3046730,TOP CAKE,grocery,41.88486,-87.71127
3046732,D'S ROTI & TRINI CUISINE,restaurant_cafe,41.78013,-87.66409
3046733,"PEOPLE IN MOTION, INC.",other,41.79745,-87.74274
3046738,MASSAGE ROMA,personal_services,41.95480,-87.65053
3046739,SOFI FOODS AMD MEAT,grocery,41.91999,-87.71671
3046741,SOFI FOODS AMD MEAT,retail_general,41.91999,-87.71671
3046752,IBAN TECH INC.,retail_general,41.99811,-87.67462
3046756,MENDOCINO FARMS,restaurant_cafe,41.87856,-87.63652
3046758,GOLDEN PIZZERIA,restaurant_cafe,41.90920,-87.79034
3046764,XOCOBERRY,restaurant_cafe,41.79908,-87.70386
3046766,Green Tea Japanese Restaurant,liquor_tavern,41.92468,-87.64008
3046767,GALIHOSANA VELLA ALTERATIONS & TAILORING LLC,personal_services,41.70648,-87.66853
3046768,"OPAL OASIS SALON, LLC",personal_services,41.96877,-87.68540
3046771,VOSS HEALTH STRATEGIES LLC,other,41.96016,-87.71571
3046772,DEBRA HENDERSON,other,42.01393,-87.67140
3046774,STANDARD PARKING,other,41.88156,-87.66734
3046777,FAMILIA CAFE,restaurant_cafe,41.91033,-87.69709
3046778,FAMILIA CAFE,other,41.91033,-87.69709
3046779,FILSON,retail_general,41.88500,-87.65081
3046782,ROSE EXTERMINATOR CO.,other,41.91045,-87.67297
3046784,HOME DISCOUNT GENERAL,retail_general,41.69925,-87.53513
3046785,FRANCINE'S,retail_general,41.99466,-87.66089
3046787,ALYSE OLIVIA DAVIS,other,41.86953,-87.70562
3046789,STRAITS ROW,other,41.87387,-87.63153
3046791,GREAT LAKES OYSTER CLUB LLC,other,41.96334,-87.66390
3046796,"KING HEATING, COOLING AND PLUMBING",other,41.99596,-87.71667
3046800,WINDY CITY K-9 CLUB,other,41.91138,-87.66282
3046805,"A TO Z FRESH MARKET, INC.",grocery,41.77187,-87.68245
3046806,HAPPY CAMPER,restaurant_cafe,41.94488,-87.65482
3046807,HAPPY CAMPER,liquor_tavern,41.94488,-87.65482
3046808,HAPPY CAMPER,other,41.94488,-87.65482
3046809,HAPPY CAMPER,liquor_tavern,41.94488,-87.65482
3046810,HAPPY CAMPER,liquor_tavern,41.94488,-87.65482
3046815,THE ULTIMATE WINDOW WASHER CLEANER,other,41.96871,-87.74090
3046817,"FRY LIKE AN EAGLE, LLC",restaurant_cafe,41.92500,-87.68849
3046820,BEAR/BYFORD JOINT VENTURE LLC,other,41.88199,-87.63221
3046822,"The Jellyvision Lab, Inc.",other,41.88241,-87.63717
3046823,SU TAQUERIA EL REY DEL TACO,liquor_tavern,42.01256,-87.67477
3046824,"ASH'S TOBACCONIST INC.,",grocery,41.90311,-87.67581
3046827,WHITE ORCHID LLC,other,41.93262,-87.64234
3046833,CASBAH MIRAE LLC,other,41.86177,-87.65361
3046835,Zocalo,restaurant_cafe,41.89623,-87.66401
3046836,Zocalo,liquor_tavern,41.89623,-87.66401
3046855,"LOS OJOS DE FRIDA NAIL SALON, INC.",personal_services,41.77902,-87.70712
3046856,MERCEDES BENZ OF CHICAGO,other,41.89974,-87.65650
3046858,ENRIQUEZ1 CONSTRUCTION CORP,other,41.65830,-87.55549
3046862,CODE PLATOON,other,41.88194,-87.62925
3046864,URBAN CANOPY INC.,other,41.84512,-87.68070
3046868,MICHAELA JEAN MARCUM,other,41.83469,-87.64868
3046871,TRAVEL VISA PRO LLC,other,41.88671,-87.63432
3046872,MBS HOME HEALTHCARE LLC,medical_health,41.99295,-87.74848
3046873,DISTRICT OUTREACH INDUSTRIES NFP,other,41.81268,-87.62116
3046876,Mercedes-Benz of Chicago,other,41.91076,-87.66612
3046877,UNVEIL WAX LOUNGE,personal_services,41.93949,-87.67620
3046878,"ZIKEN SIGNAGE, LLC",other,41.88980,-87.67882
