ein,funder,object_id,tax_yr,return_type,schema_version,tax_period_begin,tax_period_end,amended,grant_rows,parsed_sum,line3a,line25a,line25d,delta,status,bridge_note,chicago_rows,chicago_dollars,source_url,sha256,extraction_version
844058990,LKQ Community Foundation,202242169349100704,2021,990PF,2021v4.0,2021-01-01,2021-12-31,N,17,957148.0,957148.0,,957148.0,0.0,reconciled,row sum ties printed line-3a total within $1,2,177108.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202242169349100704_public.xml,1f90e7a10c69e3e7,phase2-2026-08-03.1
844058990,LKQ Community Foundation,202332379349100703,2022,990PF,2022v5.0,2022-01-01,2022-12-31,N,33,2763879.0,2763879.0,,2763879.0,0.0,reconciled,row sum ties printed line-3a total within $1,3,280213.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202332379349100703_public.xml,dbbbbfd881c577b5,phase2-2026-08-03.1
844058990,LKQ Community Foundation,202443189349103594,2023,990PF,2023v5.1,2023-01-01,2023-12-31,N,48,3957960.0,3957960.0,,3957960.0,0.0,reconciled,row sum ties printed line-3a total within $1,5,506998.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202443189349103594_public.xml,b5077171fb8b6fc2,phase2-2026-08-03.1
844058990,LKQ Community Foundation,202523179349102057,2024,990PF,2024v5.2,2024-01-01,2024-12-31,N,46,3892969.0,3892969.0,,3892969.0,0.0,reconciled,row sum ties printed line-3a total within $1,2,107459.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202523179349102057_public.xml,150ab007038da3d3,phase2-2026-08-03.1
866182808,Paul Galvin Memorial Foundation TR,202243129349100514,2021,990PF,2021v4.2,2021-01-01,2021-12-31,N,70,3707485.0,3707485.0,,3707485.0,0.0,reconciled,row sum ties printed line-3a total within $1,29,948485.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202243129349100514_public.xml,74b8a2383ae318f8,phase2-2026-08-03.1
866182808,Paul Galvin Memorial Foundation TR,202333079349100348,2022,990PF,2022v5.0,2022-01-01,2022-12-31,N,71,4179100.0,4179100.0,,4179100.0,0.0,reconciled,row sum ties printed line-3a total within $1,28,961000.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202333079349100348_public.xml,f18275e55e8ad1b4,phase2-2026-08-03.1
866182808,Paul Galvin Memorial Foundation TR,202413179349100741,2023,990PF,2023v5.1,2023-01-01,2023-12-31,N,73,4040600.0,4040600.0,,4040600.0,0.0,reconciled,row sum ties printed line-3a total within $1,30,1022600.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202413179349100741_public.xml,0a7ce03a35baa53f,phase2-2026-08-03.1
866182808,Paul Galvin Memorial Foundation TR,202533189349100928,2024,990PF,2024v5.2,2024-01-01,2024-12-31,N,67,4081450.0,4081450.0,,4081450.0,0.0,reconciled,row sum ties printed line-3a total within $1,30,972350.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202533189349100928_public.xml,058ec6bc6b4b0b09,phase2-2026-08-03.1
871526433,Frank E Payne and Seba B Payne Foundation,202241339349100714,2021,990PF,2021v4.2,2021-06-28,2021-12-31,N,0,0.0,0.0,,0.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202241339349100714_public.xml,ee349743701eab05,phase2-2026-08-03.1
871526433,Frank E Payne and Seba B Payne Foundation,202311339349100326,2022,990PF,2022v5.0,2022-01-01,2022-12-31,N,32,8909200.0,8909200.0,,8909200.0,0.0,reconciled,row sum ties printed line-3a total within $1,2,195000.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202311339349100326_public.xml,2c770bc67c94bab3,phase2-2026-08-03.1
871526433,Frank E Payne and Seba B Payne Foundation,202413209349105481,2023,990PF,2023v5.1,2023-01-01,2023-12-31,N,47,6142000.0,6142000.0,,6142000.0,0.0,reconciled,row sum ties printed line-3a total within $1,5,1040000.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202413209349105481_public.xml,6ebdfd5a3efc6141,phase2-2026-08-03.1
871526433,Frank E Payne and Seba B Payne Foundation,202503159349102400,2024,990PF,2024v5.2,2024-01-01,2024-12-31,N,48,6614500.0,6614500.0,,6614500.0,0.0,reconciled,row sum ties printed line-3a total within $1,5,995000.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202503159349102400_public.xml,604f42266e9c1eca,phase2-2026-08-03.1
916056738,Boeing Company Charitable Trust,202231329349103423,2021,990PF,2021v4.1,2021-01-01,2021-12-31,N,14,5355000.0,5355000.0,,5355000.0,0.0,reconciled,row sum ties printed line-3a total within $1,2,1355000.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202231329349103423_public.xml,035146d91fc42fd4,phase2-2026-08-03.1
916056738,Boeing Company Charitable Trust,202321849349100217,2022,990PF,2022v5.0,2022-01-01,2022-12-31,N,9,5223728.0,5223728.0,,5223728.0,0.0,reconciled,row sum ties printed line-3a total within $1,1,450000.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202321849349100217_public.xml,2d0a089d250a268b,phase2-2026-08-03.1
916056738,Boeing Company Charitable Trust,202401659349100725,2023,990PF,2023v5.0,2023-01-01,2023-12-31,N,8,3183000.0,3183000.0,,3183000.0,0.0,reconciled,row sum ties printed line-3a total within $1,1,100000.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202401659349100725_public.xml,bd66e32d31ae25f1,phase2-2026-08-03.1
916056738,Boeing Company Charitable Trust,202522259349101002,2024,990PF,2024v5.2,2024-01-01,2024-12-31,N,15,4400000.0,4400000.0,,4400000.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202522259349101002_public.xml,422d3dafc3fd5890,phase2-2026-08-03.1
