record_id,program_name,program_slug,funding_law,assistance_type,program_state,opportunity_status,amount_context,sba_loan_number,approval_date,source_approval_date,legal_business_name,source_business_name,dba_trade_name,franchise_name,published_street_address,published_city,published_state,published_zip,location_precision,grant_amount_usd,rural_urban_indicator,hubzone_indicator,congressional_district,grant_purp_cons_outdoor_seating,grant_purpose_covered_supplier,grant_purpose_debt,grant_purpose_food,grant_purpose_maintenance_indoor,grant_purpose_operations,grant_purpose_payroll,grant_purpose_rent,grant_purpose_supplies,grant_purpose_utility,legal_organization_type,lmi_indicator,socioeconomic_indicator,veteran_indicator,women_owned_indicator,restaurant_type,source_url,source_download_url,source_version
sba-rrf-8894429010,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8894429010,2021-05-29,05/29/2021,Logan Square Tavern LLC,Logan Square Tavern LLC,,,2758 W Fullerton Ave,Chicago,IL,60647,published_street_address_ungeocoded,305276.00,U,N,IL-04,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Limited  Liability Company(LLC),N,N,N,N,"Bar, Saloon, Lounge, Tavern",https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8894689007,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8894689007,2021-05-29,05/29/2021,2258 west chicago ave partners llc,2258 west chicago ave partners llc,,,2258 W Chicago Ave,Chicago,IL,60622,published_street_address_ungeocoded,223077.00,U,N,IL-04,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Limited  Liability Company(LLC),N,N,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8895479005,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8895479005,2021-05-29,05/29/2021,Che Broadway LLC,Che Broadway LLC,,,5010 N Broadway St,Chicago,IL,60640,published_street_address_ungeocoded,71371.00,U,N,IL-05,N,N,N,Y,N,N,Y,Y,Y,Y,Limited  Liability Company(LLC),N,N,N,N,Restaurant && Other,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8897499004,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8897499004,2021-05-29,05/29/2021,Big Wig 0001 LLC,Big Wig 0001 LLC,,,770 N La Salle Dr #100,Chicago,IL,60654,published_street_address_ungeocoded,105641.00,U,N,IL-07,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Limited  Liability Company(LLC),N,N,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8898779007,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8898779007,2021-05-29,05/29/2021,Sushi Mon LLC,Sushi Mon LLC,,,2441 N Clark st,Chicago,IL,60614,published_street_address_ungeocoded,48150.00,U,N,IL-05,N,N,Y,N,N,Y,Y,Y,Y,Y,Subchapter S Corporation,N,N,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8899289004,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8899289004,2021-05-29,05/29/2021,Village Tap,Village Tap,,,2055 West Roscoe Street,Chicago,IL,60618,published_street_address_ungeocoded,232359.23,U,N,IL-04,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Limited  Liability Company(LLC),N,N,N,N,"Bar, Saloon, Lounge, Tavern",https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8899859009,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8899859009,2021-05-29,05/29/2021,Dunning Donuts Inc,Dunning Donuts Inc,,Dunkin' Donut/Baskin-Robbins Co-Brand,6408 W Irving Park Rd,Chicago,IL,60634,published_street_address_ungeocoded,49794.91,U,N,IL-04,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Corporation,N,N,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8900929004,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8900929004,2021-05-29,05/29/2021,La Chance Ltd,La Chance Ltd,,,2100 North Halsted St,Chicago,IL,60614,published_street_address_ungeocoded,112606.62,U,N,IL-05,N,N,N,N,N,N,Y,Y,N,Y,Subchapter S Corporation,N,N,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8901229008,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8901229008,2021-05-29,05/29/2021,Pandix Group LLC,Pandix Group LLC,,,1641 W Chicago Ave,Chicago,IL,60622,published_street_address_ungeocoded,192353.00,U,N,IL-04,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Limited  Liability Company(LLC),N,N,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8901979010,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8901979010,2021-05-29,05/29/2021,Broken Lantern Organic Beer Co LLC,Broken Lantern Organic Beer Co LLC,,,5435 N Wolcott Ave,Chicago,IL,60640,published_street_address_ungeocoded,167122.96,U,N,IL-05,N,N,N,Y,N,N,Y,Y,N,N,Limited  Liability Company(LLC),N,N,N,N,Licensed Alcohol Producer && Other,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8902379009,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8902379009,2021-05-29,05/29/2021,Miso Asian Kitchen LLC,Miso Asian Kitchen LLC,,,4449 N Broadway St,Chicago,IL,60640,published_street_address_ungeocoded,134798.00,U,Y,IL-05,N,N,N,Y,N,Y,Y,Y,Y,Y,Limited  Liability Company(LLC),N,N,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8902489007,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8902489007,2021-05-29,05/29/2021,Bai Cafe Inc,Bai Cafe Inc,,,3406 N. ASHLAND AVE.,CHICAGO,IL,60657,published_street_address_ungeocoded,100043.24,U,N,IL-04,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Corporation,N,N,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8903969000,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8903969000,2021-05-29,05/29/2021,Thai Lagoon Inc,Thai Lagoon Inc,,,2322 W North Ave,Chicago,IL,60647,published_street_address_ungeocoded,180999.00,U,N,IL-04,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Corporation,N,N,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8904139000,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8904139000,2021-05-29,05/29/2021,Sanjar Inc,Sanjar Inc,,,319 S Jefferson St,Chicago,IL,60661,published_street_address_ungeocoded,91322.00,U,N,IL-07,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Subchapter S Corporation,N,N,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8904999000,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8904999000,2021-05-29,05/29/2021,tamalli space charros LLC,tamalli space charros LLC,,,2296 S Blue Island Ave,Chicago,IL,60608,published_street_address_ungeocoded,99769.00,U,Y,IL-03,N,N,N,Y,Y,Y,Y,Y,Y,Y,Limited  Liability Company(LLC),Y,N,N,N,"Caterer && Food Stand, Food Truck, Food Cart",https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8905529001,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8905529001,2021-05-29,05/29/2021,1119 W Webster Restaurant LLC,1119 W Webster Restaurant LLC,,,1119 W Webster Ave,Chicago,IL,60614,published_street_address_ungeocoded,151635.50,U,Y,IL-05,N,N,N,Y,Y,N,Y,Y,Y,Y,Limited  Liability Company(LLC),N,N,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8905579005,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8905579005,2021-05-29,05/29/2021,antwan gist,antwan gist,,,235 E 51st St,Chicago,IL,60615,published_street_address_ungeocoded,59722.00,U,Y,IL-01,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Sole Proprietorship,N,N,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8907169004,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8907169004,2021-05-29,05/29/2021,O'Donoghue Taverns LTD,O'Donoghue Taverns LTD,,,70 W Erie St The Kerryman,Chicago,IL,60654,published_street_address_ungeocoded,281841.00,U,N,IL-07,N,N,N,N,Y,Y,Y,Y,N,Y,Subchapter S Corporation,N,N,N,N,"Restaurant && Bar, Saloon, Lounge, Tavern",https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8908809008,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8908809008,2021-05-29,05/29/2021,J&J Alessandra Inc,J&J Alessandra Inc,,,1419 W Fullerton Ave,Chicago,IL,60614,published_street_address_ungeocoded,121974.00,U,Y,IL-05,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Corporation,N,N,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8908959007,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8908959007,2021-05-29,05/29/2021,Reggae Island,Reggae Island,,,5111 S. Emerald Ave,Chicago,IL,60609,published_street_address_ungeocoded,26467.96,U,Y,IL-01,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Sole Proprietorship,N,N,N,N,"Food Stand, Food Truck, Food Cart",https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8909079005,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8909079005,2021-05-29,05/29/2021,ARIGATO GROUP INC,ARIGATO GROUP INC,,,1407 West Grand Ave 1st Floor,Chicago,IL,60642,published_street_address_ungeocoded,53571.77,U,N,IL-05,N,N,Y,Y,N,Y,N,Y,Y,Y,Subchapter S Corporation,N,N,N,N,"Restaurant && Caterer && Food Stand, Food Truck, Food Cart",https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8910649007,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8910649007,2021-05-29,05/29/2021,Village Restaurants Inc,Village Restaurants Inc,,,2132 W Roscoe,Chicago,IL,60618,published_street_address_ungeocoded,1015.82,U,N,IL-04,Y,Y,N,N,Y,Y,N,N,Y,N,Subchapter S Corporation,N,N,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8911859002,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8911859002,2021-05-29,05/29/2021,COMMON WEALTH CORP.,COMMON WEALTH CORP.,,,5143 N Clark St Ste 1,Chicago,IL,60640,published_street_address_ungeocoded,182565.00,U,N,IL-05,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Corporation,N,N,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8913109004,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8913109004,2021-05-29,05/29/2021,"BRIDGEPORT FAMILY RESTAURANT, INC.","BRIDGEPORT FAMILY RESTAURANT, INC.",,,3500 S Halsted St,Chicago,IL,60609,published_street_address_ungeocoded,227977.00,U,N,IL-01,N,N,N,N,N,N,Y,Y,N,Y,Corporation,N,N,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8913649002,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8913649002,2021-05-29,05/29/2021,Sheffield Chicago LLC,Sheffield Chicago LLC,,,2901 N Sheffield Ave,Chicago,IL,60657,published_street_address_ungeocoded,338137.00,U,N,IL-04,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Limited  Liability Company(LLC),N,N,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8913689003,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8913689003,2021-05-29,05/29/2021,Carbon on 26th LLC,Carbon on 26th LLC,,,300 W 26th St,Chicago,IL,60616,published_street_address_ungeocoded,24150.42,U,Y,IL-01,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Limited  Liability Company(LLC),N,N,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8913749008,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8913749008,2021-05-29,05/29/2021,Lila & Zube,Lila & Zube,,Subway,4711 S Kedzie Ave,Chicago,IL,60632,published_street_address_ungeocoded,170237.00,U,Y,IL-03,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Corporation,Y,N,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8913869009,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8913869009,2021-05-29,05/29/2021,Bonus Round Cafe LLC,Bonus Round Cafe LLC,,,3230 N Clark St,CHICAGO,IL,60657,published_street_address_ungeocoded,58317.16,U,N,IL-04,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Limited  Liability Company(LLC),N,N,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8914839002,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8914839002,2021-05-29,05/29/2021,ZWP ENTERPRISES Ltd,ZWP ENTERPRISES Ltd,,,1111 W. Chicago Avenue 1A,Chicago,IL,60642,published_street_address_ungeocoded,36241.94,U,N,IL-05,N,N,N,Y,Y,Y,Y,Y,Y,Y,Corporation,N,N,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8917189003,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8917189003,2021-05-29,05/29/2021,BUNDOO KHAN KABAB HOUSE INC,BUNDOO KHAN KABAB HOUSE INC,,,2537 W Devon Ave,Chicago,IL,60659,published_street_address_ungeocoded,112805.00,U,Y,IL-05,N,N,Y,Y,N,N,Y,Y,N,Y,Corporation,Y,N,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8918419002,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8918419002,2021-05-29,05/29/2021,Windy City Enterprises LTD,Windy City Enterprises LTD,,,2020 N Halsted St,Chicago,IL,60614,published_street_address_ungeocoded,342085.00,U,N,IL-05,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Corporation,N,N,N,N,"Restaurant && Bar, Saloon, Lounge, Tavern",https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8921779006,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8921779006,2021-05-29,05/29/2021,Sejul Donuts Inc,Sejul Donuts Inc,,Dunkin' Donuts,3843 N Cicero Ave,Chicago,IL,60641,published_street_address_ungeocoded,29801.99,U,N,IL-04,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Corporation,N,N,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8921999002,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8921999002,2021-05-29,05/29/2021,The Press Room LLC,The Press Room LLC,,,1134 W. Washington Blvd Bsmnt,Chicago,IL,60607,published_street_address_ungeocoded,161086.52,U,Y,IL-07,N,N,N,N,Y,Y,Y,Y,N,N,Limited  Liability Company(LLC),N,N,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8922889006,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8922889006,2021-05-29,05/29/2021,Nhu Lan Bakery,Nhu Lan Bakery,,,2612 w lawrence ave,chicago,IL,60625,published_street_address_ungeocoded,260639.18,U,N,IL-04,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Subchapter S Corporation,N,N,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8923769007,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8923769007,2021-05-29,05/29/2021,Georgis Inc.,Georgis Inc.,,,6339 S. Central Ave.,Chicago,IL,60638,published_street_address_ungeocoded,92711.00,U,N,IL-03,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Corporation,N,N,N,N,Caterer,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8925589005,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8925589005,2021-05-29,05/29/2021,Earls BBQ & Donuts INC,Earls BBQ & Donuts INC,,,4835 N Austin Ave,Chicago,IL,60630,published_street_address_ungeocoded,228350.68,U,N,IL-04,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Corporation,Y,N,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8925699003,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8925699003,2021-05-29,05/29/2021,JIMMYS BEST OF 87TH INC,JIMMYS BEST OF 87TH INC,,,1347 E 87th St,Chicago,IL,60619,published_street_address_ungeocoded,4944.00,U,Y,IL-01,N,Y,N,N,N,Y,Y,Y,N,Y,Corporation,Y,N,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8925749005,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8925749005,2021-05-29,05/29/2021,CROW BAR INC,CROW BAR INC,,,4001 E 106th Street,Chicago,IL,60617,published_street_address_ungeocoded,35813.32,U,Y,IL-01,N,Y,N,Y,Y,Y,N,Y,Y,Y,Corporation,Y,N,N,N,"Bar, Saloon, Lounge, Tavern && Caterer",https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8926399009,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8926399009,2021-05-29,05/29/2021,A&D Subs,A&D Subs,,Subway,8331 S Stewart Ave,Chicago,IL,60620,published_street_address_ungeocoded,150302.00,U,Y,IL-01,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Corporation,Y,N,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8930379006,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8930379006,2021-05-29,05/29/2021,5077 Kiko Meat Market Inc,5077 Kiko Meat Market Inc,,,5077 N Lincoln Ave,Chicago,IL,60625,published_street_address_ungeocoded,157134.00,U,N,IL-04,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Corporation,N,N,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8930959003,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8930959003,2021-05-29,05/29/2021,351 KINGSBURY CORNER LLC,351 KINGSBURY CORNER LLC,,,353 W Hubbard St,Chicago,IL,60654,published_street_address_ungeocoded,4762115.64,U,N,IL-07,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Limited  Liability Company(LLC),N,N,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8931309009,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8931309009,2021-05-29,05/29/2021,Dan's Illinois Street Super Sandwiches Inc.,Dan's Illinois Street Super Sandwiches Inc.,,Jimmy John's,501 N La Salle Dr,Chicago,IL,60654,published_street_address_ungeocoded,195110.51,U,N,IL-07,N,Y,Y,Y,Y,N,N,Y,Y,Y,Corporation,N,N,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8932379010,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8932379010,2021-05-29,05/29/2021,Jubilee Coffee Inc.,Jubilee Coffee Inc.,,Dunkin' Donuts,7240 W Devon Ave,Chicago,IL,60631,published_street_address_ungeocoded,48911.63,U,N,IL-05,N,N,N,N,Y,N,Y,Y,N,Y,Corporation,N,N,N,N,Restaurant && Bakery **,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-8933099000,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,8933099000,2021-05-29,05/29/2021,Oromo Coffee Inc,Oromo Coffee Inc,,,4703 N Lincoln Ave,Chicago,IL,60625,published_street_address_ungeocoded,5485.00,U,N,IL-04,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Corporation,N,N,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
