foundation,tax_year,recipient,address_line1,city,state,zip,amount,purpose,source_form,lat,lng,locType
Field Foundation of Illinois,2024,CHICAGO WALDORF SCHOOL,5400 N ASHLAND AVE,CHICAGO,IL,60640,360,OPERATING - FUNDING FOR ONGOING OPERATIONS OF THE ORGANIZATION,990-PF,41.979882352372,-87.669792721618,sited
Field Foundation of Illinois,2024,CHICAGO WALDORF SCHOOL,5400 N ASHLAND AVE,CHICAGO,IL,60640,300,OPERATING - FUNDING FOR ONGOING OPERATIONS OF THE ORGANIZATION,990-PF,41.979882352372,-87.669792721618,sited
Grand Victoria Foundation,2022,FOREFRONT,200 W MADISON STREET 2ND FLOOR,CHICAGO,IL,60606,165000,Project Support,990-PF,41.881999441643,-87.633899204958,sited
Grand Victoria Foundation,2022,CHICAGO CITYWIDE LITERACY COALITION,1016 W JACKSON BOULEVARD UNIT 205,CHICAGO,IL,60607,150000,Project Support,990-PF,41.877917286205,-87.652340815884,sited
Grand Victoria Foundation,2022,METROPOLITAN PLANNING COUNCIL,140 S DEARBORN STREET SUITE 1400,CHICAGO,IL,60603,150000,Project Support,990-PF,41.879807335912,-87.629433511513,sited
Grand Victoria Foundation,2022,SHRIVER CENTER ON POVERTY LAW,67 E MADISON STREET SUITE 2000,CHICAGO,IL,60603,150000,General Operating Support,990-PF,41.882037849771,-87.625472602075,sited
Grand Victoria Foundation,2022,FOREFRONT,200 W MADISON STREET 2ND FLOOR,CHICAGO,IL,60606,126791,General Operating Support,990-PF,41.881999441643,-87.633899204958,sited
Grand Victoria Foundation,2022,CHICAGO JOBS COUNCIL,29 E MADISON STREET SUITE 1700,CHICAGO,IL,60602,125000,General Operating Support,990-PF,41.882019849846,-87.626770185583,sited
Grand Victoria Foundation,2022,ILLINOIS COALITION FOR IMMIGRANT AND REFUGEE RIGHT,55 E JACKSON BOULEVARD SUITE 2075,CHICAGO,IL,60604,105000,General Operating Support,990-PF,41.878186887212,-87.626002494406,sited
Grand Victoria Foundation,2022,COMMUNITIES UNITED,4600 W PALMER STREET,CHICAGO,IL,60639,100000,General Operating Support,990-PF,,,intermediary_or_citywide
Grand Victoria Foundation,2022,COMMUNITY ORGANIZING AND FAMILY ISSUES (COFI),2245 S MICHIGAN AVENUE SUITE 200,CHICAGO,IL,60616,100000,General Operating Support,990-PF,41.852034933625,-87.623708317968,sited
Grand Victoria Foundation,2022,FARMWORKER AND LANDSCAPER ADVOCACY PROJECT-FLAP,33 N LA SALLE STREET SUITE 900,CHICAGO,IL,60602,100000,General Operating Support,990-PF,41.882669411932,-87.632303917026,sited
Grand Victoria Foundation,2022,GRASSROOTS COLLABORATIVE,637 S DEARBORN ST,CHICAGO,IL,60605,100000,Project Support,990-PF,41.8740949492,-87.629117421652,sited
Grand Victoria Foundation,2022,HANA CENTER,4300 N CALIFORNIA AVENUE,CHICAGO,IL,60618,100000,General Operating Support,990-PF,41.95946138356,-87.698489156224,sited
Grand Victoria Foundation,2022,HUMANITY INSTITUTE,1449 SOUTH MICHIGAN AVENUE,CHICAGO,IL,60605,100000,Project Support,990-PF,41.863174622278,-87.623980460529,sited
Grand Victoria Foundation,2022,LATINO POLICY FORUM,180 N MICHIGAN AVENUE SUITE 1250,CHICAGO,IL,60601,100000,General Operating Support,990-PF,41.885373782984,-87.624570287649,sited
Grand Victoria Foundation,2022,OPENLANDS,25 E WASHINGTON STREET SUITE 1650,CHICAGO,IL,60602,100000,General Operating Support,990-PF,41.883162849634,-87.626490086268,sited
Grand Victoria Foundation,2022,PEACE DEVELOPMENT FUND FISCAL SPONSOR FOR LIGHHOU,2335 N ORCHARD,CHICAGO,IL,60614,100000,Project Support,990-PF,41.924643525417,-87.646231148966,sited
Grand Victoria Foundation,2022,RAISE THE FLOOR ALLIANCE,1 N LASALLE STREET SUITE 1275,CHICAGO,IL,60602,100000,General Operating Support,990-PF,41.88201744155,-87.632282792682,sited
Grand Victoria Foundation,2022,LATINO POLICY FORUM,180 N MICHIGAN AVENUE SUITE 1250,CHICAGO,IL,60601,80000,Project Support,990-PF,41.885373782984,-87.624570287649,sited
Grand Victoria Foundation,2022,ALLIANCE FOR THE GREAT LAKES,150 N MICHIGAN AVENUE,CHICAGO,IL,60601,75000,Project Support,990-PF,41.884931224143,-87.624552861651,sited
Grand Victoria Foundation,2022,ANN & ROBERT LURIE CHILDREN'S HOSPITAL OF CHICAGO,225 E CHICAGO AVENUE BOX 4,CHICAGO,IL,60611,75000,Project Support,990-PF,41.896693751301,-87.622923905467,sited
Grand Victoria Foundation,2022,ECONOMIC SECURITY FOR ILLINOIS,140 S DEARBORN ST STE 1400,CHICAGO,IL,60603,75000,Project Support,990-PF,41.879807335912,-87.629433511513,sited
Grand Victoria Foundation,2022,ERIKSON INSTITUTE,451 N LA SALLE DRIVE,CHICAGO,IL,60654,75000,Project Support,990-PF,41.890492649321,-87.632388281839,sited
Grand Victoria Foundation,2022,ILLINOIS COALITION FOR IMMIGRANT AND REFUGEE RIGHT,55 E JACKSON BOULEVARD SUITE 2075,CHICAGO,IL,60604,75000,Project Support,990-PF,41.878186887212,-87.626002494406,sited
Grand Victoria Foundation,2022,CHILDREN'S HOME & AID,200 W MONROE SUITE 2100,CHICAGO,IL,60606,70000,Project Support,990-PF,41.880719814776,-87.633880215174,sited
Grand Victoria Foundation,2022,WOODSTOCK INSTITUTE,67 E MADISON STREET SUITE 2108,CHICAGO,IL,60603,65000,General Operating Support,990-PF,41.882037849771,-87.625472602075,sited
Grand Victoria Foundation,2022,FAITH IN PLACE,1100 EAST 55TH STREET,CHICAGO,IL,60615,60000,General Operating Support,990-PF,41.795088637314,-87.599570959085,sited
Grand Victoria Foundation,2022,ILLINOIS ACTION FOR CHILDREN,4753 N BROADWAY STREET SUITE 1200,CHICAGO,IL,60640,60000,Project Support,990-PF,41.968222373579,-87.659195405517,sited
Grand Victoria Foundation,2022,LINK UNLIMITED,2221 S STREETATE STREET,CHICAGO,IL,60616,60000,Project Support,990-PF,,,intermediary_or_citywide
Grand Victoria Foundation,2022,LOGAN SQUARE NEIGHBORHOOD ASSOCIATION,2840 N MILWAUKEE AVENUE,CHICAGO,IL,60618,60000,Project Support,990-PF,41.932829513241,-87.713684155816,sited
Grand Victoria Foundation,2022,THE WETLANDS INITIATIVE,53 W JACKSON BOULEVARD SUITE 1015,CHICAGO,IL,60604,55000,Project Support,990-PF,41.878104850676,-87.629636798424,sited
Grand Victoria Foundation,2022,AFTERSCHOOL FOR CHILDREN AND TEENS NOW (ACT NOW),101 N WACKER,CHICAGO,IL,60124,50000,Project Support,990-PF,41.883259441584,-87.636719789755,sited
Grand Victoria Foundation,2022,CROSSROADS FUND,3411 W DIVERSEY AVENUE SUITE 20,CHICAGO,IL,60647,50000,Project Support,990-PF,41.931906846099,-87.712837203673,sited
Grand Victoria Foundation,2022,EQUIP FOR EQUALITY INC,20 N MICHIGAN AVENUE SUITE 300,CHICAGO,IL,60602,50000,Project Support,990-PF,,,intermediary_or_citywide
Grand Victoria Foundation,2022,GROW YOUR OWN ILLINOIS,1901 W CARROLL AVENUE SUITE 201,CHICAGO,IL,60612,50000,General Operating Support,990-PF,41.88765245719,-87.674446779685,sited
Grand Victoria Foundation,2022,ILLINOIS HUMANITIES,125 S CLARK STREET SUITE 650,CHICAGO,IL,60603,50000,General Operating Support,990-PF,41.879894571142,-87.630755983561,sited
Grand Victoria Foundation,2022,LATINO UNION OF CHICAGO,4811 N CENTRAL PARK AVENUE,CHICAGO,IL,60625,50000,General Operating Support,990-PF,41.968689406103,-87.718186906176,sited
Grand Victoria Foundation,2022,SOAPBOX PRODUCTIONS AND ORGANIZING,40 E 9TH STREET APARTMENT 409,CHICAGO,IL,60605,50000,General Operating Support,990-PF,41.870596443192,-87.626602712589,sited
Grand Victoria Foundation,2022,CHICAGO VOTES EDUCATION FUND,1006 S MICHIGAN AVE,CHICAGO,IL,60605,40000,Project Support,990-PF,41.869974015503,-87.624282694695,intermediary_or_citywide
Grand Victoria Foundation,2022,MRELIEF,233 N MICHIGAN AVENUE SUITE 1800,CHICAGO,IL,60601,40000,Project Support,990-PF,41.886869286932,-87.624462942976,sited
Grand Victoria Foundation,2022,SOUTHSIDERS ORGANIZED FOR UNITY AND LIBERATION,11211 S ST LAWRENCE AVE,CHICAGO,IL,60628,40000,Project Support,990-PF,41.690379162263,-87.608289472443,sited
Grand Victoria Foundation,2022,ENVIRONMENTAL LAW AND POLICY CENTER,35 E WACKER DRIVE,CHICAGO,IL,60601,30000,Project Support,990-PF,41.887530047162,-87.625851774658,sited
Grand Victoria Foundation,2022,BLACK OAKS CENTER,6735 S SOUTH CHICAGO AVENUE,CHICAGO,IL,60637,25000,Project Support,990-PF,41.772377558936,-87.614524292923,sited
Grand Victoria Foundation,2022,HANA CENTER,4300 N CALIFORNIA AVENUE,CHICAGO,IL,60618,25000,Project Support,990-PF,41.95946138356,-87.698489156224,sited
Grand Victoria Foundation,2022,THE PEOPLE'S LOBBY EDUCATION INSTITUTE,PO BOX 15123,CHICAGO,IL,60615,25000,Project Support,990-PF,,,intermediary_or_citywide
Grand Victoria Foundation,2022,KENWOOD-OAKLAND COMMUNITY ORGANIZATION FISCAL SPO,4242 S COTTAGE GROVE,CHICAGO,IL,60653,15000,Project Support,990-PF,41.817732867593,-87.606804642068,sited
Grand Victoria Foundation,2022,ONE HOPE UNITED,333 S WABASH AVENUE,CHICAGO,IL,60604,15000,General Operating Support,990-PF,41.877809331031,-87.625998820959,sited
Grand Victoria Foundation,2022,CHINESE MUTUAL AID ASSOCIATION,1016 W ARGYLE STREET,CHICAGO,IL,60640,11250,General Operating Support,990-PF,41.973358498913,-87.655631418215,sited
Grand Victoria Foundation,2022,ANN & ROBERT H LURIE CHILDRENS HOSPITAL OF CHICAGO,225 E CHICAGO AVENUE BOX 282,CHICAGO,IL,60611,10000,General Operating Support,990-PF,41.896693751301,-87.622923905467,sited
Grand Victoria Foundation,2022,MIDWEST ACADEMY,53 W JACKSON BOULEVARD SUITE 1634,CHICAGO,IL,60604,7500,Project Support,990-PF,41.878104850676,-87.629636798424,sited
Grand Victoria Foundation,2022,CHICAGO STATE FOUNDATION,9501 S KING DRIVE SUITE 322,CHICAGO,IL,60628,5000,General Operating Support,990-PF,41.721838929017,-87.6140656214,sited
Grand Victoria Foundation,2022,CROSSROADS FUND,3411 W DIVERSEY AVENUE SUITE 20,CHICAGO,IL,60647,5000,General Operating Support,990-PF,41.931906846099,-87.712837203673,sited
Grand Victoria Foundation,2022,GROW YOUR OWN ILLINOIS,1901 W CARROLL AVENUE SUITE 201,CHICAGO,IL,60612,5000,Project Support,990-PF,41.88765245719,-87.674446779685,sited
Grand Victoria Foundation,2022,METROPOLITAN FAMILY SERVICES,ONE NORTH DEARBORN,CHICAGO,IL,60602,5000,General Operating Support,990-PF,41.882053441379,-87.629326293506,sited
Grand Victoria Foundation,2022,MUJERES LATINAS EN ACCION - CHICAGO,2124 W 21ST PL,CHICAGO,IL,60608,5000,General Operating Support,990-PF,41.853107393497,-87.678958481099,sited
Grand Victoria Foundation,2022,NAVY PIER,600 EASTREET GRAND AVENUE,CHICAGO,IL,60611,5000,General Operating Support,990-PF,,,intermediary_or_citywide
Grand Victoria Foundation,2022,SHIRLEY RYAN ABILITYLAB,355 E ERIE STREET,CHICAGO,IL,60611,5000,General Operating Support,990-PF,41.894168660526,-87.619125924909,sited
Grand Victoria Foundation,2022,THE REBUILD FOUNDATION NFP,6918 S DORCHESTER AVE,CHICAGO,IL,60637,5000,General Operating Support,990-PF,41.769268052282,-87.591150397735,sited
Grand Victoria Foundation,2022,YWCA METROPOLITAN CHICAGO,1 N LASALLE ST SUITE 1150,CHICAGO,IL,60602,5000,General Operating Support,990-PF,41.88201744155,-87.632282792682,sited
Grand Victoria Foundation,2022,ERIE ELEMENTARY SCHOOL,1405 N WASHTENAW AVENUE,CHICAGO,IL,60622,3000,General Operating Support,990-PF,41.906730021839,-87.694385925822,sited
Grand Victoria Foundation,2022,HYDE PARK ART CENTER,5020 S CORNELL AVENUE,CHICAGO,IL,60615,2500,General Operating Support,990-PF,41.804102033512,-87.586553130653,sited
Grand Victoria Foundation,2022,SOUTH SIDE COMMUNITY ART CENTER,3831 S MICHIGAN AVE,CHICAGO,IL,60653,2500,General Operating Support,990-PF,41.824913438256,-87.623027886634,sited
Grand Victoria Foundation,2022,CHICAGO COMMONS,515 E 50TH STREET,CHICAGO,IL,60615,1000,General Operating Support,990-PF,41.803916062571,-87.613304632087,sited
Grand Victoria Foundation,2022,ERIE NEIGHBORHOOD HOUSE,1701 W SUPERIOR ST,CHICAGO,IL,60622,1000,General Operating Support,990-PF,41.89505944276,-87.669771270814,sited
Grand Victoria Foundation,2022,SOUTHSIDE TOGETHER ORGANIZING FOR POWER,602 E 61ST ST,CHICAGO,IL,60637,150,Employee Matching Gift,990-PF,41.784029393304,-87.610781396885,sited
Grand Victoria Foundation,2023,MISCELLANEOUS GRANTS,C/O IMPACT HOUSE 200 W MADISON,CHICAGO,IL,60606,1027500,General Operating Support,990-PF,41.881999441643,-87.633899204958,sited
Grand Victoria Foundation,2023,FOREFRONT,200 W MADISON STREET 2ND FLOOR,CHICAGO,IL,60606,366791,General Operating Support,990-PF,41.881999441643,-87.633899204958,sited
Grand Victoria Foundation,2023,BLACK OAKS CENTER,6735 S SOUTH CHICAGO AVENUE,CHICAGO,IL,60637,150000,General Operating Support,990-PF,41.772377558936,-87.614524292923,sited
Grand Victoria Foundation,2023,SHRIVER CENTER ON POVERTY LAW,67 E MADISON STREET SUITE 2000,CHICAGO,IL,60603,150000,General Operating Support,990-PF,41.882037849771,-87.625472602075,sited
Grand Victoria Foundation,2023,COMMUNITY ORGANIZING AND FAMILY ISSUES (COFI),2245 S MICHIGAN AVENUE SUITE 200,CHICAGO,IL,60616,130000,General Operating Support,990-PF,41.852034933625,-87.623708317968,sited
Grand Victoria Foundation,2023,HANA CENTER,4300 N CALIFORNIA AVENUE,CHICAGO,IL,60618,130000,General Operating Support,990-PF,41.95946138356,-87.698489156224,sited
Grand Victoria Foundation,2023,BLACK RESEARCHERS COLLECTIVE,1449 SOUTH MICHIGAN AVENUE,CHICAGO,IL,60605,125000,General Operating Support,990-PF,41.863174622278,-87.623980460529,sited
Grand Victoria Foundation,2023,CHICAGO JOBS COUNCIL,29 E MADISON STREET SUITE 1700,CHICAGO,IL,60602,125000,General Operating Support,990-PF,41.882019849846,-87.626770185583,sited
Grand Victoria Foundation,2023,CHICAGO VOTES EDUCATION FUND,1006 S MICHIGAN AVE,CHICAGO,IL,60605,125000,General Operating Support,990-PF,41.869974015503,-87.624282694695,intermediary_or_citywide
Grand Victoria Foundation,2023,GRASSROOTS COLLABORATIVE,637 S DEARBORN ST,CHICAGO,IL,60605,125000,General Operating Support,990-PF,41.8740949492,-87.629117421652,sited
Grand Victoria Foundation,2023,ILLINOIS COALITION FOR IMMIGRANT AND REFUGEE RIGHT,55 E JACKSON BOULEVARD SUITE 2075,CHICAGO,IL,60604,125000,General Operating Support,990-PF,41.878186887212,-87.626002494406,sited
Grand Victoria Foundation,2023,LIGHTHOUSE FOUNDATION OF CHICAGOLAND,2335 N ORCHARD STREET,CHICAGO,IL,60614,125000,Project Support,990-PF,41.924643525417,-87.646231148966,sited
Grand Victoria Foundation,2023,SOUTHSIDERS ORGANIZED FOR UNITY AND LIBERATION,11211 S SAINT LAWRENCE AVE,CHICAGO,IL,60628,125000,General Operating Support,990-PF,41.690379162263,-87.608289472443,sited
Grand Victoria Foundation,2023,EQUITY AND TRANSFORMATION,10 W 35TH STREET STE 9C5,CHICAGO,IL,60616,105000,Project Support,990-PF,41.831067772341,-87.626815853448,sited
Grand Victoria Foundation,2023,COMMUNITIES UNITED,4600 W PALMER STREET,CHICAGO,IL,60639,100000,General Operating Support,990-PF,,,intermediary_or_citywide
Grand Victoria Foundation,2023,FARMWORKER AND LANDSCAPER ADVOCACY PROJECT-FLAP,33 N LA SALLE STREET SUITE 900,CHICAGO,IL,60602,100000,General Operating Support,990-PF,41.882669411932,-87.632303917026,sited
Grand Victoria Foundation,2023,LATINO POLICY FORUM,180 N MICHIGAN AVENUE SUITE 1250,CHICAGO,IL,60601,100000,General Operating Support,990-PF,41.885373782984,-87.624570287649,sited
Grand Victoria Foundation,2023,LOGAN SQUARE NEIGHBORHOOD ASSOCIATION,2840 N MILWAUKEE AVENUE,CHICAGO,IL,60618,100000,Project Support,990-PF,41.932829513241,-87.713684155816,sited
Grand Victoria Foundation,2023,METROPOLITAN PLANNING COUNCIL,140 S DEARBORN STREET SUITE 1400,CHICAGO,IL,60603,100000,Project Support,990-PF,41.879807335912,-87.629433511513,sited
Grand Victoria Foundation,2023,ORGANIZED COMMUNITIES AGAINST DEPORTATIONS,4811 N CENTRAL PARK AVENUE,CHICAGO,IL,60625,100000,Project Support,990-PF,41.968689406103,-87.718186906176,sited
Grand Victoria Foundation,2023,RAISE THE FLOOR ALLIANCE,1 N LASALLE STREET SUITE 1275,CHICAGO,IL,60602,100000,General Operating Support,990-PF,41.88201744155,-87.632282792682,sited
Grand Victoria Foundation,2023,ECONOMIC SECURITY FOR ILLINOIS,140 S DEARBORN ST STE 1400,CHICAGO,IL,60603,75000,Project Support,990-PF,41.879807335912,-87.629433511513,sited
Grand Victoria Foundation,2023,ERIKSON INSTITUTE,451 N LA SALLE DRIVE,CHICAGO,IL,60654,75000,Project Support,990-PF,41.890492649321,-87.632388281839,sited
Grand Victoria Foundation,2023,LINK UNLIMITED,2221 S STREETATE STREET,CHICAGO,IL,60616,75000,Project Support,990-PF,,,intermediary_or_citywide
Grand Victoria Foundation,2023,SOAPBOX PRODUCTIONS AND ORGANIZING,40 E 9TH STREET APPARTMENT 409,CHICAGO,IL,60605,75000,General Operating Support,990-PF,41.870596443192,-87.626602712589,sited
Grand Victoria Foundation,2023,WOODSTOCK INSTITUTE,67 E MADISON STREET SUITE 2108,CHICAGO,IL,60603,65000,General Operating Support,990-PF,41.882037849771,-87.625472602075,sited
Grand Victoria Foundation,2023,FAITH IN PLACE,110 EAST 55TH STREET,CHICAGO,IL,60615,60000,General Operating Support,990-PF,41.794771455925,-87.621514458166,sited
Grand Victoria Foundation,2023,ILLINOIS ACTION FOR CHILDREN,4753 N BROADWAY STREET SUITE 1200,CHICAGO,IL,60640,60000,Project Support,990-PF,41.968222373579,-87.659195405517,sited
Grand Victoria Foundation,2023,CROSSROADS FUND,3411 W DIVERSEY AVENUE SUITE 20,CHICAGO,IL,60647,55000,General Operating Support,990-PF,41.931906846099,-87.712837203673,sited
Grand Victoria Foundation,2023,AFTERSCHOOL FOR CHILDREN AND TEENS NOW (ACT NOW),101 N WACKER,CHICAGO,IL,60124,50000,Project Support,990-PF,41.883259441584,-87.636719789755,sited
Grand Victoria Foundation,2023,CHILDREN'S HOME & AID,200 W MONROE SUITE 2100,CHICAGO,IL,60606,50000,Project Support,990-PF,41.880719814776,-87.633880215174,sited
Grand Victoria Foundation,2023,EQUIP FOR EQUALITY INC,20 N MICHIGAN AVENUE SUITE 300,CHICAGO,IL,60602,50000,Project Support,990-PF,,,intermediary_or_citywide
Grand Victoria Foundation,2023,GROW YOUR OWN ILLINOIS,1901 W CARROLL AVENUE SUITE 201,CHICAGO,IL,60612,50000,General Operating Support,990-PF,41.88765245719,-87.674446779685,sited
Grand Victoria Foundation,2023,ILLINOIS HUMANITIES,125 S CLARK STREET SUITE 650,CHICAGO,IL,60603,50000,General Operating Support,990-PF,41.879894571142,-87.630755983561,sited
Grand Victoria Foundation,2023,LATINO UNION OF CHICAGO,4811 N CENTRAL PARK AVENUE,CHICAGO,IL,60625,50000,General Operating Support,990-PF,41.968689406103,-87.718186906176,sited
Grand Victoria Foundation,2023,CHICAGO COALITION FOR THE HOMELESS,70 E LAKE STREET SUITE 720,CHICAGO,IL,60601,25000,Project Support,990-PF,41.885782775355,-87.625858436593,sited
Grand Victoria Foundation,2023,CHINESE MUTUAL AID ASSOCIATION,1016 W ARGYLE STREET,CHICAGO,IL,60640,25000,General Operating Support,990-PF,41.973358498913,-87.655631418215,sited
Grand Victoria Foundation,2023,LUGENIA BURNS HOPE CENTER INC,710 E 47TH STREET SUITE 200W,CHICAGO,IL,60653,25000,Project Support,990-PF,41.809559844853,-87.608638933745,sited
Grand Victoria Foundation,2023,ONE HOPE UNITED,333 S WABASH AVENUE,CHICAGO,IL,60604,25000,General Operating Support,990-PF,41.877809331031,-87.625998820959,sited
Grand Victoria Foundation,2023,ANN & ROBERT H LURIE CHILDRENS HOSPITAL OF CHICAGO,225 E CHICAGO AVENUE BOX 282,CHICAGO,IL,60611,10000,General Operating Support,990-PF,41.896693751301,-87.622923905467,sited
Grand Victoria Foundation,2023,CHILDREN'S ADVOCATES FOR CHANGE,WE WORK 125 S CLARK STREET 17th F,CHICAGO,IL,60603,10000,General Operating Support,990-PF,41.879894571142,-87.630755983561,sited
Grand Victoria Foundation,2023,PEOPLE'S MUSIC SCHOOL,931 W EASTWOOD AVENUE,CHICAGO,IL,60640,10000,General Operating Support,990-PF,41.966335346284,-87.653519089204,sited
Grand Victoria Foundation,2023,METROPOLITAN FAMILY SERVICES,ONE NORTH DEARBORN,CHICAGO,IL,60602,6000,General Operating Support,990-PF,41.882053441379,-87.629326293506,sited
Grand Victoria Foundation,2023,CHICAGO STATE FOUNDATION,9501 S KING DRIVE SUITE 322,CHICAGO,IL,60628,5000,General Operating Support,990-PF,41.721838929017,-87.6140656214,sited
Grand Victoria Foundation,2023,CHICAGO WOMEN IN PHILANTHROPY,216 W JACKSON BOULEVARD SUITE 625,CHICAGO,IL,60606,5000,General Operating Support,990-PF,41.878167006393,-87.634386456701,sited
Grand Victoria Foundation,2023,INSTITUTO DEL PROGRESO LATINO,2570 SOUTH BLUE ISLAND AVENUE,CHICAGO,IL,60608,5000,General Operating Support,990-PF,41.845491729675,-87.68387187807,sited
Grand Victoria Foundation,2023,MANUFACTURING RENAISSANCE,3411 WEST DIVERSEY AVENUE SUITE 10,CHICAGO,IL,60647,5000,General Operating Support,990-PF,41.931906846099,-87.712837203673,sited
Grand Victoria Foundation,2023,MARWEN,833 NORTH ORLEAN,CHICAGO,IL,60610,5000,General Operating Support,990-PF,41.898105408764,-87.637152976878,sited
Grand Victoria Foundation,2023,MUJERES LATINAS EN ACCION - CHICAGO,2124 W 21ST PL,CHICAGO,IL,60608,5000,General Operating Support,990-PF,41.853107393497,-87.678958481099,sited
Grand Victoria Foundation,2023,SHIRLEY RYAN ABILITYLAB,355 E ERIE STREET,CHICAGO,IL,60611,5000,General Operating Support,990-PF,41.894168660526,-87.619125924909,sited
Grand Victoria Foundation,2023,THE REBUILD FOUNDATION NFP,6918 S DORCHESTER AVE,CHICAGO,IL,60637,5000,General Operating Support,990-PF,41.769268052282,-87.591150397735,sited
Grand Victoria Foundation,2023,THERAPY FOR BLACK MEN,710 E 47TH STREET SUITE 302 E,CHICAGO,IL,60653,5000,General Operating Support,990-PF,41.809559844853,-87.608638933745,sited
Grand Victoria Foundation,2023,URBAN WARRIORS YOUTH COMMUNITY,2834 S AVERS AVENUE,CHICAGO,IL,60623,5000,Project Support,990-PF,41.84026877114,-87.72085319699,sited
Grand Victoria Foundation,2023,ERIE ELEMENTARY SCHOOL,1405 N WASHTENAW AVENUE,CHICAGO,IL,60622,3000,General Operating Support,990-PF,41.906730021839,-87.694385925822,sited
Grand Victoria Foundation,2023,ERIE NEIGHBORHOOD HOUSE,1701 W SUPERIOR ST,CHICAGO,IL,60622,3000,General Operating Support,990-PF,41.89505944276,-87.669771270814,sited
Grand Victoria Foundation,2023,HYDE PARK ART CENTER,5020 S CORNELL AVENUE,CHICAGO,IL,60615,2500,General Operating Support,990-PF,41.804102033512,-87.586553130653,sited
Grand Victoria Foundation,2023,URBAN GATEWAYS,1637 N ASHLAND AVENUE,CHICAGO,IL,60622,2500,General Operating Support,990-PF,41.911644414176,-87.667642532624,sited
Grand Victoria Foundation,2023,CHICAGO COMMONS,515 E 50TH STREET,CHICAGO,IL,60615,1000,General Operating Support,990-PF,41.803916062571,-87.613304632087,sited
Grand Victoria Foundation,2023,GADS HILL CENTER,1919 W CULLERTON AVENUE,CHICAGO,IL,60608,1000,General Operating Support,990-PF,41.854893769929,-87.673968712711,sited
Grand Victoria Foundation,2023,NPH USA,134 NORTH LA SALLE STREET SUITE 50,CHICAGO,IL,60602,1000,General Operating Support,990-PF,41.8840153785,-87.632504579495,sited
Grand Victoria Foundation,2024,Crossroads Fund,3411 W DIVERSEY AVENUE SUITE 20,Chicago,IL,60647,555150,General Operating Support,990-PF,41.931906846099,-87.712837203673,sited
Grand Victoria Foundation,2024,Chicago Votes Education Fund,1600 S Michigan Avenue Unit 1307,Chicago,ID,60616,250000,General Operating Support,990-PF,41.860085813916,-87.624060762226,sited
Grand Victoria Foundation,2024,Southsiders Organized for Unity and Liberation,11211 S Saint Lawrence Avenue,Chicago,IL,60628,226500,General Operating Support,990-PF,41.690379162263,-87.608289472443,sited
Grand Victoria Foundation,2024,Metropolitan Family Services,101 N Wacker Drive,Chicago,IL,60606,176500,General Operating Support,990-PF,41.883259441584,-87.636719789755,sited
Grand Victoria Foundation,2024,Black Oaks Center,6735 S SOUTH CHICAGO AVENUE,Chicago,IL,60637,175000,General Operating Support,990-PF,41.772377558936,-87.614524292923,sited
Grand Victoria Foundation,2024,Grassroots Collaborative,637 S Dearborn Street,Chicago,IL,60605,151500,Project Support,990-PF,41.8740949492,-87.629117421652,sited
Grand Victoria Foundation,2024,Chicago Jobs Council,29 E Madison Street Suite 1700-C,Chicago,IL,60602,150000,General Operating Support,990-PF,41.882019849846,-87.626770185583,sited
Grand Victoria Foundation,2024,Shriver Center on Poverty Law,67 E Madison Street Suite 2000,Chicago,IL,60603,150000,General Operating Support,990-PF,41.882037849771,-87.625472602075,sited
Grand Victoria Foundation,2024,Communities United,4600 W PALMER STREET,Chicago,IL,60639,125000,General Operating Support,990-PF,,,intermediary_or_citywide
Grand Victoria Foundation,2024,Raise the Floor Alliance,1 N La Salle Street,Chicago,IL,60602,125000,General Operating Support,990-PF,41.88201744155,-87.632282792682,sited
Grand Victoria Foundation,2024,HANA Center,4300 N California Avenue,Chicago,IL,60618,120000,General Operating Support,990-PF,41.95946138356,-87.698489156224,sited
Grand Victoria Foundation,2024,Black Researchers Collective,1449 South Michigan Suite 200,Chicago,IL,60605,101500,General Operating Support,990-PF,41.863174622278,-87.623980460529,sited
Grand Victoria Foundation,2024,Community Organizing and Family Issues,2245 S MICHIGAN AVENUE SUITE 200,Chicago,IL,60616,100000,General Operating Support,990-PF,41.852034933625,-87.623708317968,sited
Grand Victoria Foundation,2024,Farmworker and Landscaper Advocacy Project,100 N LaSalle Suite 2500,Chicago,IL,60602,100000,General Operating Support,990-PF,41.883268441347,-87.632486206776,sited
Grand Victoria Foundation,2024,Illinois Coalition for Immigrant and Refugee Right,228 S Wabash Suite 800,Chicago,IL,60604,100000,General Operating Support,990-PF,41.87888064402,-87.626181519052,sited
Grand Victoria Foundation,2024,Latino Policy Forum,17 N State Street Suite 1705,Chicago,IL,60602,100000,General Operating Support,990-PF,41.882740138023,-87.627778646,sited
Grand Victoria Foundation,2024,Lighthouse Foundation of Chicagoland,2335 N Orchard Street,Chicago,IL,60614,100000,Project Support,990-PF,41.924643525417,-87.646231148966,sited
Grand Victoria Foundation,2024,Metropolitan Planning Council,140 S Dearborn Street Suite 1400,Chicago,IL,60603,100000,General Operating Support,990-PF,41.879807335912,-87.629433511513,sited
Grand Victoria Foundation,2024,Logan Square Neighborhood Association,2840 N Milwaukee Avenue,Chicago,IL,60618,80000,Project Support,990-PF,41.932829513241,-87.713684155816,sited
