foundation,tax_year,recipient,address_line1,city,state,zip,amount,purpose,source_form,lat,lng,locType
Helen Brach Foundation,2024,Mount Carmel HS,6410 S Dante Ave,CHICAGO,IL,60637,25000,To help subsidize McDermott/Doyle Program which serves students with learning disabilities but who have potential to succeed at college level,990-PF,,,intermediary_or_citywide
Helen Brach Foundation,2024,National Anti-Vivisection Soc,444 N Wells St Suite 406,CHICAGO,IL,60654,25000,"To support the writing, design, printing, mailing and fulfillment of editions of Animal Action news magazine",990-PF,41.890209490273,-87.634111986929,sited
Helen Brach Foundation,2024,National Center for the Laity,3422 W 59th Place,CHICAGO,IL,60629,1200,Matching Grant,990-PF,41.785311163122,-87.708767289534,sited
Helen Brach Foundation,2024,Natl Fund for Cath Religious Voc,5416 S Cornell Ave,CHICAGO,IL,60615,15000,To support men and women in vocations to religious life with a commitment to reduce educational debt,990-PF,41.797894674088,-87.585553366358,sited
Helen Brach Foundation,2024,Nehemiah Trinity Rising,9315 S Longwood Drive,CHICAGO,IL,60643,400,Matching Grant,990-PF,41.725000297247,-87.668135141793,sited
Helen Brach Foundation,2024,Night Ministry,1735 N Ashland Ave Suite 2000,CHICAGO,IL,60622,2500,Discretionary Grant,990-PF,41.913146606144,-87.667683335934,sited
Helen Brach Foundation,2024,Night Ministry,1735 N Ashland Ave Suite 2000,CHICAGO,IL,60622,15000,"For the Parenting With Purpose Program which provides shelter and services to homeless women, ages 16-21, and their children",990-PF,41.913146606144,-87.667683335934,sited
Helen Brach Foundation,2024,NIJC- National Immigrant Justice Ctr,208 S LaSalle St 1300,CHICAGO,IL,60604,5000,Discretionary Grant,990-PF,41.879132477534,-87.632361460549,sited
Helen Brach Foundation,2024,NIJC- National Immigrant Justice Ctr,208 S LaSalle St 1300,CHICAGO,IL,60604,5000,Matching Grant,990-PF,41.879132477534,-87.632361460549,sited
Helen Brach Foundation,2024,NIJC- National Immigrant Justice Ctr,208 S LaSalle St 1300,CHICAGO,IL,60604,25000,Matching Grant,990-PF,41.879132477534,-87.632361460549,sited
Helen Brach Foundation,2024,NIJC- National Immigrant Justice Ctr,208 S LaSalle St 1300,CHICAGO,IL,60604,50000,To support the National Immigrant Justice Center to defend justice and human rights in a complex immigration system,990-PF,41.879132477534,-87.632361460549,sited
Helen Brach Foundation,2024,Noble Schools,1 N State Street 6th FL,CHICAGO,IL,60602,900,Matching Grant,990-PF,41.882657943888,-87.627775865919,sited
Helen Brach Foundation,2024,Northside Catholic Academy,6216 N Glenwood Ave,CHICAGO,IL,60660,15000,"For a school revitalization program building a makerspace, updating curriculum, and offering scholarships",990-PF,41.995020194781,-87.665373940169,sited
Helen Brach Foundation,2024,Nourishing Hope (Lakeview Pantry),1716 W Hubbard St,CHICAGO,IL,60622,500,Discretionary Grant,990-PF,41.889891478427,-87.670195550102,sited
Helen Brach Foundation,2024,Nourishing Hope (Lakeview Pantry),1716 W Hubbard St,CHICAGO,IL,60622,25000,"To support grocery distribution, social services, and mental health programs for low-income individuals and families",990-PF,41.889891478427,-87.670195550102,sited
Helen Brach Foundation,2024,Old Irving Park Comm Clinic,5425 W Addison St,CHICAGO,IL,60641,15000,For operating support to deliver quality free medical and behavioral health care to underserved and uninsured adults,990-PF,41.94586584651,-87.762906989895,sited
Helen Brach Foundation,2024,Onward Neighborhood House,5413 W Diversey Ave,CHICAGO,IL,60639,500,Discretionary Grant,990-PF,41.931272863785,-87.761905862023,sited
Helen Brach Foundation,2024,Onward Neighborhood House,5413 W Diversey Ave,CHICAGO,IL,60639,17500,To support School Age Program which provides after-school and summer learning activities for school children ages 5-12,990-PF,41.931272863785,-87.761905862023,sited
Helen Brach Foundation,2024,Our Lady of Mount Carmel Academy,720 W Belmont Ave,CHICAGO,IL,60657,900,Matching Grant,990-PF,41.940066677497,-87.647379177079,sited
Helen Brach Foundation,2024,Our Lady of Mount Carmel Church,708 W Belmont Ave,CHICAGO,IL,60657,450,Matching Grant,990-PF,41.940071547687,-87.647100973616,sited
Helen Brach Foundation,2024,Our Lady of Tepeyac Grade School,2235 S Albany,CHICAGO,IL,60623,10000,To support the efforts of our Advancement Office as the school works to increase its profile and build a strong financial base,990-PF,41.850848389381,-87.702699369648,sited
Helen Brach Foundation,2024,Our Lady of Tepeyac HS,2228 S Whipple St,CHICAGO,IL,60623,630,Matching Grant,990-PF,41.850939555905,-87.701629076556,sited
Helen Brach Foundation,2024,Our Lady of Tepeyac HS,2228 S Whipple St,CHICAGO,IL,60623,1500,Discretionary Grant,990-PF,41.850939555905,-87.701629076556,sited
Helen Brach Foundation,2024,Our Lady of Tepeyac HS,2228 S Whipple St,CHICAGO,IL,60623,35000,"To support the Advancement Office to meet the schools development, marketing and recruitment goals",990-PF,41.850939555905,-87.701629076556,sited
Helen Brach Foundation,2024,PACTT Learning Center,7101 N Greenview,CHICAGO,IL,60626,25000,"To support vocational services programs which serve people with severe autism, most non-verbal",990-PF,42.011582921078,-87.667911185352,sited
Helen Brach Foundation,2024,PAWS Chicago,1997 N Clybourn Ave,CHICAGO,IL,60614,15000,To support animal rescue programs and fund a partnership program to provide lifesaving services to strays and pets,990-PF,41.917592542542,-87.658713511266,sited
Helen Brach Foundation,2024,Peggy Notebaert Nature Museum,2430 N Cannon Dr,CHICAGO,IL,60614,2500,Matching Grant,990-PF,41.927107827526,-87.634471738483,sited
Helen Brach Foundation,2024,Peggy Notebaert Nature Museum,2430 N Cannon Dr,CHICAGO,IL,60614,25000,To support We Are Scientists program which fosters wildlife and ecosystem science skill development for students at eight Catholic schools,990-PF,41.927107827526,-87.634471738483,sited
Helen Brach Foundation,2024,People for Community Recovery,13330 S Corliss Ave,CHICAGO,IL,60827,2500,Matching Grant,990-PF,41.653996605883,-87.602241651957,sited
Helen Brach Foundation,2024,Phalanx Family Services,837 West 119th Street,CHICAGO,IL,60643,15000,"To support the St. Agatha, News School, a journalism program for at-risk youth and young adult...",990-PF,41.677734095771,-87.643550542864,sited
Helen Brach Foundation,2024,PODER Learning Center,6155 S Pulaski Rd 2nd Floor,CHICAGO,IL,60629,500,Discretionary Grant,990-PF,41.781800404317,-87.72277221064,sited
Helen Brach Foundation,2024,PODER Learning Center,6155 S Pulaski Rd 2nd Floor,CHICAGO,IL,60629,15000,To ensure a greater number of unemployed and underemployed Spanish-speaking individuals obtain skills needed to integrate and succeed,990-PF,41.781800404317,-87.72277221064,sited
Helen Brach Foundation,2024,Police Chaplains Ministry,1140 W Jackson Blvd,CHICAGO,IL,60607,10000,"To support programs for survivors of Chicago Police Officers killed in line of duty, including summer boat cruise and annual holiday dinner",990-PF,41.877863321677,-87.656088961182,sited
Helen Brach Foundation,2024,Precious Blood Ministry,5114 S Elizabeth St,CHICAGO,IL,60609,1500,Honorarium for Board meeting presentation,990-PF,41.800740663209,-87.656334205849,sited
Helen Brach Foundation,2024,Precious Blood Ministry,5114 S Elizabeth St,CHICAGO,IL,60609,5000,Discretionary Grant,990-PF,41.800740663209,-87.656334205849,sited
Helen Brach Foundation,2024,Precious Blood Ministry,5114 S Elizabeth St,CHICAGO,IL,60609,5000,Discretionary Grant,990-PF,41.800740663209,-87.656334205849,sited
Helen Brach Foundation,2024,Precious Blood Ministry,5114 S Elizabeth St,CHICAGO,IL,60609,10000,Discretionary Grant,990-PF,41.800740663209,-87.656334205849,sited
Helen Brach Foundation,2024,Precious Blood Ministry,5114 S Elizabeth St,CHICAGO,IL,60609,15000,"For the Youth Mentoring program, providing group and individual mentoring to young men and women ages 18-24",990-PF,41.800740663209,-87.656334205849,sited
Helen Brach Foundation,2024,Providence St Mel School,119 S Central Park Ave,CHICAGO,IL,60624,1500,Matching Grant,990-PF,41.879264009929,-87.715766239363,sited
Helen Brach Foundation,2024,Providence St Mel School,119 S Central Park Ave,CHICAGO,IL,60624,25000,To provide scholarships - opportunities for academic excellence- for the neediest students who depend on financial assistance,990-PF,41.879264009929,-87.715766239363,sited
Helen Brach Foundation,2024,Public Interest Law Initiative,105 West Madison St Suite 610,CHICAGO,IL,60602,15000,To support two law student interns in summer to provide legal work for or on behalf of children and people with disabilities,990-PF,41.881920850103,-87.631087798947,sited
Helen Brach Foundation,2024,Queen of Angels School,4520 N Western Ave,CHICAGO,IL,60625,15000,To support the Learning Resource Program which provides comprehensive services to students diagnosed with learning disabilities,990-PF,41.963525455184,-87.688827498809,sited
Helen Brach Foundation,2024,Reading Between the Lines NFP,1055 W Bryn Mawr Ave,CHICAGO,IL,60660,15000,To expand a reading and discussion program for formerly incarcerated and soon-to-be-released women and men for successful re-entry,990-PF,41.983607034544,-87.657533975571,sited
Helen Brach Foundation,2024,Resurrection Project,1805 S Paulina,CHICAGO,IL,60608,10000,"To support HOPE Family Services, a family-strengthening program for low-and moderate-income Latino families in Chicago",990-PF,41.857588583336,-87.668573051876,sited
Helen Brach Foundation,2024,Roseland Training Center,235 E 136th Place,CHICAGO,IL,60827,250,Discretionary Grant,990-PF,41.647099056276,-87.616506988576,sited
Helen Brach Foundation,2024,Roseland Training Center,235 E 136th Place,CHICAGO,IL,60827,10000,For tutors stipends for Parent and Child Educational Tutoring Program for disadvantaged children with learning disabilities and their parents,990-PF,41.647099056276,-87.616506988576,sited
Helen Brach Foundation,2024,Safe Families for Children,4300 W Irving Park Rd,CHICAGO,IL,60641,500,Discretionary Grant,990-PF,41.953612435052,-87.735513754276,sited
Helen Brach Foundation,2024,Safe Families for Children,4300 W Irving Park Rd,CHICAGO,IL,60641,20000,"To expand the Greater Chicago Program to prevent abuse and stabilize families in crisis, targeting schools early childhood centers",990-PF,41.953612435052,-87.735513754276,sited
Helen Brach Foundation,2024,San Miguel School Chicago,1954 W 48th Street,CHICAGO,IL,60609,15000,"To support its Middle School Program, an intensive educational program focusing on academic and social/emotional skills",990-PF,41.806750456785,-87.674106610143,sited
Helen Brach Foundation,2024,Sarah's Circle,4838 N Sheridan Rd,CHICAGO,IL,60640,15000,For Daytime Support Center which helps women who are homeless with basic needs and support services to find permanent housing,990-PF,41.970220392732,-87.654924666894,sited
Helen Brach Foundation,2024,Second Sense,65 E Wacker Place Suite 1010,CHICAGO,IL,60601,15000,"To support programs such as individual training in daily living skills, orientation and mobility training for people with vision loss",990-PF,41.886762848959,-87.625449468425,sited
Helen Brach Foundation,2024,Share our Spare,3800 N Milwaukee Ave,CHICAGO,IL,60641,15000,"To expand services, providing needy children in Chicago with the essentials, including diapers, to thrive in the first five years of life",990-PF,41.950648658458,-87.74295084202,sited
Helen Brach Foundation,2024,Sharing Notes,3712 N Broadway St Ste 333,CHICAGO,IL,60613,250,Discretionary Grant,990-PF,41.949469434188,-87.648637976765,sited
Helen Brach Foundation,2024,Sharing Notes,3712 N Broadway St Ste 333,CHICAGO,IL,60613,7500,"To support live, in-person performance programming for hospital patients, staff and families at local hospitals",990-PF,41.949469434188,-87.648637976765,sited
Helen Brach Foundation,2024,Shedd Aquarium Soc,1200 SDuSable Lake Shore Dr,CHICAGO,IL,60605,500,Wonder of Water Gala,990-PF,,,intermediary_or_citywide
Helen Brach Foundation,2024,Shedd Aquarium Soc,1200 SDuSable Lake Shore Dr,CHICAGO,IL,60605,10000,To support a research project to assess the bacterial and algal community development in a managed reef ecosystem,990-PF,,,intermediary_or_citywide
Helen Brach Foundation,2024,SkyART,3026 E 91st Street,CHICAGO,IL,60617,15000,To support free art programs in local parochial schools on the South and West Sides of Chicago,990-PF,41.730142463096,-87.550174318593,sited
Helen Brach Foundation,2024,Snow City Arts Foundation,1653 W Congress Pkwy,CHICAGO,IL,60612,5000,To support arts education programming for children in out-patient and in-patient pediatrics units in Chicago hospitals,990-PF,,,intermediary_or_citywide
Helen Brach Foundation,2024,SOS Children's Villages IL,216 W Jackson Blvd Suite 925,CHICAGO,IL,60606,15000,"To support Sibling Foster Care program which provides children exceptional therapeutic, educational and emotional support",990-PF,41.878167006393,-87.634386456701,sited
Helen Brach Foundation,2024,Southside Center of Hope,2425 W Jackson Blvd,CHICAGO,IL,60612,10000,"To provide case management, counseling and support services for chronically homeless women with children",990-PF,41.877478802244,-87.687515103326,sited
Helen Brach Foundation,2024,Southwest Chicago Homeless Svcs,3121 West 71st St,CHICAGO,IL,60629,15000,For the Case Management Program and Basic Services Program for homeless and housing-insecure persons,990-PF,41.764346354646,-87.70115569623,sited
Helen Brach Foundation,2024,Spanish Coalition for Housing,1922 N Pulaski Rd,CHICAGO,IL,60639,10000,To support the Housing Counseling program to provide financial education and coaching for Latinos and other low-income families,990-PF,41.915988311189,-87.726602581983,sited
Helen Brach Foundation,2024,St Agatha Dream Builders Assoc,3147 W Douglas Blvd,CHICAGO,IL,60623,10000,"For the Safe Haven Program, providing a safe, healthy and supportive after school environment for young people ages 7-17",990-PF,41.862463342531,-87.704641131972,sited
Helen Brach Foundation,2024,St Bernard Hospital,326 W 64th Street,CHICAGO,IL,60621,20000,"For Dental Center which provides oral health services to underserved children/families, with special focus on those with special needs",990-PF,41.778184459349,-87.631874091155,intermediary_or_citywide
Helen Brach Foundation,2024,St Ethelreda School,8734 S Paulina St,CHICAGO,IL,60620,2250,To replace lost check 24532 dtd. 12-7-23,990-PF,41.735105504303,-87.665555950521,sited
Helen Brach Foundation,2024,St Ethelreda School,8734 S Paulina St,CHICAGO,IL,60620,4500,Matching Grant,990-PF,41.735105504303,-87.665555950521,sited
Helen Brach Foundation,2024,St Francis de Sales HS,10155 S Ewing Ave,CHICAGO,IL,60617,1500,Discretionary Grant,990-PF,41.710916618221,-87.535202652848,sited
Helen Brach Foundation,2024,St Francis de Sales HS,10155 S Ewing Ave,CHICAGO,IL,60617,10000,Discretionary Grant,990-PF,41.710916618221,-87.535202652848,sited
Helen Brach Foundation,2024,St Francis de Sales HS,10155 S Ewing Ave,CHICAGO,IL,60617,35000,To provide financial support to students who have financial need and have lost their tax credit scholarship,990-PF,41.710916618221,-87.535202652848,sited
Helen Brach Foundation,2024,St Gertrude's Church,6214 N Glenwood,CHICAGO,IL,60660,2500,Matching Grant,990-PF,41.994905431272,-87.665370387662,sited
Helen Brach Foundation,2024,St Gertrude's Church,6214 N Glenwood,CHICAGO,IL,60660,15000,Discretionary Grant,990-PF,41.994905431272,-87.665370387662,sited
Helen Brach Foundation,2024,St Gertrude's Church,6214 N Glenwood,CHICAGO,IL,60660,15000,For Migrant Assistance,990-PF,41.994905431272,-87.665370387662,sited
Helen Brach Foundation,2024,St Ignatius College Prep,1076 West Roosevelt Road,CHICAGO,IL,60607,1500,Matching Grant,990-PF,41.867140445159,-87.651320297627,sited
Helen Brach Foundation,2024,St Ignatius College Prep,1076 West Roosevelt Road,CHICAGO,IL,60607,10000,Discretionary Grant,990-PF,41.867140445159,-87.651320297627,sited
Helen Brach Foundation,2024,St Ignatius College Prep,1076 West Roosevelt Road,CHICAGO,IL,60607,10000,Matching Grant,990-PF,41.867140445159,-87.651320297627,sited
Helen Brach Foundation,2024,St Ignatius College Prep,1076 West Roosevelt Road,CHICAGO,IL,60607,50000,To support the Saint Ignatius- 1055 Roosevelt Building athletic training space to provide medical examination areas and equipment,990-PF,41.867140445159,-87.651320297627,sited
Helen Brach Foundation,2024,St James on Wabash Parish,2907 S Wabash Ave,CHICAGO,IL,60616,500,Discretionary Grant,990-PF,41.841853565387,-87.625155945256,sited
Helen Brach Foundation,2024,St James on Wabash Parish,2907 S Wabash Ave,CHICAGO,IL,60616,15000,"To support the food pantry and social outreach ministry which serves the homeless, working poor and aged in the community",990-PF,41.841853565387,-87.625155945256,sited
Helen Brach Foundation,2024,St Joseph Services,1501 N Oakley Blvd,CHICAGO,IL,60602,10000,To help cover adult education program and youth program expenses including teaching supplies and salaries for instructors,990-PF,41.908585439915,-87.684658242585,sited
Helen Brach Foundation,2024,St Leonard's Ministries,2100 W Warren Blvd,CHICAGO,IL,60612,10000,"To support Barlow Center, which provides reentering citizens with pre-employment support and job skills training to maintain employment",990-PF,41.882251444119,-87.6791781919,sited
Helen Brach Foundation,2024,St Mary of the Lake Parish,4200 N Sheridan Rd,CHICAGO,IL,60613,11000,Matching Grant,990-PF,41.958489336441,-87.654735726126,sited
Helen Brach Foundation,2024,St Mary of the Lake Parish,4200 N Sheridan Rd,CHICAGO,IL,60613,13000,Matching Grant,990-PF,41.958489336441,-87.654735726126,sited
Helen Brach Foundation,2024,St Mary of the Lake School,5525 N Magnolia St,CHICAGO,IL,60640,10000,To support the purchase of consumable materials for the English curriculum,990-PF,41.9822570155,-87.6612300176,sited
Helen Brach Foundation,2024,St Moses the Black- Columbanus,331 E 71st Street,CHICAGO,IL,60619,15000,"For maintaining food pantry service to residents of Park Manor,Woodlawn, Chatham and Greater Grand Crossing neighborhoods",990-PF,41.76561696502,-87.617077388861,sited
Helen Brach Foundation,2024,St Patrick HS,5900 W Belmont Ave,CHICAGO,IL,60634,15000,To provide support for the Tuition Assistance Program which helps the three out of four students who need some assistance,990-PF,41.938537439772,-87.773862726282,sited
Helen Brach Foundation,2024,St Patrick Parish,700 W Adams Street,CHICAGO,IL,60661,1000,Matching Grant,990-PF,41.879314579492,-87.644122361246,sited
Helen Brach Foundation,2024,St Patrick Parish,700 W Adams Street,CHICAGO,IL,60661,1000,Matching Grant,990-PF,41.879314579492,-87.644122361246,sited
Helen Brach Foundation,2024,St Patrick Parish,700 W Adams Street,CHICAGO,IL,60661,1000,Matching Grant,990-PF,41.879314579492,-87.644122361246,sited
Helen Brach Foundation,2024,St Patrick Parish,700 W Adams Street,CHICAGO,IL,60661,2000,Discretionary Grant,990-PF,41.879314579492,-87.644122361246,sited
Helen Brach Foundation,2024,St Peter's Church in the Loop,110 W Madison St,CHICAGO,IL,60602,1500,Matching Grant,990-PF,41.882026441508,-87.631559205677,sited
Helen Brach Foundation,2024,St Peter's Church in the Loop,110 W Madison St,CHICAGO,IL,60602,2500,Matching Grant,990-PF,41.882026441508,-87.631559205677,sited
Helen Brach Foundation,2024,St Peter's Church in the Loop,110 W Madison St,CHICAGO,IL,60602,25000,"To underwrite needed updates to the church, including computer upgrades, new lighting, hymnals, an AED and training",990-PF,41.882026441508,-87.631559205677,sited
Helen Brach Foundation,2024,St Philip Neri Church,2132 East 72nd Street,CHICAGO,IL,60649,5000,Matching Grant,990-PF,41.764428418102,-87.572418273078,sited
Helen Brach Foundation,2024,St Philip Neri Church,2132 East 72nd Street,CHICAGO,IL,60649,10000,Discretionary Grant,990-PF,41.764428418102,-87.572418273078,sited
Helen Brach Foundation,2024,St Pius V Parish,1919 S Ashland Ave,CHICAGO,IL,60608,15000,"To support the emergency food assistance program, including the food pantry, and soup kitchen",990-PF,41.855774756827,-87.666010087677,sited
Helen Brach Foundation,2024,St Sabina,1210 W 78th Pl,CHICAGO,IL,60620,10000,"For enhanced emergency food delivery, nutrition and education programs, and housing employment support services",990-PF,41.751450227759,-87.654502987944,sited
Helen Brach Foundation,2024,St Sabina,1210 W 78th Pl,CHICAGO,IL,60620,20000,Discretionary Grant,990-PF,41.751450227759,-87.654502987944,sited
Helen Brach Foundation,2024,St Sabina Academy,7801 S Throop St,CHICAGO,IL,60620,2250,Matching Grant,990-PF,41.75224090031,-87.655312602568,sited
Helen Brach Foundation,2024,St Thomas of Canterbury School,5525 N Magnolia,CHICAGO,IL,60640,15000,To support the purchase of consummable materials for the English curriculum,990-PF,41.9822570155,-87.6612300176,sited
Helen Brach Foundation,2024,St William Catholic School,2559 N Sayre Ave,CHICAGO,IL,60707,5000,For resources to transform the school library into a modern Learning Center with research-based resources for all learners,990-PF,41.926430839002,-87.800749827665,sited
Helen Brach Foundation,2024,St Xavier University,3700 W 103rd Street,CHICAGO,IL,60655,25000,For program expenses of diagnosis and treatment of communication disorders for children and adults at its no-fee Ludden Clinic,990-PF,41.706073122962,-87.713652230901,intermediary_or_citywide
Helen Brach Foundation,2024,Still Point Theatre Collective,4300 N Hermitage Ave,CHICAGO,IL,60613,8000,"For general operations, including the Persephone Project for women who are currently or formerly incarcerated and the Applied Theatre Festival",990-PF,41.959785355612,-87.672438698537,sited
Helen Brach Foundation,2024,Taller de Jose,2831 W 24th Blvd,CHICAGO,IL,60623,500,Discretionary Grant,990-PF,41.847828859534,-87.695576149483,intermediary_or_citywide
Helen Brach Foundation,2024,Taller de Jose,2831 W 24th Blvd,CHICAGO,IL,60623,15000,For the Accompaniment Program wherein staff walk alongside clients both physically and emotionally as they access resources in city,990-PF,41.847828859534,-87.695576149483,intermediary_or_citywide
Helen Brach Foundation,2024,The Lumen Christi Institute,1220 East 58th St,CHICAGO,IL,60637,15000,"To support the Catholic Scholars Program, namely the Summer Seminars for graduate students",990-PF,41.789695455349,-87.59539298301,sited
Helen Brach Foundation,2024,The Village Chicago,2502 N Clark St,CHICAGO,IL,60614,7500,To support intergenerational educational and social connection programs including the Turn the Page on Age campaign,990-PF,41.927739916374,-87.641845726208,sited
Helen Brach Foundation,2024,Trilogy Inc,1400 W Greenleaf Ave,CHICAGO,IL,60626,15000,To support individuals living with serious mental illness who are exiting a mental health crisis and need continued support,990-PF,42.010393421488,-87.66634433769,sited
Helen Brach Foundation,2024,Tuesday's Child,3633 N California Ave,CHICAGO,IL,60618,10000,"To support an 8-12 week program for parents with a parent trainer and clinical psychologist, for families with challenging children",990-PF,41.947196544296,-87.697970710436,sited
Helen Brach Foundation,2024,Tutoring Chicago,2145 N Halsted,CHICAGO,IL,60614,10000,"To support one-to-one tutoring for grades 1-8 to empower 1,200 economically disadvantaged students",990-PF,41.920821627759,-87.648525042293,sited
Helen Brach Foundation,2024,UCAN,3605 W Fillmore St,CHICAGO,IL,60640,10000,"For violence intervention and prevention, including youth development for ongoing coaching of persons in violent neighborhoods",990-PF,,,intermediary_or_citywide
Helen Brach Foundation,2024,UIC School of Law- Restorative Justice,300 S State St MC 300,CHICAGO,IL,60604,1500,Discretionary Grant,990-PF,41.878122093906,-87.627751172777,sited
Helen Brach Foundation,2024,UIC School of Law- Restorative Justice,300 S State St MC 300,CHICAGO,IL,60604,15000,To support scholarships to law students to bring restorative justice to approximately 50 children in their community,990-PF,41.878122093906,-87.627751172777,sited
Helen Brach Foundation,2024,Unlocking Communities,100 N Hermitage Unit 704,CHICAGO,IL,60612,500,Discretionary Grant,990-PF,41.883293971272,-87.670657123421,sited
Helen Brach Foundation,2024,Unlocking Communities,100 N Hermitage Unit 704,CHICAGO,IL,60612,5000,Matching Grant,990-PF,41.883293971272,-87.670657123421,sited
Helen Brach Foundation,2024,Unlocking Communities,100 N Hermitage Unit 704,CHICAGO,IL,60612,15000,To provide for three new businesses for the production and sale of water filtration systems and stoves in Haiti,990-PF,41.883293971272,-87.670657123421,sited
Helen Brach Foundation,2024,Uptown People's Law Center,4413 N Sheridan Rd,CHICAGO,IL,60640,15000,For general operating expenses connected with legal services for the poor and indigent and Executive Director transition,990-PF,41.962174552097,-87.654678232592,sited
Helen Brach Foundation,2024,Urban Initiatives,650 W Lake St Suite 340,CHICAGO,IL,60661,10000,"To support the Elementary Soccer Program which serves over 10,000 students in Chicago public schools",990-PF,41.885752441579,-87.644321206034,sited
Helen Brach Foundation,2024,VanderCook College One City,3140 S Federal St,CHICAGO,IL,60616,10000,"To provide children from Englewood and Bronzeville with quality musical instruments and instruction, specifically saxophones trumpets",990-PF,41.840532048682,-87.629138618525,intermediary_or_citywide
Helen Brach Foundation,2024,Visitation Catholic School,900 W Garfield Blvd,CHICAGO,IL,60609,15000,"To enhance classroom accessibility, comfort, and engagement through new rugs, flexible seating, charging carts learning materials",990-PF,41.794338017051,-87.647675488878,sited
Helen Brach Foundation,2024,Well of Mercy,6339 N Fairfield Ave,CHICAGO,IL,60659,10000,To support the Second Chance Store which will bring in revenue and provide jobs for single mothers,990-PF,41.996995031203,-87.698324312277,sited
Helen Brach Foundation,2024,WTTW Channel 11,5400 N St Louis Ave,CHICAGO,IL,60625,10000,"To produce and present high-quality science and nature programming which educates, informs and engages viewers",990-PF,41.979387355038,-87.716147207409,sited
Helen Brach Foundation,2024,Young Ctr for Immigrant Children's Right,2245 S Michigan Ave No 301,CHICAGO,IL,60616,10000,To support the Child Advocate Program to protect and advance the rights and best interests of immigrant children,990-PF,41.852034933625,-87.623708317968,sited
Helen Brach Foundation,2024,Youth Guidance,1 N LaSalle Ste 900,CHICAGO,IL,60602,450,Matching Grant,990-PF,41.88201744155,-87.632282792682,sited
Helen Brach Foundation,2024,Franciscans of the Eucharist of Chicago,3808 W Iowa St,CHICAGO,IL,60651,-5000,Reverse of GJE -- For CHK 24751 voided on 10/16/2024,990-PF,41.897290443909,-87.721629062969,sited
Helen Brach Foundation,2024,St Ethelreda School,8734 S Paulina St,CHICAGO,IL,60620,-2250,Reverse of GJE -- For CHK 24532 voided on 06/03/2024,990-PF,41.735105504303,-87.665555950521,sited
Gray Collection Trust,2023,THE CHICAGO COMMUNITY FOUNDATION,33 S STATE STREET SUITE 750,CHICAGO,IL,60603,6750000,"A COMMITMENT TO DIVERSITY, EQUITY & INCLUSION AND ACTIONS TO STRENGTHEN THE COMMUNITIES WE SERVE TO CLOSE RACIAL & ETHNIC WEALTH GAP IN THE CHICAGO REGION.",990-PF,41.881652198165,-87.627682025192,intermediary_or_citywide
Gray Collection Trust,2024,THE CHICAGO COMMUNITY FOUNDATION,33 S STATE STREET SUITE 750,CHICAGO,IL,60603,5175000,"A COMMITMENT TO DIVERSITY, EQUITY & INCLUSION AND ACTIONS TO STRENGTHEN THE COMMUNITIES WE SERVE TO CLOSE RACIAL & ETHNIC WEALTH GAP IN THE CHICAGO REGION.",990-PF,41.881652198165,-87.627682025192,intermediary_or_citywide
Susan Crown Exchange INC,2021,ALIANZA AMERICAS,PO BOX 23491,CHICAGO,IL,60623,10000,PUBLIC CHARITY,990-PF,,,intermediary_or_citywide
Susan Crown Exchange INC,2021,ALTERNATIVES,4730 N SHERIDAN ROAD,CHICAGO,IL,60640,10000,PUBLIC CHARITY,990-PF,41.96823742805,-87.654887294249,sited
Susan Crown Exchange INC,2021,BRAVEN,100 N LA SALLE ST STE 310,CHICAGO,IL,60602,10000,PUBLIC CHARITY,990-PF,41.883268441347,-87.632486206776,sited
Susan Crown Exchange INC,2021,CASEL,815 W VAN BUREN ST STE 210,CHICAGO,IL,60607,150000,PUBLIC CHARITY,990-PF,41.876603022207,-87.648075570713,sited
Susan Crown Exchange INC,2021,CHICAGO FREEDOM SCHOOL,719 SOUTH STATE ST FLOOR 4,CHICAGO,IL,60605,5000,PUBLIC CHARITY,990-PF,41.872361615544,-87.627392914178,sited
Susan Crown Exchange INC,2021,ERICKSON INSTITUTE,451 N LASALLE DRIVE,CHICAGO,IL,60654,55000,PUBLIC CHARITY,990-PF,41.890492649322,-87.632388281839,sited
Susan Crown Exchange INC,2021,FREE ROOT OPERATION,220 N GREEN ST,CHICAGO,IL,60607,1000,PUBLIC CHARITY,990-PF,41.885831045078,-87.648724744168,sited
Susan Crown Exchange INC,2021,FREE SPIRIT MEDIA,906 S HOMAN AVE,CHICAGO,IL,60624,50000,PUBLIC CHARITY,990-PF,41.869888957423,-87.710732439416,sited
Susan Crown Exchange INC,2021,HUMBLE DESIGN INC,431 W PERSHING RD,CHICAGO,IL,60609,10000,PUBLIC CHARITY,990-PF,41.823501860487,-87.637631480237,sited
Susan Crown Exchange INC,2021,INTERNATIONAL NEIGHBORHOOD COLLABORATIVE,7300 S COTTAGE GROVE AVE,CHICAGO,IL,60619,5000,PUBLIC CHARITY,990-PF,41.762174836517,-87.605565671514,sited
Susan Crown Exchange INC,2021,ONE MILLION DEGREES,180 N WABASH SUITE 310,CHICAGO,IL,60601,10000,PUBLIC CHARITY,990-PF,41.885383955464,-87.626340906809,sited
Susan Crown Exchange INC,2021,PLANT CHICAGO,4459 S MARSHFIELD AVE,CHICAGO,IL,60609,5000,PUBLIC CHARITY,990-PF,41.81298160035,-87.666238991468,sited
