sourceRecordId,sourceProgram,sourceUrl,sourcePublishedAt,sourceCheckedAt,payerName,payerEin,parentCompany,vehicle,recipient,awardYear,amountAwarded,amountEvidence,supportKind,purpose,publishedAddress,publishedCity,publishedState,publishedPostalCode,locationBasis,locationSourceUrl,locationSourceRecordId,possibleDuplicateOf,duplicateState,reviewState,reviewNote
exelon-2025-103,Exelon 2025 Grant Recipients,https://www.exeloncorp.com/content/dam/exelon/community/Documents/Grant%20Recipients.pdf,,2026-08-24,Exelon / Exelon utilities / Exelon Foundation (roster does not attribute per row),,Exelon Corporation,unknown,The Executives Club of Chicago,2025,,unavailable,unknown,,,,,,unavailable,,,,clear,ready,count-only roster; payer not attributed per row (Exelon vs. utilities vs. Exelon Foundation) — never distribute the aggregate across names; vehicle unresolved (HOLD candidate for a future dollar release).
exelon-2025-104,Exelon 2025 Grant Recipients,https://www.exeloncorp.com/content/dam/exelon/community/Documents/Grant%20Recipients.pdf,,2026-08-24,Exelon / Exelon utilities / Exelon Foundation (roster does not attribute per row),,Exelon Corporation,unknown,Tutoring Chicago,2025,,unavailable,unknown,,,,,,unavailable,,,,clear,ready,count-only roster; payer not attributed per row (Exelon vs. utilities vs. Exelon Foundation) — never distribute the aggregate across names; vehicle unresolved (HOLD candidate for a future dollar release).
exelon-2025-105,Exelon 2025 Grant Recipients,https://www.exeloncorp.com/content/dam/exelon/community/Documents/Grant%20Recipients.pdf,,2026-08-24,Exelon / Exelon utilities / Exelon Foundation (roster does not attribute per row),,Exelon Corporation,unknown,United Baptist State Convention of Illinois,2025,,unavailable,unknown,,,,,,unavailable,,,,clear,ready,count-only roster; payer not attributed per row (Exelon vs. utilities vs. Exelon Foundation) — never distribute the aggregate across names; vehicle unresolved (HOLD candidate for a future dollar release).
exelon-2025-106,Exelon 2025 Grant Recipients,https://www.exeloncorp.com/content/dam/exelon/community/Documents/Grant%20Recipients.pdf,,2026-08-24,Exelon / Exelon utilities / Exelon Foundation (roster does not attribute per row),,Exelon Corporation,unknown,United Way of Boone County Illinois,2025,,unavailable,unknown,,,,,,unavailable,,,,clear,ready,count-only roster; payer not attributed per row (Exelon vs. utilities vs. Exelon Foundation) — never distribute the aggregate across names; vehicle unresolved (HOLD candidate for a future dollar release).
exelon-2025-107,Exelon 2025 Grant Recipients,https://www.exeloncorp.com/content/dam/exelon/community/Documents/Grant%20Recipients.pdf,,2026-08-24,Exelon / Exelon utilities / Exelon Foundation (roster does not attribute per row),,Exelon Corporation,unknown,United Way of Metropolitan Chicago,2025,,unavailable,unknown,,,,,,unavailable,,,,clear,ready,count-only roster; payer not attributed per row (Exelon vs. utilities vs. Exelon Foundation) — never distribute the aggregate across names; vehicle unresolved (HOLD candidate for a future dollar release).
exelon-2025-108,Exelon 2025 Grant Recipients,https://www.exeloncorp.com/content/dam/exelon/community/Documents/Grant%20Recipients.pdf,,2026-08-24,Exelon / Exelon utilities / Exelon Foundation (roster does not attribute per row),,Exelon Corporation,unknown,United Way of Northwest Illinois,2025,,unavailable,unknown,,,,,,unavailable,,,,clear,ready,count-only roster; payer not attributed per row (Exelon vs. utilities vs. Exelon Foundation) — never distribute the aggregate across names; vehicle unresolved (HOLD candidate for a future dollar release).
exelon-2025-109,Exelon 2025 Grant Recipients,https://www.exeloncorp.com/content/dam/exelon/community/Documents/Grant%20Recipients.pdf,,2026-08-24,Exelon / Exelon utilities / Exelon Foundation (roster does not attribute per row),,Exelon Corporation,unknown,University of Illinois Chicago,2025,,unavailable,unknown,,,,,,unavailable,,,,clear,ready,count-only roster; payer not attributed per row (Exelon vs. utilities vs. Exelon Foundation) — never distribute the aggregate across names; vehicle unresolved (HOLD candidate for a future dollar release).
exelon-2025-110,Exelon 2025 Grant Recipients,https://www.exeloncorp.com/content/dam/exelon/community/Documents/Grant%20Recipients.pdf,,2026-08-24,Exelon / Exelon utilities / Exelon Foundation (roster does not attribute per row),,Exelon Corporation,unknown,University of Illinois Foundation,2025,,unavailable,unknown,,,,,,unavailable,,,,clear,ready,count-only roster; payer not attributed per row (Exelon vs. utilities vs. Exelon Foundation) — never distribute the aggregate across names; vehicle unresolved (HOLD candidate for a future dollar release).
exelon-2025-111,Exelon 2025 Grant Recipients,https://www.exeloncorp.com/content/dam/exelon/community/Documents/Grant%20Recipients.pdf,,2026-08-24,Exelon / Exelon utilities / Exelon Foundation (roster does not attribute per row),,Exelon Corporation,unknown,YWCA Metropolitan Chicago,2025,,unavailable,unknown,,,,,,unavailable,,,,clear,ready,count-only roster; payer not attributed per row (Exelon vs. utilities vs. Exelon Foundation) — never distribute the aggregate across names; vehicle unresolved (HOLD candidate for a future dollar release).
exelon-2025-112,Exelon 2025 Grant Recipients,https://www.exeloncorp.com/content/dam/exelon/community/Documents/Grant%20Recipients.pdf,,2026-08-24,Exelon / Exelon utilities / Exelon Foundation (roster does not attribute per row),,Exelon Corporation,unknown,YWCA Northwestern Illinois,2025,,unavailable,unknown,,,,,,unavailable,,,,clear,ready,count-only roster; payer not attributed per row (Exelon vs. utilities vs. Exelon Foundation) — never distribute the aggregate across names; vehicle unresolved (HOLD candidate for a future dollar release).
comed-green-region-2024-001,ComEd Powering Communities — Green Region,https://www.comed.com/news/news-releases/2024-08-28,2024-08-28,2026-08-24,"Commonwealth Edison Company (ComEd), administered by Openlands",,Exelon Corporation,operating_company,Academy for Global Citizenship,2024,,cap_only,cash_grant,"Green Region: pollinator gardens, bees and hives on new six-acre Southwest Chicago campus",,Chicago,IL,,source_recipient_address,,,,clear,ready,"count-only; ComEd states a per-recipient cap only (“up to”), not an exact amount; program administered by Openlands (pass-through) — link, never add, if administrator subgrant rows ever enter canonical."
comed-green-region-2024-002,ComEd Powering Communities — Green Region,https://www.comed.com/news/news-releases/2024-08-28,2024-08-28,2026-08-24,"Commonwealth Edison Company (ComEd), administered by Openlands",,Exelon Corporation,operating_company,Eckhart Park Advisory Council,2024,,cap_only,cash_grant,Green Region: restoration of Jens Jensen Gardens at Eckhart Park,,Chicago,IL,,source_recipient_address,,,,clear,ready,"count-only; ComEd states a per-recipient cap only (“up to”), not an exact amount; program administered by Openlands (pass-through) — link, never add, if administrator subgrant rows ever enter canonical."
comed-green-region-2024-003,ComEd Powering Communities — Green Region,https://www.comed.com/news/news-releases/2024-08-28,2024-08-28,2026-08-24,"Commonwealth Edison Company (ComEd), administered by Openlands",,Exelon Corporation,operating_company,Forest Preserve Foundation,2024,,cap_only,cash_grant,Green Region: native seed beds and wild seed garden with Forest Preserves of Cook County,,Chicago,IL,,source_recipient_address,,,,clear,ready,"count-only; ComEd states a per-recipient cap only (“up to”), not an exact amount; program administered by Openlands (pass-through) — link, never add, if administrator subgrant rows ever enter canonical."
comed-green-region-2024-004,ComEd Powering Communities — Green Region,https://www.comed.com/news/news-releases/2024-08-28,2024-08-28,2026-08-24,"Commonwealth Edison Company (ComEd), administered by Openlands",,Exelon Corporation,operating_company,Young Men’s Educational Network,2024,,cap_only,cash_grant,"Green Region: Garden to Table Pipeline phase two — greenhouse, native plants, rain garden, fruit tree orchard",,Chicago,IL,,source_recipient_address,,,,clear,ready,"count-only; ComEd states a per-recipient cap only (“up to”), not an exact amount; program administered by Openlands (pass-through) — link, never add, if administrator subgrant rows ever enter canonical."
comed-powering-arts-2024-005,ComEd Powering Communities — Powering the Arts,https://www.comed.com/news/news-releases/2024-09-26,2024-09-26,2026-08-24,"Commonwealth Edison Company (ComEd), administered by League of Chicago Theatres",,Exelon Corporation,operating_company,Chicago Dance Crash,2024,,cap_only,cash_grant,Powering the Arts: Street Dance Community Outreach Initiative in West and South side schools and community centers,,Chicago - Avondale,IL,,source_recipient_address,,,,clear,ready,"count-only; ComEd states a per-recipient cap only (“up to”), not an exact amount; program administered by League of Chicago Theatres (pass-through) — link, never add, if administrator subgrant rows ever enter canonical."
comed-powering-arts-2024-006,ComEd Powering Communities — Powering the Arts,https://www.comed.com/news/news-releases/2024-09-26,2024-09-26,2026-08-24,"Commonwealth Edison Company (ComEd), administered by League of Chicago Theatres",,Exelon Corporation,operating_company,Elastic Arts Foundation,2024,,cap_only,cash_grant,Powering the Arts: Dark Matter Residency and public performances supporting BIPOC artists,,Chicago - Avondale,IL,,source_recipient_address,,,,clear,ready,"count-only; ComEd states a per-recipient cap only (“up to”), not an exact amount; program administered by League of Chicago Theatres (pass-through) — link, never add, if administrator subgrant rows ever enter canonical."
comed-powering-arts-2024-007,ComEd Powering Communities — Powering the Arts,https://www.comed.com/news/news-releases/2024-09-26,2024-09-26,2026-08-24,"Commonwealth Edison Company (ComEd), administered by League of Chicago Theatres",,Exelon Corporation,operating_company,Full Spectrum Features,2024,,cap_only,cash_grant,Powering the Arts: Chicago premiere of touring anthology Our Right to Gaze: Black Film Identities,,Chicago - Lakeview,IL,,source_recipient_address,,,,clear,ready,"count-only; ComEd states a per-recipient cap only (“up to”), not an exact amount; program administered by League of Chicago Theatres (pass-through) — link, never add, if administrator subgrant rows ever enter canonical."
comed-powering-arts-2024-008,ComEd Powering Communities — Powering the Arts,https://www.comed.com/news/news-releases/2024-09-26,2024-09-26,2026-08-24,"Commonwealth Edison Company (ComEd), administered by League of Chicago Theatres",,Exelon Corporation,operating_company,Sharing Notes,2024,,cap_only,cash_grant,Powering the Arts: live music programming for hospital patients,,Chicago - Lakeview,IL,,source_recipient_address,,,,clear,ready,"count-only; ComEd states a per-recipient cap only (“up to”), not an exact amount; program administered by League of Chicago Theatres (pass-through) — link, never add, if administrator subgrant rows ever enter canonical."
comed-powering-arts-2024-009,ComEd Powering Communities — Powering the Arts,https://www.comed.com/news/news-releases/2024-09-26,2024-09-26,2026-08-24,"Commonwealth Edison Company (ComEd), administered by League of Chicago Theatres",,Exelon Corporation,operating_company,Steppenwolf Theatre Company,2024,,cap_only,cash_grant,Powering the Arts: fully subsidized student matinee tickets,,Chicago - Lincoln Park,IL,,source_recipient_address,,,,clear,ready,"count-only; ComEd states a per-recipient cap only (“up to”), not an exact amount; program administered by League of Chicago Theatres (pass-through) — link, never add, if administrator subgrant rows ever enter canonical."
comed-powering-arts-2024-010,ComEd Powering Communities — Powering the Arts,https://www.comed.com/news/news-releases/2024-09-26,2024-09-26,2026-08-24,"Commonwealth Edison Company (ComEd), administered by League of Chicago Theatres",,Exelon Corporation,operating_company,Goodman Theatre,2024,,cap_only,cash_grant,Powering the Arts: expand GeNarrations free storytelling program for older adults,,Chicago - Loop,IL,,source_recipient_address,,,,clear,ready,"count-only; ComEd states a per-recipient cap only (“up to”), not an exact amount; program administered by League of Chicago Theatres (pass-through) — link, never add, if administrator subgrant rows ever enter canonical."
comed-powering-arts-2024-011,ComEd Powering Communities — Powering the Arts,https://www.comed.com/news/news-releases/2024-09-26,2024-09-26,2026-08-24,"Commonwealth Edison Company (ComEd), administered by League of Chicago Theatres",,Exelon Corporation,operating_company,"The Firehouse Dream, Inc.",2024,,cap_only,cash_grant,Powering the Arts: 18 art healing experiences and workshops for area youth and families,,Chicago - Maywood,IL,,source_recipient_address,,,,clear,ready,"count-only; ComEd states a per-recipient cap only (“up to”), not an exact amount; program administered by League of Chicago Theatres (pass-through) — link, never add, if administrator subgrant rows ever enter canonical."
comed-powering-arts-2024-012,ComEd Powering Communities — Powering the Arts,https://www.comed.com/news/news-releases/2024-09-26,2024-09-26,2026-08-24,"Commonwealth Edison Company (ComEd), administered by League of Chicago Theatres",,Exelon Corporation,operating_company,Free Street Theater,2024,,cap_only,cash_grant,Powering the Arts: In/House artist-in-residence program,,Chicago - North Lawndale,IL,,source_recipient_address,,,,clear,ready,"count-only; ComEd states a per-recipient cap only (“up to”), not an exact amount; program administered by League of Chicago Theatres (pass-through) — link, never add, if administrator subgrant rows ever enter canonical."
comed-powering-arts-2024-013,ComEd Powering Communities — Powering the Arts,https://www.comed.com/news/news-releases/2024-09-26,2024-09-26,2026-08-24,"Commonwealth Edison Company (ComEd), administered by League of Chicago Theatres",,Exelon Corporation,operating_company,Theatre Y,2024,,cap_only,cash_grant,Powering the Arts: Voices of Lawndale youth ensemble with public performances,,Chicago - North Lawndale,IL,,source_recipient_address,,,,clear,ready,"count-only; ComEd states a per-recipient cap only (“up to”), not an exact amount; program administered by League of Chicago Theatres (pass-through) — link, never add, if administrator subgrant rows ever enter canonical."
comed-powering-arts-2024-014,ComEd Powering Communities — Powering the Arts,https://www.comed.com/news/news-releases/2024-09-26,2024-09-26,2026-08-24,"Commonwealth Edison Company (ComEd), administered by League of Chicago Theatres",,Exelon Corporation,operating_company,Crossing Borders Music,2024,,cap_only,cash_grant,"Powering the Arts: culturally responsive string quartet programs for 6,400 Chicago Public Schools students",,Chicago – Rogers Park,IL,,source_recipient_address,,,,clear,ready,"count-only; ComEd states a per-recipient cap only (“up to”), not an exact amount; program administered by League of Chicago Theatres (pass-through) — link, never add, if administrator subgrant rows ever enter canonical."
comed-powering-arts-2024-015,ComEd Powering Communities — Powering the Arts,https://www.comed.com/news/news-releases/2024-09-26,2024-09-26,2026-08-24,"Commonwealth Edison Company (ComEd), administered by League of Chicago Theatres",,Exelon Corporation,operating_company,Chicago Sinfonietta,2024,,cap_only,cash_grant,"Powering the Arts: annual Martin Luther King, Jr. Tribute Concert (Black Being)",,"Chicago and Naperville, IL",IL,,source_recipient_address,,,,clear,ready,"count-only; ComEd states a per-recipient cap only (“up to”), not an exact amount; program administered by League of Chicago Theatres (pass-through) — link, never add, if administrator subgrant rows ever enter canonical."
bulls-charities-2026-001,Chicago Bulls Charities,https://www.nba.com/bulls/news/chicago-bulls-charities-nightcelebrateschangemakers-in-thecommunity,2026-03-29,2026-08-24,Chicago Bulls Charities,,Chicago Bulls,unknown,After-School All-Stars,2026,,unavailable,cash_grant,,,,,,unavailable,,,foundation-9057,possible,ready,count-only; Chicago Bulls Charities' legal vehicle is unresolved (no 501(c)(3)/foundation/not-for-profit language found on official pages) — HOLD candidate for a future dollar release.
bulls-charities-2026-002,Chicago Bulls Charities,https://www.nba.com/bulls/news/chicago-bulls-charities-nightcelebrateschangemakers-in-thecommunity,2026-03-29,2026-08-24,Chicago Bulls Charities,,Chicago Bulls,unknown,AMPT Chicago,2026,,unavailable,cash_grant,,,,,,unavailable,,,,clear,ready,count-only; Chicago Bulls Charities' legal vehicle is unresolved (no 501(c)(3)/foundation/not-for-profit language found on official pages) — HOLD candidate for a future dollar release.
bulls-charities-2026-003,Chicago Bulls Charities,https://www.nba.com/bulls/news/chicago-bulls-charities-nightcelebrateschangemakers-in-thecommunity,2026-03-29,2026-08-24,Chicago Bulls Charities,,Chicago Bulls,unknown,Boys & Girls Clubs of Chicago,2026,,unavailable,cash_grant,,,,,,unavailable,,,foundation-9340,possible,ready,count-only; Chicago Bulls Charities' legal vehicle is unresolved (no 501(c)(3)/foundation/not-for-profit language found on official pages) — HOLD candidate for a future dollar release.
bulls-charities-2026-004,Chicago Bulls Charities,https://www.nba.com/bulls/news/chicago-bulls-charities-nightcelebrateschangemakers-in-thecommunity,2026-03-29,2026-08-24,Chicago Bulls Charities,,Chicago Bulls,unknown,Boys & Girls Clubs of the Northwest Suburbs,2026,,unavailable,cash_grant,,,,,,unavailable,,,,clear,ready,count-only; Chicago Bulls Charities' legal vehicle is unresolved (no 501(c)(3)/foundation/not-for-profit language found on official pages) — HOLD candidate for a future dollar release.
bulls-charities-2026-005,Chicago Bulls Charities,https://www.nba.com/bulls/news/chicago-bulls-charities-nightcelebrateschangemakers-in-thecommunity,2026-03-29,2026-08-24,Chicago Bulls Charities,,Chicago Bulls,unknown,Breakthrough,2026,,unavailable,cash_grant,,,,,,unavailable,,,foundation-9332,possible,ready,count-only; Chicago Bulls Charities' legal vehicle is unresolved (no 501(c)(3)/foundation/not-for-profit language found on official pages) — HOLD candidate for a future dollar release.
bulls-charities-2026-006,Chicago Bulls Charities,https://www.nba.com/bulls/news/chicago-bulls-charities-nightcelebrateschangemakers-in-thecommunity,2026-03-29,2026-08-24,Chicago Bulls Charities,,Chicago Bulls,unknown,Bright Star Community Outreach,2026,,unavailable,cash_grant,,,,,,unavailable,,,,clear,ready,count-only; Chicago Bulls Charities' legal vehicle is unresolved (no 501(c)(3)/foundation/not-for-profit language found on official pages) — HOLD candidate for a future dollar release.
bulls-charities-2026-007,Chicago Bulls Charities,https://www.nba.com/bulls/news/chicago-bulls-charities-nightcelebrateschangemakers-in-thecommunity,2026-03-29,2026-08-24,Chicago Bulls Charities,,Chicago Bulls,unknown,CHAMPS Male Mentoring,2026,,unavailable,cash_grant,,,,,,unavailable,,,foundation-9422,possible,ready,count-only; Chicago Bulls Charities' legal vehicle is unresolved (no 501(c)(3)/foundation/not-for-profit language found on official pages) — HOLD candidate for a future dollar release.
bulls-charities-2026-008,Chicago Bulls Charities,https://www.nba.com/bulls/news/chicago-bulls-charities-nightcelebrateschangemakers-in-thecommunity,2026-03-29,2026-08-24,Chicago Bulls Charities,,Chicago Bulls,unknown,Chapin Hall,2026,,unavailable,cash_grant,,,,,,unavailable,,,foundation-9320,possible,ready,count-only; Chicago Bulls Charities' legal vehicle is unresolved (no 501(c)(3)/foundation/not-for-profit language found on official pages) — HOLD candidate for a future dollar release.
bulls-charities-2026-009,Chicago Bulls Charities,https://www.nba.com/bulls/news/chicago-bulls-charities-nightcelebrateschangemakers-in-thecommunity,2026-03-29,2026-08-24,Chicago Bulls Charities,,Chicago Bulls,unknown,Chicago Dragons,2026,,unavailable,cash_grant,,,,,,unavailable,,,,clear,ready,count-only; Chicago Bulls Charities' legal vehicle is unresolved (no 501(c)(3)/foundation/not-for-profit language found on official pages) — HOLD candidate for a future dollar release.
bulls-charities-2026-010,Chicago Bulls Charities,https://www.nba.com/bulls/news/chicago-bulls-charities-nightcelebrateschangemakers-in-thecommunity,2026-03-29,2026-08-24,Chicago Bulls Charities,,Chicago Bulls,unknown,Community Leadership Fellows,2026,,unavailable,cash_grant,,,,,,unavailable,,,,clear,ready,count-only; Chicago Bulls Charities' legal vehicle is unresolved (no 501(c)(3)/foundation/not-for-profit language found on official pages) — HOLD candidate for a future dollar release.
bulls-charities-2026-011,Chicago Bulls Charities,https://www.nba.com/bulls/news/chicago-bulls-charities-nightcelebrateschangemakers-in-thecommunity,2026-03-29,2026-08-24,Chicago Bulls Charities,,Chicago Bulls,unknown,Covenant House Illinois,2026,,unavailable,cash_grant,,,,,,unavailable,,,,clear,ready,count-only; Chicago Bulls Charities' legal vehicle is unresolved (no 501(c)(3)/foundation/not-for-profit language found on official pages) — HOLD candidate for a future dollar release.
bulls-charities-2026-012,Chicago Bulls Charities,https://www.nba.com/bulls/news/chicago-bulls-charities-nightcelebrateschangemakers-in-thecommunity,2026-03-29,2026-08-24,Chicago Bulls Charities,,Chicago Bulls,unknown,Dion's Dream Chicago,2026,,unavailable,cash_grant,,,,,,unavailable,,,,clear,ready,count-only; Chicago Bulls Charities' legal vehicle is unresolved (no 501(c)(3)/foundation/not-for-profit language found on official pages) — HOLD candidate for a future dollar release.
bulls-charities-2026-013,Chicago Bulls Charities,https://www.nba.com/bulls/news/chicago-bulls-charities-nightcelebrateschangemakers-in-thecommunity,2026-03-29,2026-08-24,Chicago Bulls Charities,,Chicago Bulls,unknown,Growing Home,2026,,unavailable,cash_grant,,,,,,unavailable,,,foundation-9314,possible,ready,count-only; Chicago Bulls Charities' legal vehicle is unresolved (no 501(c)(3)/foundation/not-for-profit language found on official pages) — HOLD candidate for a future dollar release.
bulls-charities-2026-014,Chicago Bulls Charities,https://www.nba.com/bulls/news/chicago-bulls-charities-nightcelebrateschangemakers-in-thecommunity,2026-03-29,2026-08-24,Chicago Bulls Charities,,Chicago Bulls,unknown,LISC Chicago,2026,,unavailable,cash_grant,,,,,,unavailable,,,,clear,ready,count-only; Chicago Bulls Charities' legal vehicle is unresolved (no 501(c)(3)/foundation/not-for-profit language found on official pages) — HOLD candidate for a future dollar release.
bulls-charities-2026-015,Chicago Bulls Charities,https://www.nba.com/bulls/news/chicago-bulls-charities-nightcelebrateschangemakers-in-thecommunity,2026-03-29,2026-08-24,Chicago Bulls Charities,,Chicago Bulls,unknown,Lurie Children's Hospital of Chicago,2026,,unavailable,cash_grant,,,,,,unavailable,,,foundation-9462,possible,ready,count-only; Chicago Bulls Charities' legal vehicle is unresolved (no 501(c)(3)/foundation/not-for-profit language found on official pages) — HOLD candidate for a future dollar release.
bulls-charities-2026-016,Chicago Bulls Charities,https://www.nba.com/bulls/news/chicago-bulls-charities-nightcelebrateschangemakers-in-thecommunity,2026-03-29,2026-08-24,Chicago Bulls Charities,,Chicago Bulls,unknown,MAAFA Redemption Project,2026,,unavailable,cash_grant,,,,,,unavailable,,,foundation-9345,possible,ready,count-only; Chicago Bulls Charities' legal vehicle is unresolved (no 501(c)(3)/foundation/not-for-profit language found on official pages) — HOLD candidate for a future dollar release.
bulls-charities-2026-017,Chicago Bulls Charities,https://www.nba.com/bulls/news/chicago-bulls-charities-nightcelebrateschangemakers-in-thecommunity,2026-03-29,2026-08-24,Chicago Bulls Charities,,Chicago Bulls,unknown,SHALVA,2026,,unavailable,cash_grant,,,,,,unavailable,,,,clear,ready,count-only; Chicago Bulls Charities' legal vehicle is unresolved (no 501(c)(3)/foundation/not-for-profit language found on official pages) — HOLD candidate for a future dollar release.
bulls-charities-2026-018,Chicago Bulls Charities,https://www.nba.com/bulls/news/chicago-bulls-charities-nightcelebrateschangemakers-in-thecommunity,2026-03-29,2026-08-24,Chicago Bulls Charities,,Chicago Bulls,unknown,She Became,2026,,unavailable,cash_grant,,,,,,unavailable,,,,clear,ready,count-only; Chicago Bulls Charities' legal vehicle is unresolved (no 501(c)(3)/foundation/not-for-profit language found on official pages) — HOLD candidate for a future dollar release.
bulls-charities-2026-019,Chicago Bulls Charities,https://www.nba.com/bulls/news/chicago-bulls-charities-nightcelebrateschangemakers-in-thecommunity,2026-03-29,2026-08-24,Chicago Bulls Charities,,Chicago Bulls,unknown,SOLU,2026,,unavailable,cash_grant,,,,,,unavailable,,,,clear,ready,count-only; Chicago Bulls Charities' legal vehicle is unresolved (no 501(c)(3)/foundation/not-for-profit language found on official pages) — HOLD candidate for a future dollar release.
bulls-charities-2026-020,Chicago Bulls Charities,https://www.nba.com/bulls/news/chicago-bulls-charities-nightcelebrateschangemakers-in-thecommunity,2026-03-29,2026-08-24,Chicago Bulls Charities,,Chicago Bulls,unknown,TA98,2026,,unavailable,cash_grant,,,,,,unavailable,,,,clear,ready,count-only; Chicago Bulls Charities' legal vehicle is unresolved (no 501(c)(3)/foundation/not-for-profit language found on official pages) — HOLD candidate for a future dollar release.
bulls-charities-2026-021,Chicago Bulls Charities,https://www.nba.com/bulls/news/chicago-bulls-charities-nightcelebrateschangemakers-in-thecommunity,2026-03-29,2026-08-24,Chicago Bulls Charities,,Chicago Bulls,unknown,The Miracle Center,2026,,unavailable,cash_grant,,,,,,unavailable,,,,clear,ready,count-only; Chicago Bulls Charities' legal vehicle is unresolved (no 501(c)(3)/foundation/not-for-profit language found on official pages) — HOLD candidate for a future dollar release.
bulls-charities-2026-022,Chicago Bulls Charities,https://www.nba.com/bulls/news/chicago-bulls-charities-nightcelebrateschangemakers-in-thecommunity,2026-03-29,2026-08-24,Chicago Bulls Charities,,Chicago Bulls,unknown,Virgil Abloh Foundation,2026,,unavailable,cash_grant,,,,,,unavailable,,,,clear,ready,count-only; Chicago Bulls Charities' legal vehicle is unresolved (no 501(c)(3)/foundation/not-for-profit language found on official pages) — HOLD candidate for a future dollar release.
csa-2025-023,Chicago Sports Alliance,https://www.nba.com/bulls/news/chicago-professional-sports-franchises-come-together-to-address-gun-violence-for-eighth-consecutive-year,2025-06-03,2026-08-24,Chicago Sports Alliance,,Chicago Sports Alliance (Bears/Blackhawks/Bulls/Cubs/White Sox collaboration),company_program,Chicago CRED,2025,,aggregate_only,cash_grant,"Southside Women's Program — anti-gun-violence programming (education, financial literacy, mental health, parenting, skill development) for at-risk women ages 18-35",,Chicago,IL,,city_only,,,,clear,ready,"count-only; the $1.5M pool is paid through the Chicago Sports Alliance Fund, a Robert R. McCormick Foundation Fund (intermediary/pass-through) — never split the pool across the three named recipients."
csa-2025-024,Chicago Sports Alliance,https://www.nba.com/bulls/news/chicago-professional-sports-franchises-come-together-to-address-gun-violence-for-eighth-consecutive-year,2025-06-03,2026-08-24,Chicago Sports Alliance,,Chicago Sports Alliance (Bears/Blackhawks/Bulls/Cubs/White Sox collaboration),company_program,Metropolitan Family Services,2025,,aggregate_only,cash_grant,Metropolitan Peace Initiatives (Peace Initiative / Community Partners 4 Peace) — workforce development and behavioral health initiative,,Chicago,IL,,city_only,,,foundation-9284,possible,ready,"count-only; the $1.5M pool is paid through the Chicago Sports Alliance Fund, a Robert R. McCormick Foundation Fund (intermediary/pass-through) — never split the pool across the three named recipients."
csa-2025-025,Chicago Sports Alliance,https://www.nba.com/bulls/news/chicago-professional-sports-franchises-come-together-to-address-gun-violence-for-eighth-consecutive-year,2025-06-03,2026-08-24,Chicago Sports Alliance,,Chicago Sports Alliance (Bears/Blackhawks/Bulls/Cubs/White Sox collaboration),company_program,University of Chicago Medical Center,2025,,aggregate_only,cash_grant,Violence Recovery Program — expand mental health services for patients in the hospital-based violence intervention program,,Chicago,IL,,city_only,,,foundation-9290,possible,ready,"count-only; the $1.5M pool is paid through the Chicago Sports Alliance Fund, a Robert R. McCormick Foundation Fund (intermediary/pass-through) — never split the pool across the three named recipients."
