sourceRecordId,sourceProgram,sourceUrl,sourcePublishedAt,sourceCheckedAt,payerName,payerEin,parentCompany,vehicle,recipient,awardYear,amountAwarded,amountEvidence,supportKind,purpose,publishedAddress,publishedCity,publishedState,publishedPostalCode,locationBasis,locationSourceUrl,locationSourceRecordId,possibleDuplicateOf,duplicateState,reviewState,reviewNote
cme-corrob-001,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,American Friends of Lubavitch,2024,5000,recipient_exact,cash_grant,Special Opportunities: to support the National Menorah,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-002,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Shirley Ryan AbilityLab,2024,5000,recipient_exact,cash_grant,Special Opportunities: to support Community-Based Quality of Life Programs,,,,,unavailable,,,foundation-p2-8176,linked_same_award,hold,corroboration stream — never additive; see source-plan Priority 2 CME row. alias/dba/typo match
cme-corrob-003,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,MetroSquash,2024,10000,recipient_exact,cash_grant,Special Opportunities: to support general operations (additional grant),,,,,unavailable,,,foundation-p2-8161,linked_same_award,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-004,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Project Unloaded,2024,10000,recipient_exact,cash_grant,Special Opportunities: to support the Youth Council,,,,,unavailable,,,foundation-p2-8174,linked_same_award,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-005,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Start Early,2024,15000,recipient_exact,cash_grant,Special Opportunities: to support Early Childhood Education,,,,,unavailable,,,foundation-p2-8187,linked_same_award,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-006,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Global FoodBanking Network,2024,10000,recipient_exact,cash_grant,Special Opportunities: to support general operations,,,,,unavailable,,,foundation-p2-8190,linked_same_award,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-007,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Northwest Symphony Orchestra Association,2024,5000,recipient_exact,cash_grant,Special Opportunities: to support general operations,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-008,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Northwestern Memorial Foundation,2024,5000,recipient_exact,cash_grant,Special Opportunities: to support Lake Forest Hospital,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-009,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Misericordia,2024,30000,recipient_exact,cash_grant,Special Opportunities: to support general operations,,,,,unavailable,,,foundation-p2-8165,linked_same_award,hold,corroboration stream — never additive; see source-plan Priority 2 CME row. alias/dba/typo match
cme-corrob-010,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Brady Center to Prevent Gun Violence,2024,10000,recipient_exact,cash_grant,Special Opportunities: to support general operations,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-011,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,World Central Kitchen,2024,10000,recipient_exact,cash_grant,Special Opportunities: to support general operations,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-012,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Mayo Clinic,2024,50000,recipient_exact,cash_grant,Special Opportunities: to support President’s Strategic Initiative Fund,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-013,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Autism Speaks,2024,5000,recipient_exact,cash_grant,Special Opportunities: to support Chip-In Casino Night,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-014,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Chicago History Museum,2024,10000,recipient_exact,cash_grant,Special Opportunities: to support Making History Awards,,,,,unavailable,,,foundation-p2-8122,linked_same_award,hold,corroboration stream — never additive; see source-plan Priority 2 CME row. alias/dba/typo match
cme-corrob-015,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Alzheimer’s Association,2024,10000,recipient_exact,cash_grant,Special Opportunities: to support 2024 Power of Purple Luncheon,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-016,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Cradles to Crayons,2024,3500,recipient_exact,cash_grant,Special Opportunities: to support the Winter Wish List,,,,,unavailable,,,foundation-p2-8136,linked_same_award,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-017,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Greater Chicago Food Depository,2024,5000,recipient_exact,cash_grant,Special Opportunities: to support general operations (additional grant),,,,,unavailable,,,foundation-p2-8146,linked_same_award,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-018,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Special Children’s Charities,2024,5000,recipient_exact,cash_grant,Special Opportunities: to support the 2024 Evening Reception,,,,,unavailable,,,foundation-p2-8184,linked_same_award,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-019,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Rocking R Ranch and Rescue,2024,2500,recipient_exact,cash_grant,Special Opportunities: to support general operations (additional grant),,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-020,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Aspen Institute,2024,5000,recipient_exact,cash_grant,Special Opportunities: to support the Food and Society Program,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-021,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Rush University Medical Center,2024,10000,recipient_exact,cash_grant,Special Opportunities: to support men’s health research and training under Dr. Larry Levine,,,,,unavailable,,,foundation-p2-8178,linked_same_award,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-022,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Colby’s Crew Rescue,2024,10000,recipient_exact,cash_grant,Special Opportunities: to support operations,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-023,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Young Invincibles,2024,10000,recipient_exact,cash_grant,Special Opportunities: to support general operations and the 15th Anniversary Celebration,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-024,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Colby’s Crew Rescue,2024,5000,recipient_exact,cash_grant,Special Opportunities: to support general operations (additional grant),,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-025,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,The Lilac Tree,2024,5000,recipient_exact,cash_grant,Special Opportunities: to support general operations,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-026,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Richmond Community Orchestra,2024,5000,recipient_exact,cash_grant,Special Opportunities: to support Strings Initiative Program,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-027,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Chicago Innovation Foundation,2024,25000,recipient_exact,cash_grant,Special Opportunities: to support Illinois Student Invention Convention,,,,,unavailable,,,foundation-p2-8123,linked_same_award,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-028,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Dion’s Chicago Dream,2024,5000,recipient_exact,cash_grant,Special Opportunities: to support general operations,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-029,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,MetroSquash,2024,10000,recipient_exact,cash_grant,Special Opportunities: to support 2024 MetroSquash Cup,,,,,unavailable,,,foundation-p2-8162,linked_same_award,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-030,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Box United,2024,33500,recipient_exact,cash_grant,Special Opportunities: to support general operations,,,,,unavailable,,,foundation-p2-8114,linked_same_award,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-031,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Mikva Challenge Chicago,2024,5500,recipient_exact,cash_grant,Special Opportunities: to support general operations,,,,,unavailable,,,foundation-p2-8163,linked_same_award,hold,corroboration stream — never additive; see source-plan Priority 2 CME row. alias/dba/typo match
cme-corrob-032,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Intentional Sports,2024,1000,recipient_exact,cash_grant,Special Opportunities: to support general operations,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-033,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,St. Jude Children’s Research Center,2024,8500,recipient_exact,cash_grant,Special Opportunities: to support general operations,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-034,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Hunger Free America,2024,2500,recipient_exact,cash_grant,Special Opportunities: to support general operations,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-035,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Jewish United Fund,2024,5000,recipient_exact,cash_grant,Special Opportunities: to support general operations,,,,,unavailable,,,foundation-p2-8154,linked_same_award,hold,corroboration stream — never additive; see source-plan Priority 2 CME row. alias/dba/typo match
cme-corrob-036,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Greater Chicago Food Depository,2024,5000,recipient_exact,cash_grant,Special Opportunities: to support general operations,,,,,unavailable,,,foundation-p2-8147,linked_same_award,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-037,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Border Horse Slaughter Rescue,2024,10000,recipient_exact,cash_grant,Special Opportunities: to support Rescue Barn Completion,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-038,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Holy Name Cathedral,2024,15000,recipient_exact,cash_grant,Special Opportunities: to support Holy Name Cathedral Ministries,,,,,unavailable,,,foundation-p2-8149,linked_same_award,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-039,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Association of Former Members of Congress,2024,5000,recipient_exact,cash_grant,Special Opportunities: to support general operations,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-040,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Rockin’ R Ranch and Rescue,2024,5000,recipient_exact,cash_grant,Special Opportunities: to support general operations,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-041,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Share Our Spare,2024,10000,recipient_exact,cash_grant,Special Opportunities: to support New Arrival Diaper Need,,,,,unavailable,,,foundation-p2-8180,linked_same_award,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-042,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Chicago Jesuit Academy,2024,10000,recipient_exact,cash_grant,Special Opportunities: to support High School Bridge Program,,,,,unavailable,,,foundation-p2-8124,linked_same_award,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-043,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Women’s Business Development Center,2024,5000,recipient_exact,cash_grant,Special Opportunities: to support general operations,,,,,unavailable,,,foundation-p2-8203,linked_same_award,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-044,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Brookfield Zoo,2024,10000,recipient_exact,cash_grant,Special Opportunities: to support CBOT Endangered Species Fund,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-045,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Crushers Club,2024,10000,recipient_exact,cash_grant,Special Opportunities: to support general operations,,,,,unavailable,,,foundation-p2-8177,linked_same_award,hold,corroboration stream — never additive; see source-plan Priority 2 CME row. alias/dba/typo match
cme-corrob-046,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Mikva Challenge DC,2024,5500,recipient_exact,cash_grant,Special Opportunities: to support general operations,,,,,unavailable,,,foundation-p2-8164,linked_same_award,hold,corroboration stream — never additive; see source-plan Priority 2 CME row. alias/dba/typo match
cme-corrob-047,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Crushers Club,2023,10000,recipient_exact,cash_grant,Special Opportunities: to support Youth Violence Prevention/Reduction,,,,,unavailable,,,foundation-p2-8088,linked_same_award,hold,corroboration stream — never additive; see source-plan Priority 2 CME row. alias/dba/typo match
cme-corrob-048,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Chicago Zoological Society,2023,10000,recipient_exact,cash_grant,Special Opportunities: to support CBOT Endangered Species Fund,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-049,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,North Side Archery Club,2023,10000,recipient_exact,cash_grant,Special Opportunities: to support Chicago Para Archery,,,,,unavailable,,,foundation-p2-8079,linked_same_award,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-050,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,High Jump,2023,10000,recipient_exact,cash_grant,Special Opportunities: to support general operations,,,,,unavailable,,,foundation-p2-8058,linked_same_award,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-051,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Greater Chicago Food Depository,2023,6750,recipient_exact,cash_grant,Special Opportunities: to support general operations,,,,,unavailable,,,foundation-p2-8055,possible,hold,"corroboration stream — never additive; see source-plan Priority 2 CME row. same recipient+year, amount differs (aggregation/split candidate)"
cme-corrob-052,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Richmond Community Orchestra,2023,5000,recipient_exact,cash_grant,Special Opportunities: to support the Strings Initiative Program,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-053,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Cradles to Crayons,2023,10000,recipient_exact,cash_grant,Special Opportunities: to support Gear Up for Winter,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-054,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Mayo Clinic,2023,50000,recipient_exact,cash_grant,Special Opportunities: to support the President’s Strategic Initiative Fund,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-055,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Leo Catholic High School,2023,10000,recipient_exact,cash_grant,Special Opportunities: to support general operations,,,,,unavailable,,,foundation-p2-8071,linked_same_award,hold,corroboration stream — never additive; see source-plan Priority 2 CME row. alias/dba/typo match
cme-corrob-056,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Misericordia,2023,30000,recipient_exact,cash_grant,Special Opportunities: to support general operations,,,,,unavailable,,,foundation-p2-8077,linked_same_award,hold,corroboration stream — never additive; see source-plan Priority 2 CME row. alias/dba/typo match
cme-corrob-057,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Metro Squash,2023,3500,recipient_exact,cash_grant,Special Opportunities: to support 2023 Metro Squash Cup,,,,,unavailable,,,foundation-p2-8073,linked_same_award,hold,corroboration stream — never additive; see source-plan Priority 2 CME row. alias/dba/typo match
cme-corrob-058,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Girls on the Run,2023,2500,recipient_exact,cash_grant,Special Opportunities: to support For Every Girl,,,,,unavailable,,,foundation-p2-8054,linked_same_award,hold,corroboration stream — never additive; see source-plan Priority 2 CME row. alias/dba/typo match
cme-corrob-059,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Ronald McDonald House,2023,2500,recipient_exact,cash_grant,Special Opportunities: to support Family Centered Care,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-060,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Young Invincibles,2023,5000,recipient_exact,cash_grant,Special Opportunities: to support general operations,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-061,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Special Olympics,2023,2500,recipient_exact,cash_grant,Special Opportunities: to support Evening Reception,,,,,unavailable,,,foundation-p2-8091,possible,hold,corroboration stream — never additive; see source-plan Priority 2 CME row. Name-based entity resolution required (Special Olympics vs Special Children's Charities) despite exact year+amount
cme-corrob-062,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Cheder Lubavitch Hebrew Day School,2023,15000,recipient_exact,cash_grant,Special Opportunities: to support general operations,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-063,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,American Friends of Lubavitch,2023,5000,recipient_exact,cash_grant,Special Opportunities: to support general operations,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-064,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Women’s Business Development Center,2023,5000,recipient_exact,cash_grant,Special Opportunities: to support general operations,,,,,unavailable,,,foundation-p2-8106,linked_same_award,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-065,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Intentional Sports,2023,2500,recipient_exact,cash_grant,Special Opportunities: to support general operations,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-066,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Mikva Challenge Chicago,2023,4250,recipient_exact,cash_grant,Special Opportunities: to support general operations,,,,,unavailable,,,foundation-p2-8075,linked_same_award,hold,corroboration stream — never additive; see source-plan Priority 2 CME row. alias/dba/typo match
cme-corrob-067,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Chicago High School for Agricultural Sciences,2023,10000,recipient_exact,cash_grant,Special Opportunities: to support general operations,,,,,unavailable,,,foundation-p2-8034,possible,hold,"corroboration stream — never additive; see source-plan Priority 2 CME row. CPS school — CME grants to CPS schools are paid via Children First Fund; canonical 2023 CFF $10,000 line is a channel-match candidate"
cme-corrob-068,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Association of Former Members of Congress,2023,15000,recipient_exact,cash_grant,Special Opportunities: to support Sustaining Membership,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-069,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Holy Name Cathedral,2023,15000,recipient_exact,cash_grant,Special Opportunities: to support Holy Name Cathedral Ministries,,,,,unavailable,,,foundation-p2-8059,linked_same_award,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-070,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Start Early,2023,15000,recipient_exact,cash_grant,Special Opportunities: to support Kindergarten Readiness in Educare Schools,,,,,unavailable,,,foundation-p2-8092,linked_same_award,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-071,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Facial Pain Research Foundation,2023,10000,recipient_exact,cash_grant,Special Opportunities: to support Laugh Your Face Off,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-072,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Chicago Innovation Foundation,2023,25000,recipient_exact,cash_grant,Special Opportunities: to support Chicago Student Invention Convention,,,,,unavailable,,,foundation-p2-8027,linked_same_award,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-073,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Mikva Challenge DC,2023,4250,recipient_exact,cash_grant,Special Opportunities: to support general operations,,,,,unavailable,,,foundation-p2-8076,linked_same_award,hold,corroboration stream — never additive; see source-plan Priority 2 CME row. alias/dba/typo match
