foundation,tax_year,recipient,address_line1,city,state,zip,amount,purpose,source_form,lat,lng,locType
Builders Initiative,2022,Chicago Blend Group,2833 North Burling Street Apt 2,CHICAGO,IL,60657,25000,To provide support for 2022 operations.,990-PF,41.933669250838,-87.647622086115,sited
Builders Initiative,2022,Chicago Community Foundation,33 South State Street,CHICAGO,IL,60603,50000,"to support the Chicago Fund for Safe and Peaceful Communities, a collaborative fund housed at the Chicago Community Trust.",990-PF,41.881652198165,-87.627682025192,intermediary_or_citywide
Builders Initiative,2022,Chicago Community Foundation,33 South State Street,CHICAGO,IL,60603,100000,to support Elevated Chicago's general operations,990-PF,41.881652198165,-87.627682025192,intermediary_or_citywide
Builders Initiative,2022,Chicago Community Foundation,33 South State Street,CHICAGO,IL,60603,100000,"to support the planning, design, and implementation of Community Investment Vehicles (CIVs) on the south and west sides of Chicago",990-PF,41.881652198165,-87.627682025192,intermediary_or_citywide
Builders Initiative,2022,Chicago Community Foundation,33 South State Street,CHICAGO,IL,60603,2200000,"to design, pilot, evaluate, and implement a general operating fund for Chicagoland arts organizations, and complement the fund with a community of practice",990-PF,41.881652198165,-87.627682025192,intermediary_or_citywide
Builders Initiative,2022,Chicago Community Foundation,33 South State Street,CHICAGO,IL,60603,2500000,To support Chicago CRED's North Lawndale Collaborative.,990-PF,41.881652198165,-87.627682025192,intermediary_or_citywide
Builders Initiative,2022,Chicago Food Policy Advisory Council Nfp,1 N State St Ste 1500,CHICAGO,IL,60602,200000,To advance Chicago's Good Food Purchasing capabilities by building capacity for more institutions to navigate the transition to purchasing Good Food and to support GFPI Chicago to evaluate program successes to promote wider adoption longer term,990-PF,41.882657943888,-87.627775865919,sited
Builders Initiative,2022,Chicago Fund for Aging & Disability DBA Meals on Wheels Chicago,314 West Superior Street Suite 300,CHICAGO,IL,60654,25000,To support Meals On Wheels Chicago general operations programming.,990-PF,41.895609756967,-87.63707401827,sited
Builders Initiative,2022,Chicago Humanities Festival,500 North Dearborn Street,CHICAGO,IL,60654,100000,To provide support for 2022 operations.,990-PF,,,intermediary_or_citywide
Builders Initiative,2022,Chicago Learning Exchange,332 South Michigan Avenue,CHICAGO,IL,60604,100000,To support the youth mentorship network in Chicago,990-PF,41.877843189944,-87.624454573168,sited
Builders Initiative,2022,Chicago Park District,541 N Fairbanks Ct,CHICAGO,IL,60611,250000,to support community visual arts initiatives in the Chicago Park District in 2022 - 2024,990-PF,41.89214113481,-87.620164916817,sited
Builders Initiative,2022,Chicago Park District,541 N Fairbanks Ct,CHICAGO,IL,60611,500000,To support the Young Cultural Stewards programming.,990-PF,41.89214113481,-87.620164916817,sited
Builders Initiative,2022,Chicago Public Media Inc,848 E Grand Ave,CHICAGO,IL,60611,150000,to provide general operating support for WBEZ and Vocalo,990-PF,41.892187438564,-87.609927254642,sited
Builders Initiative,2022,Chicago Sinfonietta,70 East Lake Street,CHICAGO,IL,60601,100000,To provide support for 2022 operations.,990-PF,41.885782775355,-87.625858436593,sited
Builders Initiative,2022,Chicagos Sunshine Enterprises Inc,503 E 61st St,CHICAGO,IL,60637,180000,"To support the Help Desk (Full -Time) Coordinator, microgranting continuation and project grants.",990-PF,41.783874865934,-87.613103254139,sited
Builders Initiative,2022,City Bureau NFP,3619 South State Street,CHICAGO,IL,60609,50000,to support Cicero Independiente,990-PF,41.828839242059,-87.626434723433,sited
Builders Initiative,2022,Comfort Station NFP,2522 West Farragut Avenue Apt 2,CHICAGO,IL,60625,15000,"To support artist-driven and designed outdoor public programming adjacent to Comfort Station's exhibition space, including its fall Dia De Los Muertos event in October 2022.",990-PF,41.976828944338,-87.693300858487,sited
Builders Initiative,2022,Creative Chicago Reuse Exchange,5530 South Shore Drive 15 B,CHICAGO,IL,60637,10000,To support Creative Chicago Reuse Exchange's work to make art materials available and reduce waste.,990-PF,41.794221902209,-87.580503532691,sited
Builders Initiative,2022,Crossroads Fund,3411 West Diversey Avenue,CHICAGO,IL,60647,100000,"To support the Chicago Racial Justice Pooled Fund, a collaborative fund housed at the Crossroads Fund",990-PF,41.931906846099,-87.712837203673,sited
Builders Initiative,2022,CUB Consumer Education and Researchfund,309 West Washington Street,CHICAGO,IL,60606,150000,To support ratepayer advocacy for clean energy in IL,990-PF,41.88314485014,-87.635526294391,sited
Builders Initiative,2022,Deeply Rooted Productions Inc,17 North State Street,CHICAGO,IL,60602,100000,To provide support for 2022 operations.,990-PF,41.882740138023,-87.627778646,sited
Builders Initiative,2022,Dishroulette Kitchen NFP,4252 N Cicero Ave,CHICAGO,IL,60641,50000,To fund general operations for The Mural Movement,990-PF,41.95824639409,-87.747531508408,sited
Builders Initiative,2022,Dishroulette Kitchen NFP,4252 N Cicero Ave,CHICAGO,IL,60641,100000,to support the expansion of the $1K campaign and buildout of the DRK Growth Program,990-PF,41.95824639409,-87.747531508408,sited
Builders Initiative,2022,Elevate Energy,322 South Green Street Ste 300,CHICAGO,IL,60607,1000000,to support the Justice40 Accelerator cohort in the Midwest while growing Elevates workforce development programs in IL,990-PF,41.877610205745,-87.648476895173,sited
Builders Initiative,2022,Enrich Chicago,208 S La Salle St,CHICAGO,IL,60609,25000,To provide support for 2022 operations.,990-PF,41.879132477534,-87.632361460549,sited
Builders Initiative,2022,Environmental Law and Policy Center of the Midwest,35 East Wacker Drive Suite 1600,CHICAGO,IL,60601,350000,To support Advancing solar energy through legal and regulatory advocacy across the Midwest,990-PF,41.887530047162,-87.625851774658,sited
Builders Initiative,2022,Evergreen Climate innovations,20 North Wacker Drive,CHICAGO,IL,60606,5000,To provide support for 2022 operations.,990-PF,41.882191369239,-87.637100009791,sited
Builders Initiative,2022,Faith in Place,1100 East 55th Street,CHICAGO,IL,60615,100000,To support the growth of Faith in Place's organizing of EJ communities in Indiana,990-PF,41.795088637314,-87.599570959085,sited
Builders Initiative,2022,Firebird Community Arts,2651 W Lake St,CHICAGO,IL,60612,120000,To support the Mutual Care project continuation.,990-PF,41.884330046779,-87.692786726408,sited
Builders Initiative,2022,Food Animal Concerns Trust,3525 W Peterson STE 213,CHICAGO,IL,60659,50000,to support the Fund-a-Farmer program,990-PF,41.990227368116,-87.717352503192,sited
Builders Initiative,2022,Food Animal Concerns Trust,3525 W Peterson STE 213,CHICAGO,IL,60659,150000,to support keep antibiotics working,990-PF,41.990227368116,-87.717352503192,sited
Builders Initiative,2022,ForeFront,208 S LaSalle Suite 1540,CHICAGO,IL,60604,70000,To provide support for 2022 operations.,990-PF,41.879132477534,-87.632361460549,intermediary_or_citywide
Builders Initiative,2022,ForeFront,208 S LaSalle Suite 1540,CHICAGO,IL,60604,600000,"To support Year 3 of Austin Fresh, a fund within Grantee's Fresh Taste project",990-PF,41.879132477534,-87.632361460549,intermediary_or_citywide
Builders Initiative,2022,ForeFront,208 S LaSalle Suite 1540,CHICAGO,IL,60604,3000000,to support the regranting efforts of the Chicago Region Food System Fund,990-PF,41.879132477534,-87.632361460549,intermediary_or_citywide
Builders Initiative,2022,ForeFront,208 S LaSalle Suite 1540,CHICAGO,IL,60604,25000,General Operations Support to Chicago African Americans in Philantropy,990-PF,41.879132477534,-87.632361460549,intermediary_or_citywide
Builders Initiative,2022,Friends of Big Marsh,11599 S Stony Island,CHICAGO,IL,60633,200000,To provide support for 2022 operations.,990-PF,41.684598726741,-87.576346814921,sited
Builders Initiative,2022,Friends of the Chicago River,411 South Wells Street,CHICAGO,IL,60607,20000,To provide support for 2022 operations.,990-PF,41.876686085723,-87.633613034309,sited
Builders Initiative,2022,Gary Comer Youth Center,7200 S INGLESIDE AVE,CHICAGO,IL,60619,250000,To support Gary Comer Youth Center's Produce Pathways urban agriculture program,990-PF,41.763917723838,-87.601988157414,sited
Builders Initiative,2022,Greater Chicago Food Depository,4100 W ANN LURIE PLACE,CHICAGO,IL,60632,229719,to support the creation of the Benefits Outreach Center of Expertise,990-PF,,,intermediary_or_citywide
Builders Initiative,2022,Greater Chicago Legal Clinic Inc,17 North State Street,CHICAGO,IL,60602,100000,To grow the capacity of the Chicago Environmental and Energy Law Clinic to serve EJ organizations in Chicago and across IL.,990-PF,41.882740138023,-87.627778646,sited
Builders Initiative,2022,Greenprint Partners,17 N State Street Suite 1400Chicag,CHICAGO,IL,60602,250000,To support the deployment of green infrastructure solutions to flooding in Milwaukee frontline communities.,990-PF,41.882740138023,-87.627778646,sited
Builders Initiative,2022,Growing Home Inc,825 W 69th Street 2nd Floor,CHICAGO,IL,60621,205000,to support food distribution and community building in Englewood,990-PF,41.768771078766,-87.645188542869,sited
Builders Initiative,2022,Hyde Park Art Center,5020 S Cornell Ave,CHICAGO,IL,60615,200000,To support the Artist Run Chicago Fund,990-PF,41.804102033512,-87.586553130653,sited
Builders Initiative,2022,Hyde Park School of Dance,5650 South Woodlawn Avenue,CHICAGO,IL,60637,5000,To provide support for 2022 operations.,990-PF,41.792677607839,-87.596561957239,sited
Builders Initiative,2022,Illinois Facilities Fund,333 S Wabash Ave Ste 2800,CHICAGO,IL,60604,5000,To hire a consulting firm to develop critical agreements among the partners of the Chicago Cultural Treasures Initiative.,990-PF,41.877809331031,-87.625998820959,sited
Builders Initiative,2022,Illinois Facilities Fund,333 S Wabash Ave Ste 2800,CHICAGO,IL,60604,250000,to support America's Cultural Treasures Chicago,990-PF,41.877809331031,-87.625998820959,sited
Builders Initiative,2022,Inner-City Muslim Action Network,2744 W 63rd St,CHICAGO,IL,60629,1100000,To support operations and programming at the Fresh Market,990-PF,41.779179625223,-87.69273270093,sited
Builders Initiative,2022,Intuit The Center for Intuitive and Outsider Art,756 North Milwaukee Avenue,CHICAGO,IL,60642,100000,To provide support for 2022 operations.,990-PF,41.895653948679,-87.654621560801,sited
Builders Initiative,2022,Justice Cream Shoppe Inc,PO Box 8720,CHICAGO,IL,60661,25000,"To support Justice Cream's consulting, feasibility study towards their brick and mortar, and bookkeeping and accounting services.",990-PF,,,intermediary_or_citywide
Builders Initiative,2022,Kinzie Industrial Development Corporation,320 N DAMEN AVENUE 1ST FLOOR,CHICAGO,IL,60612,130000,to support the implementation costs of the Hatchery/PepsiCo Industry Training program,990-PF,41.887350038374,-87.676885704476,sited
Builders Initiative,2022,Kuumba Lynx,4501 North Clarendon Avenue,CHICAGO,IL,60640,75000,To provide support for 2022 operations.,990-PF,41.963728428542,-87.649891180718,sited
Builders Initiative,2022,Latinos Progresando,3047 W Cermak Rd,CHICAGO,IL,60623,500000,"to support the Excellerator Fund, a joint venture led by the Greater Auburn Gresham Development Corporation (GAGDC) and Latinos Progresando (LP).",990-PF,41.85175927608,-87.701909911101,sited
Builders Initiative,2022,LATITUDE Chicago,1821 West Hubbard Street Suite 207,CHICAGO,IL,60622,30000,"To support capacity building for LATITUDE Chicago, particularly increasing its staff capacity and funding its fellowship program, all of which are roles occupied by artists.",990-PF,41.889732851071,-87.672534138576,sited
Builders Initiative,2022,Lawndale Christian Health Center,3860 West Ogden Ave,CHICAGO,IL,60623,210000,to support the VeggieRx program expansion,990-PF,41.851294707063,-87.724360490335,sited
Builders Initiative,2022,Little Village Environmental Justice Organization,2445 S Spaulding Ave,CHICAGO,IL,60623,675000,To build the capacity of Chicago's frontline Environmental Justice organizations through the Chicago EJ Fund,990-PF,41.846816224145,-87.707468753873,sited
Builders Initiative,2022,Little Village Environmental Justice Organization,2445 S Spaulding Ave,CHICAGO,IL,60623,500000,"to launch a community center in Little Village that includes a commercial kitchen, solar training facility",990-PF,41.846816224145,-87.707468753873,sited
Builders Initiative,2022,Love Unity & Values Institute (aka LUV Institute),4659 South Cottage Grove Avenue,CHICAGO,IL,60653,250000,To support the activation of the Parade of Hearts,990-PF,41.810011995717,-87.606496401147,sited
Builders Initiative,2022,Marwen Foundation,833 North Orleans,CHICAGO,IL,60610,200000,To support equitable wages for Marwen teaching artists and emerging teaching artists and to conduct a pay equity audit that will inform a long-term pay equity policy.,990-PF,41.898105408764,-87.637152976878,sited
Builders Initiative,2022,Metropolitan Family Services,101 North Upper Wacker Drive,CHICAGO,IL,60606,25000,To provide support for 2022 operations.,990-PF,,,intermediary_or_citywide
Builders Initiative,2022,mRelief,2045 West Grand Avenue Ste B Pmb 7,CHICAGO,IL,60612,291444,to support mRelief's planning and expansion into Indiana,990-PF,41.890745597115,-87.678114923086,sited
Builders Initiative,2022,Museum of Contemporary Art (MCA),220 East Chicago Avenue,CHICAGO,IL,60611,100000,To provide support for 2022 operations.,990-PF,41.896824755958,-87.621756021322,sited
Builders Initiative,2022,National Museum of Mexican Art,1852 W 19th St,CHICAGO,IL,60608,100000,"To support the Yollocalli Garden Project, a youth initiative that hopes to increase the value of building natural green spaces in the community and develop young advocates for environmental justice, equitable community development, and community gardens.",990-PF,41.855943608882,-87.672341738983,sited
Builders Initiative,2022,National Museum of Mexican Art,1852 W 19th St,CHICAGO,IL,60608,100000,To support 2023 Xicago gallery exhibitions and programming.,990-PF,41.855943608882,-87.672341738983,sited
Builders Initiative,2022,National Public Housing Museum,625 N KINGSBURY ST,CHICAGO,IL,60654,875000,"to support the build-out of the new NPHM building, particularly for arts related spaces, and programming support for the Entrepreneurship Hub.",990-PF,41.893067290933,-87.641040583272,intermediary_or_citywide
Builders Initiative,2022,NeighborSpace,445 N Sacramento Blvd Suite 204,CHICAGO,IL,60612,100000,To provide support for 2022 operations.,990-PF,41.8885615313,-87.701344903633,sited
Builders Initiative,2022,NeighborSpace,445 N Sacramento Blvd Suite 204,CHICAGO,IL,60612,100000,"to develop a plan for a city-wide, community-based vacant land access strategy",990-PF,41.8885615313,-87.701344903633,sited
Builders Initiative,2022,Newberry Library,60 W Walton St,CHICAGO,IL,60610,50000,To fund exhibition and programming support,990-PF,41.899859574468,-87.630394134617,sited
Builders Initiative,2022,North Lawndale Community Coordination Council Inc,2653 West Ogden Avenue,CHICAGO,IL,60608,300000,To support the North Lawndale Community Coordination Council's Food Collaborative,990-PF,41.862367203312,-87.692178824237,sited
Builders Initiative,2022,One Tail at a Time,2144 N Wood St,CHICAGO,IL,60614,75000,To support One Tail At a Time's progressive animal rescue efforts in the Chicagoland region and support greater capacity for increasing its cat rescue efforts.,990-PF,41.920833974632,-87.672923930328,sited
Builders Initiative,2022,P33,21 S CLARK STREET SUITE 4301,CHICAGO,IL,60603,25000,"To provide a $25,000 non-dilutive prize to the winner of the TechRise pitch competition for pre-seed stage, Chicago-based, BIPOC/Woman-founded businesses in the Food Industry",990-PF,41.881923760895,-87.630803072709,sited
Builders Initiative,2022,Planned Parenthood of Illinois,17 North State Street Suite 500,CHICAGO,IL,60602,2500000,To support Planned Parenthood's state campaign,990-PF,41.882740138023,-87.627778646,sited
Builders Initiative,2022,Plant Chicago NFP,4459 S Marshfield Ave,CHICAGO,IL,60609,100000,To provide support for 2022 operations.,990-PF,41.81298160035,-87.666238991468,sited
Builders Initiative,2022,Project Onward,1200 W 35th St,CHICAGO,IL,60609,75000,To support the expansion of two new studio art programs: Fiber Arts and Digital Media.,990-PF,41.830680444473,-87.655806470223,sited
Builders Initiative,2022,Public Media Institute,960 W 31st St,CHICAGO,IL,60608,100000,to support the MDW Festival Alliance planning in 2021 and launch in 2022,990-PF,41.838035191161,-87.651016357216,sited
Builders Initiative,2022,Public Media Institute,960 W 31st St,CHICAGO,IL,60608,250000,To provide support for 2022 operations.,990-PF,41.838035191161,-87.651016357216,sited
Builders Initiative,2022,Reader Institute for Community Journalism,2930 South Michigan Avenue,CHICAGO,IL,60616,100000,To Support the Chicago Independent Media Alliance (CIMA),990-PF,41.841414856654,-87.62360690116,sited
Builders Initiative,2022,Reader Institute for Community Journalism,2930 South Michigan Avenue,CHICAGO,IL,60616,150000,general operations and support for expansion of visual arts coverage,990-PF,41.841414856654,-87.62360690116,sited
Builders Initiative,2022,Reclaiming Chicago NFP,1000 East 111th Street Floor 10,CHICAGO,IL,60628,1000000,To support Reclaiming Chicago NFP's efforts to build affordable homes in the North Lawndale area of Chicago,990-PF,41.692889412129,-87.600271164724,sited
Builders Initiative,2022,Red Clay Dance Company,808 East 63rd Street,CHICAGO,IL,60637,50000,To provide support for 2022 operations.,990-PF,41.780475149493,-87.605354116936,sited
Builders Initiative,2022,Resident Association of Greater Englewood,6623 S Union Ave Fl 1,CHICAGO,IL,60621,100000,To support Resident Association of Greater Englewood through general operation,990-PF,41.773603720132,-87.642565539182,sited
Builders Initiative,2022,Resilience partners NFP,4455 South King Drive,CHICAGO,IL,60653,100000,To provide support for 2022 operations.,990-PF,41.814631513737,-87.616395125362,sited
Builders Initiative,2022,Roots & Culture Contemporary Artcenter,1034 N MILWAUKEE AVE,CHICAGO,IL,60642,50000,"To support capacity building for Roots & Culture Contemporary Art Center with a focus on increasing stability and capacity of its staff, which are all artists, and developing a co-leadership model based on the organization's equity goals.",990-PF,41.900616367939,-87.6623211571,sited
Builders Initiative,2022,Sixty Inches from Center,436 East 47th Street,CHICAGO,IL,60653,100000,To continue supporting Sixty Inches from Centers Reflection and Growth Plan Implementation.,990-PF,41.809466584978,-87.614879357918,sited
Builders Initiative,2022,SkyArt,3026 E 91st St,CHICAGO,IL,60617,150000,To fund the continuation of SkyART's Westside programming,990-PF,41.730142463096,-87.550174318593,sited
Builders Initiative,2022,South East Chicago Commission,1511 East 53rd Street,CHICAGO,IL,60615,84000,To support infrastructure build out infrastructure for ACCL's impact scaling support for artrepreneurs.,990-PF,41.799490127446,-87.588714595888,sited
Builders Initiative,2022,South Side Community Arts Center,3831 S Michigan Ave,CHICAGO,IL,60653,90000,To support SSCAC to bring on a Membership Programs Manager and boost artists exhibition programming,990-PF,41.824913438256,-87.623027886634,sited
Builders Initiative,2022,Steppenwolf Theatre Co,1650 North Halsted Street,CHICAGO,IL,60614,100000,To provide support for 2022 operations.,990-PF,41.912123943602,-87.648384717839,sited
Builders Initiative,2022,Storycatchers Theatre,544 West Oak Street,CHICAGO,IL,60610,100000,To provide support for 2022 operations.,990-PF,41.90047643897,-87.642755695746,sited
Builders Initiative,2022,Sweet Water Foundation Inc,5749 S Perry Ave,CHICAGO,IL,60621,150000,To support Sweet Water Foundation's Cultivating the Commonwealth through general operations,990-PF,41.789287810979,-87.627594116296,sited
Builders Initiative,2022,The Barack Obama Foundation,5235 S Harper Ct Ste 1140,CHICAGO,IL,60615,1000000,To support the Obama Foundation's partnership with Urban Alliance and support the Obama Youth Jobs Corp. program,990-PF,41.799935726883,-87.588037196681,sited
Builders Initiative,2022,The Experimental Station,6100 S Blackstone Avenue,CHICAGO,IL,60637,100000,To provide support for 2022 operations.,990-PF,41.783881985117,-87.59037351009,sited
Builders Initiative,2022,The Firehouse Community Arts Center,2111 S Hamlin Avenue,CHICAGO,IL,60623,150000,To provide support for 2022 operations.,990-PF,41.852324556819,-87.719812305435,sited
Builders Initiative,2022,The National Museum of Puerto Rican Arts and Culture,3015 West Division Street,CHICAGO,IL,60622,100000,To provide support for 2022 operations.,990-PF,41.902818850491,-87.702348707947,sited
Builders Initiative,2022,The Night Ministry,1735 North Ashland Avenue,CHICAGO,IL,60622,5000,To provide support for 2022 operations.,990-PF,41.913146606145,-87.667683335934,sited
Builders Initiative,2022,Theatre Y,2251 South Avers Avenue,CHICAGO,IL,60623,30000,To support their capital campaign to acquire and renovate a space in North Lawndale,990-PF,41.850417027283,-87.720982086561,sited
Builders Initiative,2022,Tree House Humane Society,7225 N Western Ave,CHICAGO,IL,60645,100000,To provide support for 2022 operations.,990-PF,42.012939972537,-87.690165503581,sited
Builders Initiative,2022,U S Green Building Council-Illinois Chapter DBA Illinois Green Alliance,222 West Merchandise Mart Plaza,CHICAGO,IL,60654,80000,To Support the Neighborhood Power Project,990-PF,41.888045283034,-87.634338654764,sited
Builders Initiative,2022,Ukrainian Institute of Modern Art,2320 West Chicago Avenue,CHICAGO,IL,60622,50000,To provide support for 2022 operations.,990-PF,41.895831435953,-87.684943851066,sited
Builders Initiative,2022,United States Artists Inc,200 W Madison Street Floor 3,CHICAGO,IL,60606,195000,"To support three United States Artists Fellowship awards for the following artists: Krystal C. Mack, Luis Alvaro Sahagun, and Roquin-Jon Quichocho Siongco.",990-PF,41.881999441643,-87.633899204958,sited
Builders Initiative,2022,University of Chicago aka UCHICAGO ARGONNE LLC,6054 South Drexel Avenue,CHICAGO,IL,60637,500000,to support the Chicago Resilient Communities Pilot - Evaluation at the Inclusive Economy Lab - part of University of Chicago Urban Labs,990-PF,41.784501234739,-87.604475143745,intermediary_or_citywide
Builders Initiative,2022,University of Chicago aka UCHICAGO ARGONNE LLC,6054 South Drexel Avenue,CHICAGO,IL,60637,100000,"To fund APL's Signature Residency and Fellowship, including its creative entrepreneurship accelerator, programs that directly support emerging South Side-based Black and Brown artists and creative entrepreneurs.",990-PF,41.784501234739,-87.604475143745,intermediary_or_citywide
Builders Initiative,2022,University of Illinois Latina Latino Alumni Association,2441 South Francisco Avenue,CHICAGO,IL,60623,5000,To provide support for 2022 operations.,990-PF,41.847026745503,-87.697686222634,intermediary_or_citywide
Builders Initiative,2022,Urban Juncture Foundation,300 E 51st St,CHICAGO,IL,60615,200000,To support the Creative Incubator at The Forum.,990-PF,41.8021101605,-87.619337216509,sited
Builders Initiative,2022,World Bicycle Relief Nfp,1000 West Fulton Market 4th Floor,CHICAGO,IL,60607,5000,To provide support for 2022 operations.,990-PF,,,intermediary_or_citywide
Zell Family Foundation,2024,ANN & ROBERT H LURIE CHILDREN'S HOSPITAL,225 E CHICAGO AVE 269,CHICAGO,IL,60611,100000,GENERAL SUPPORT,990-PF,41.896693751301,-87.622923905467,intermediary_or_citywide
Zell Family Foundation,2024,ART INSTITUTE OF CHICAGO,111 SOUTH MICHIGAN AVENUE,CHICAGO,IL,60130,5000,GENERAL SUPPORT,990-PF,41.880649213362,-87.624171570115,sited
Zell Family Foundation,2024,CAMP RAMAH IN WISCONSIN ENDOWMENT CORP,67 E MADISON STREET SUITE 1905,CHICAGO,IL,60603,3000000,GENERAL SUPPORT,990-PF,41.882037849771,-87.625472602075,sited
Zell Family Foundation,2024,CESAR E CHAVEZ MULTICULTURAL ACADEMIC CENTER,4747 S MARSHFIELD AVE,CHICAGO,IL,60609,67715,GENERAL SUPPORT,990-PF,41.807727296317,-87.666086726944,sited
Zell Family Foundation,2024,CHIARTS FOUNDATION,PO BOX 772076,CHICAGO,IL,60677,415000,GENERAL SUPPORT,990-PF,,,intermediary_or_citywide
Zell Family Foundation,2024,CHICAGO ARCHITECTURAL BIENNIAL,78 E WASHINGTON ST,CHICAGO,IL,60602,150000,GENERAL SUPPORT,990-PF,41.883277440933,-87.625067547676,sited
Zell Family Foundation,2024,CHICAGO PUBLIC EDUCATION FUND,200 WEST ADAMS SUITE 1175,CHICAGO,IL,60606,1000000,GENERAL SUPPORT,990-PF,41.879443442077,-87.633831702154,intermediary_or_citywide
Zell Family Foundation,2024,CHICAGO PUBLIC LIBRARY FOUNDATION,200 W MADISON ST 3RD FLOOR,CHICAGO,IL,60606,50000,GENERAL SUPPORT,990-PF,41.881999441643,-87.633899204958,intermediary_or_citywide
Zell Family Foundation,2024,CHICAGO SYMPHONY ORCHESTRA,220 SOUTH MICHIGAN AVENUE,CHICAGO,IL,60604,1340000,GENERAL SUPPORT,990-PF,41.879261225909,-87.624499386276,sited
Zell Family Foundation,2024,CHICAGO SYMPHONY ORCHESTRA,220 SOUTH MICHIGAN AVENUE,CHICAGO,IL,60604,8300000,GENERAL SUPPORT,990-PF,41.879261225909,-87.624499386276,sited
Zell Family Foundation,2024,CHICAGO WEST COMMUNITY MUSIC CENTER,100 N CENTRAL PARK AVE,CHICAGO,IL,60624,100000,GENERAL SUPPORT,990-PF,41.88160978947,-87.7158964501,sited
Zell Family Foundation,2024,CHICAGO YOUTH SYMPHONY ORCHESTRA,410 S MICHIGAN AVE SUITE 833,CHICAGO,IL,60605,25000,GENERAL SUPPORT,990-PF,41.87661684649,-87.624436493807,sited
Zell Family Foundation,2024,ERIKSON INSTITUTE,451 N LASALLE STREET,CHICAGO,IL,60654,50000,GENERAL SUPPORT,990-PF,41.890492649321,-87.632388281839,sited
Zell Family Foundation,2024,HYDE PARK ART CENTER,5020 S CORNELL AVE,CHICAGO,IL,60615,15000,GENERAL SUPPORT,990-PF,41.804102033512,-87.586553130653,sited
Zell Family Foundation,2024,INTRINSIC SCHOOLS,4540 W BELMONT AVE,CHICAGO,IL,60641,100000,GENERAL SUPPORT,990-PF,41.93896902508,-87.741014908103,sited
Zell Family Foundation,2024,INVEST FOR KIDS,875 N MICHIGAN AVE STE 3400,CHICAGO,IL,60611,25000,GENERAL SUPPORT,990-PF,41.898768343589,-87.624038249653,sited
Zell Family Foundation,2024,INVEST FOR KIDS,875 N MICHIGAN AVE STE 3400,CHICAGO,IL,60611,25000,GENERAL SUPPORT,990-PF,41.898768343589,-87.624038249653,sited
Zell Family Foundation,2024,LINCOLN PARK ZOOLOGICAL SOCIETY,2001 NORTH CLARK STREET,CHICAGO,IL,60614,5000,GENERAL SUPPORT,990-PF,41.91854925312,-87.636079895114,sited
Zell Family Foundation,2024,LYRIC OPERA,20 NORTH WACKER DRIVE SUITE 860,CHICAGO,IL,60606,350000,GENERAL SUPPORT,990-PF,41.882191369239,-87.637100009791,sited
Zell Family Foundation,2024,MARWEN,833 NORTH ORLEANS,CHICAGO,IL,60610,125000,GENERAL SUPPORT,990-PF,41.898105408764,-87.637152976878,sited
Zell Family Foundation,2024,MERIT SCHOOL OF MUSIC,38 S PEORIA ST,CHICAGO,IL,60607,200000,GENERAL SUPPORT,990-PF,41.881214815794,-87.649760056368,sited
Zell Family Foundation,2024,MILLENIUM PARK FOUNDATION,201 E RANDOLPH ST,CHICAGO,IL,60601,10000,GENERAL SUPPORT,990-PF,41.884289409364,-87.623854519313,sited
Zell Family Foundation,2024,MUSEUM OF CONTEMPORARY ART,220 E CHICAGO AVE,CHICAGO,IL,60611,700000,GENERAL SUPPORT,990-PF,41.896824755958,-87.621756021322,intermediary_or_citywide
Zell Family Foundation,2024,MUSEUM OF CONTEMPORARY ART,220 E CHICAGO AVE,CHICAGO,IL,60611,100000,GENERAL SUPPORT,990-PF,41.896824755958,-87.621756021322,intermediary_or_citywide
Zell Family Foundation,2024,NORTHWESTERN MEMORIAL FOUNDATION,541 N FAIRBANKS CT RM 1630,CHICAGO,IL,60611,48000,GENERAL SUPPORT,990-PF,41.89214113481,-87.620164916817,intermediary_or_citywide
Zell Family Foundation,2024,START EARLY,33 WEST MONROE STREET SUITE 1200,CHICAGO,IL,60603,1000000,GENERAL SUPPORT,990-PF,41.880666800206,-87.629157524398,sited
Zell Family Foundation,2024,STEPPENWOLF THEATRE COMPANY,1700 N HALSTED ST,CHICAGO,IL,60614,500000,GENERAL SUPPORT,990-PF,41.912680158034,-87.648403679637,sited
Zell Family Foundation,2024,THE JOFFREY BALLET,10 E RANDOLPH STREET,CHICAGO,IL,60601,100000,GENERAL SUPPORT,990-PF,41.884546846461,-87.62753189865,sited
Zell Family Foundation,2024,THE POINT MAGAZINE,200 E RANDOLPH ST STE 5100,CHICAGO,IL,60601,160000,GENERAL SUPPORT,990-PF,41.884581517155,-87.622210571687,sited
Zell Family Foundation,2024,THIRD COAST PERCUSSION NFP,4045 N ROCKWELL ST UNIT 301,CHICAGO,IL,60618,25000,GENERAL SUPPORT,990-PF,41.955101204064,-87.693180015523,sited
Zell Family Foundation,2024,UNIVERSITY OF CHICAGO,5235 S HARPER COURT 4TH FLOOR,CHICAGO,IL,60615,152533,GENERAL SUPPORT,990-PF,41.799935726883,-87.588037196681,intermediary_or_citywide
Zell Family Foundation,2024,UNIVERSITY OF CHICAGO,5235 S HARPER COURT 4TH FLOOR,CHICAGO,IL,60615,2000000,GENERAL SUPPORT,990-PF,41.799935726883,-87.588037196681,intermediary_or_citywide
